ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
BRCT,Naive_vs_CM,0.02103525776092148,0.10123876246663857,-0.08020350470571709,0.010657298895326628,0.08190270625464992
CDC14,Naive_vs_CM,-0.18503762726870296,-0.06717574147853032,-0.11786188579017264,0.08353336824445856,0.22480969754421665
CKS1,Naive_vs_CM,-0.017746913580246913,0.027012108262108266,-0.04475902184235518,0.01626496258774779,0.08674646713465488
CSL,Naive_vs_CM,0.025769745649263723,0.1791164658634538,-0.1533467202141901,0.08430363657908124,0.22480969754421665
CYCLIN,Naive_vs_CM,0.006675221417069244,0.07822312801932367,-0.07154790660225442,0.1501832986761884,0.36043991682285215
Clathr,Naive_vs_CM,0.05042791795779844,0.27445772465692786,-0.22402980669912942,0.011944144662136447,0.08190270625464992
DLG,Naive_vs_CM,0.04437804338202744,-0.1385568835768039,0.18293492695883135,0.5408841336997483,0.8903130378784354
EVH1,Naive_vs_CM,0.08831583107497742,0.05813855013550135,0.030177280939476074,0.4703329100388216,0.8361473956245717
FHA,Naive_vs_CM,-0.01233931645288467,0.014470195457826643,-0.026809511910711313,1.0,1.0
GBD,Naive_vs_CM,0.12428065515714919,-0.020104766120702375,0.14438542127785156,0.6889401377825104,0.9185868503766805
IRF7,Naive_vs_CM,0.09823668289803747,0.015973144459200235,0.08226353843883724,1.0,1.0
Integrin,Naive_vs_CM,-0.36072530864197533,-0.06156305114638448,-0.29916225749559083,0.014070074450243997,0.08442044670146398
LIR,Naive_vs_CM,0.04173291630926727,0.023781006576148733,0.01795190973311854,0.00018082304301136887,0.004339753032272853
LYPXL,Naive_vs_CM,0.017002865961199293,-0.10121803350970018,0.11822089947089948,0.9675657423263888,1.0
MAPK,Naive_vs_CM,0.033235401605737715,0.0712403353090988,-0.03800493370336109,0.002554065218270285,0.04086504349232456
MSH2,Naive_vs_CM,0.01982520403573035,0.010217852323115485,0.009607351712614863,1.0,1.0
MYND,Naive_vs_CM,0.0605979473449353,0.10156180276662204,-0.040963855421686735,0.5905469165197867,0.9047798978661155
NRP,Naive_vs_CM,0.12385095939312807,0.04738955823293173,0.07646140116019634,0.2856290794099736,0.6528664672227968
PCNA,Naive_vs_CM,0.1240667545015371,0.2098155467720685,-0.08574879227053141,0.8308236983613313,1.0
PDZ,Naive_vs_CM,-0.02103517958482676,-0.05223850993130227,0.031203330346475506,0.08128558594413726,0.22480969754421665
PP1,Naive_vs_CM,0.018767926175333585,0.06695556386914411,-0.04818763769381053,0.5564456486740221,0.8903130378784354
PP2A,Naive_vs_CM,-0.07151622955792725,0.0007928628554093944,-0.07230909241333663,0.33642207386295864,0.6930492552914638
PP2B,Naive_vs_CM,-0.0034862798020692757,0.061483837799627274,-0.06497011760169655,1.0,1.0
PP4,Naive_vs_CM,-0.008549253034547153,0.006353583099906629,-0.014902836134453782,1.0,1.0
PTB,Naive_vs_CM,-0.05107431149097816,-0.11089743589743589,0.059823124406457734,0.024521861907485842,0.10700448832357458
Pex14,Naive_vs_CM,0.0035834266517357216,0.03817344780390693,-0.03459002115217121,0.67841741145985,0.9185868503766805
REV1ctd,Naive_vs_CM,-0.16684333042357735,-0.24292305773787254,0.07607972731429519,2.0844545141507353e-05,0.001000538166792353
