ELM,tsubset,cliff_delta,pvalue,qvalue
SH3,CM,0.0006023242630385488,0.3653953647774031,0.5736185411348358
SH3,EM,-0.021130407291121575,0.10502066495080875,0.48936674110301864
SUMO,Naive,0.021251596424010217,0.5822940756175563,0.9637970906773345
SUMO,CM,0.031030225627926775,0.3196694996133562,0.5736185411348358
SUMO,EM,-0.009902085994040015,0.7248512569187021,0.8778497255838061
TRAF2like,Naive,0.026395449092817512,0.7052741783240783,0.987740460425505
TRAF2like,CM,0.032501124606387766,0.5038839698297433,0.6536873122115588
TRAF2like,EM,0.016864409956515225,0.32097329363089944,0.6162687237713269
TRAF4,Naive,0.06699440909967225,0.5302418319346546,0.9579402959302692
TRAF4,CM,0.08482745324850588,0.36718903950172943,0.5736185411348358
TRAF4,EM,0.01302936829252619,0.26985663992537967,0.5887781234735556
TRAF6,Naive,0.05471098713776538,0.33258907099999746,0.8267281653390125
TRAF6,CM,-0.05960018596001859,0.30159329928870515,0.5736185411348358
TRAF6,EM,0.0698744769874477,0.2104499638860874,0.5371774334518338
TRFH,Naive,-0.028268630075858996,0.32465781500547575,0.8267281653390125
TRFH,CM,0.05394912985274431,0.4529677036591768,0.6212128507325854
TRFH,EM,0.0750334672021419,0.5229386849950086,0.8655536855089798
TYR,Naive,0.05912865273530411,0.11718130005008898,0.581894716101003
TYR,CM,0.07519077755125156,0.028439569358287065,0.14316794448122164
TYR,EM,0.14377513025257674,2.4145121398921887e-06,0.00011589658271482506
UBA3,Naive,-0.04237851768715967,0.0034836316979148796,0.05573810716663807
UBA3,CM,0.05631417051170137,0.40587164317266056,0.5864637870785868
UBA3,EM,-0.032880242756785964,0.6100597199304676,0.8749580355531137
USP7,Naive,-0.025117297466374727,0.4081804308640522,0.8828383193196873
USP7,CM,-0.006327112223264866,0.9460576120562999,0.9661864974191998
USP7,EM,0.00711952177388524,0.7864070458354929,0.8778497255838061
WD40,Naive,-0.013341053229201285,0.7729964815894831,0.987740460425505
WD40,CM,0.05065965298548798,0.01157797052494336,0.08407495511138004
WD40,EM,0.03189476708762601,0.1490427363553436,0.48936674110301864
WRC,Naive,0.005977911998132586,0.987740460425505,0.987740460425505
WRC,CM,0.045704219187675074,0.16708597479378295,0.5012579243813489
WRC,EM,0.09840029761904762,0.04541307432894515,0.48936674110301864
WW,Naive,0.031747807251162954,0.27812338854965124,0.7852895676696034
WW,CM,0.05572067753275807,0.01813287832206134,0.10879726993236805
WW,EM,-0.009289442846489826,0.8897811019572919,0.9333379948141974
deltaCOP1,Naive,-0.0033690316822846955,0.5422781732176386,0.9579402959302692
deltaCOP1,CM,0.12083891120035697,0.24496863393533064,0.5736185411348358
deltaCOP1,EM,0.029004908522980807,0.09598543961096861,0.48936674110301864
eIF4E,Naive,-0.031344386607544496,0.17326231382286594,0.5940422188212546
eIF4E,CM,-0.09096459096459097,0.3228617499528861,0.5736185411348358
eIF4E,EM,-0.0540775014459225,0.6057372079634813,0.8749580355531137
