motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
TRAF4,Naive_vs_CM,,-0.6011357776848649,0.2965063650012872,0.11775023335689691,2.5180957739810723,0.011799123242213631,-0.30462941268357774,,,0.17305380755246658
TRAF6,Naive_vs_CM,,-0.8137882737064313,-0.01519166437077113,0.1580073212849839,-0.09614531938916464,0.9234051583318631,-0.8289799380772024,,,0.9673768325381422
TYR,Naive_vs_CM,,-0.5187408785454489,-0.13985281729155585,0.1322256789170951,-1.0576827318031237,0.2902001104714398,-0.6585936958370048,,,0.6952365702974495
UBA3,Naive_vs_CM,,0.2674247481842209,0.025826144118739847,0.07425742643974391,0.34779207086709957,0.72799634490164,0.29325089230296075,,,0.8882704851199039
USP7,Naive_vs_CM,,-0.4840664184328311,0.051655920835007696,0.04566545708806424,1.131181512875061,0.2579787014097027,-0.4324104975978234,,,0.6952365702974495
WD40,Naive_vs_CM,,-0.5249461603856734,0.011348139586988437,0.048327834679058386,0.23481580878494976,0.8143516971298324,-0.513598020798685,,,0.8957868668428155
WRC,Naive_vs_CM,,-1.2469280336223432,0.18279149136200745,0.12351047875573767,1.4799674748529454,0.1388819268813474,-1.0641365422603357,,,0.5289947214384292
WW,Naive_vs_CM,,-0.5229049452910306,0.020161385566000334,0.0647767128822482,0.31124434490292696,0.7556148736331295,-0.5027435597250303,,,0.8882704851199039
deltaCOP1,Naive_vs_CM,,-0.2680059225988787,-0.6035231277321154,0.2335336948574828,-2.5843085645539237,0.009757445525915197,-0.871529050330994,,,0.17305380755246658
eIF4E,Naive_vs_CM,,-0.3655013430394295,0.201670301984016,0.22515357481378215,0.8957010882497048,0.3704124290381614,-0.1638310410554135,,,0.7086150816382218
14-3-3,Naive_vs_EM,-0.1322539440529392,,-0.007941710935364027,0.05049049654656728,-0.15729120287100767,0.87501535305424,-0.14019565498830322,,,0.9745302802297381
ANK,Naive_vs_EM,-0.21237845392390287,,-0.29920011793850376,0.25214228721846466,-1.1866320451010528,0.2353727901325432,-0.5115785718624066,,,0.69042685105546
APCC,Naive_vs_EM,-0.8700424384042487,,0.18321041554916806,0.1983570366793049,0.9236396077310569,0.35567398487949753,-0.6868320228550806,,,0.8236660702472575
Actin,Naive_vs_EM,-1.057730964983323,,0.08126893585710038,0.1316967553848126,0.6170914053245719,0.537174437323712,-0.9764620291262227,,,0.9745302802297381
Arc,Naive_vs_EM,-0.8379715955020419,,0.040200137401885105,0.08979173728629648,0.4477041943593203,0.6543666941902213,-0.7977714581001568,,,0.9745302802297381
BIR,Naive_vs_EM,0.06033415793289859,,-0.04857918704380805,0.06771140764472719,-0.717444648303527,0.4730997785674226,0.011754970889090543,,,0.9050604459550692
BRCT,Naive_vs_EM,-0.20574940323433952,,-0.19965999010084326,0.0833894403799076,-2.394307830718464,0.016651766771522785,-0.4054093933351828,,,0.24422591264900084
CDC14,Naive_vs_EM,0.16140587887796387,,0.003828770619856231,0.2402542569082043,0.015936327909973798,0.9872851881964935,0.1652346494978201,,,0.9872851881964935
CKS1,Naive_vs_EM,-0.4170381217923923,,-0.13063548630422184,0.1472223515928928,-0.8873345989300738,0.37489878317899994,-0.5476736080966141,,,0.8247773229937998
CYCLIN,Naive_vs_EM,-0.343228408295305,,0.008059986453086976,0.07407220437508813,0.10881256364766295,0.913351158641851,-0.335168421842218,,,0.9745302802297381
DLG,Naive_vs_EM,0.09768633553560792,,-0.28124472676102574,0.2229087697069357,-1.2617032839523807,0.20705557479575187,-0.18355839122541784,,,0.69042685105546
FHA,Naive_vs_EM,-0.17568025501543624,,-0.020518463330603698,0.05324408490371294,-0.3853660621214443,0.6999662230826756,-0.19619871834603994,,,0.9745302802297381
GBD,Naive_vs_EM,-1.9224162538683809,,-0.06893440038714349,0.23489326592647766,-0.293471164936334,0.7691620367366465,-1.9913506542555244,,,0.9745302802297381
IRF7,Naive_vs_EM,-0.47941057314764307,,0.24117862031840703,0.20043347121819344,1.2032851541839442,0.22886599201070124,-0.23823195282923604,,,0.69042685105546
Integrin,Naive_vs_EM,-1.122264842226291,,-0.08195904753826344,0.26933035973334746,-0.30430675405256064,0.7608942000235376,-1.2042238897645545,,,0.9745302802297381
LIR,Naive_vs_EM,0.18293499909076114,,-0.01774264505133577,0.060726325623479155,-0.29217386148711383,0.7701536956298191,0.16519235403942537,,,0.9745302802297381
MAPK,Naive_vs_EM,0.1026715007415159,,-0.11267626733450209,0.05772759362474661,-1.9518614974139532,0.050954650588393206,-0.010004766592986183,,,0.4484009251778602
MSH2,Naive_vs_EM,-0.678520026927717,,0.1245746080901684,0.1612685425836427,0.7724668809824283,0.439837955161139,-0.5539454188375486,,,0.9050604459550692
MYND,Naive_vs_EM,-0.007403599152865772,,0.1608651399161134,0.1708747379233173,0.9414214287679208,0.34648893645209944,0.15346154076324764,,,0.8236660702472575
NRBOX,Naive_vs_EM,-0.2545481505552048,,-0.009708969348546481,0.12933979113934896,-0.07506560249572514,0.9401625158126404,-0.2642571199037513,,,0.9745302802297381
NRP,Naive_vs_EM,-0.42330764567294965,,-0.07665360691884499,0.13688023709498004,-0.5600049250766251,0.5754760783494033,-0.49996125259179464,,,0.9745302802297381
PCNA,Naive_vs_EM,-0.20564375518032457,,-0.1439396527292222,0.11463042287103706,-1.2556845654417501,0.2092303573748967,-0.3495834079095468,,,0.69042685105546
PDZ,Naive_vs_EM,-0.4195648943036893,,0.08808914011514524,0.062116114013535575,1.4181366866567013,0.15615086219653915,-0.3314757541885441,,,0.6246034487861566
PP1,Naive_vs_EM,-0.5187453233968568,,0.2005706767640842,0.09257024965225326,2.1666861385546894,0.03025879424458831,-0.31817464663277256,,,0.33284673669047143
PP2A,Naive_vs_EM,-0.5397607456036227,,-0.34226837112739283,0.1254555887310641,-2.728203459003366,0.006368031728962451,-0.8820291167310156,,,0.24422591264900084
PP2B,Naive_vs_EM,-0.25653551989041345,,-0.28084389452575476,0.1557228516103461,-1.8034854333934873,0.07131201108460918,-0.5373794144161682,,,0.495334659844515
PP4,Naive_vs_EM,-0.8878994497955475,,0.016638354516741338,0.11189218378421362,0.14869988192230432,0.8817904544144641,-0.8712610952788061,,,0.9745302802297381
PTB,Naive_vs_EM,0.27364360110850394,,0.10009749493383752,0.13508136137229834,0.7410163320604859,0.45868353776709614,0.37374109604234146,,,0.9050604459550692
Pex14,Naive_vs_EM,-0.27963904695508623,,-0.037340302325456376,0.07190009564534877,-0.5193359200749815,0.6035265087492805,-0.3169793492805426,,,0.9745302802297381
REV1ctd,Naive_vs_EM,0.3878906365425493,,0.06254589318754411,0.15774472987888208,0.3965006833227801,0.6917357038621513,0.4504365297300934,,,0.9745302802297381
SH2,Naive_vs_EM,-0.31033184234796746,,-0.06317332681769239,0.05659108229048273,-1.1163123987172203,0.26428843619121123,-0.37350516916565984,,,0.7267931995258309
SH3,Naive_vs_EM,-0.3775664106277298,,0.0051512458145747675,0.07223267307928001,0.07131462252436571,0.9431473577690187,-0.372415164813155,,,0.9745302802297381
SUMO,Naive_vs_EM,-0.5537873150608483,,0.12886808426310237,0.08916977332754836,1.4451991908707644,0.14840194362039938,-0.42491923079774596,,,0.6246034487861566
TRAF2like,Naive_vs_EM,-0.8639055590809709,,0.4151567722071272,0.16738846326606022,2.4801994361298654,0.013130891540594903,-0.4487487868738437,,,0.24422591264900084
TRAF4,Naive_vs_EM,-0.5015302664822618,,0.1969008537986841,0.13014230834700427,1.512965739578543,0.13028836162149143,-0.30462941268357774,,,0.6246034487861566
TRAF6,Naive_vs_EM,-0.8170743750264007,,-0.011905563050801704,0.1746131088279365,-0.06818252724962036,0.9456403358348194,-0.8289799380772024,,,0.9745302802297381
TYR,Naive_vs_EM,-0.8070976828257387,,0.1485039869887339,0.14613561920680979,1.0162066428074077,0.3095309937718145,-0.6585936958370048,,,0.8011390427035198
UBA3,Naive_vs_EM,0.17224694294992038,,0.12100394935304037,0.0820817858961879,1.4741875804953717,0.1404310928265257,0.29325089230296075,,,0.6246034487861566
USP7,Naive_vs_EM,-0.42939635816730737,,-0.0030141394305160385,0.05047460882359967,-0.059715954234533096,0.9523818647699713,-0.4324104975978234,,,0.9745302802297381
WD40,Naive_vs_EM,-0.5072312153680563,,-0.00636680543062873,0.05341915371798852,-0.11918581608837345,0.90512814366808,-0.513598020798685,,,0.9745302802297381
WRC,Naive_vs_EM,-1.304014430763879,,0.2398778885035433,0.13647473115865533,1.757672548368527,0.07880324133890011,-1.0641365422603357,,,0.495334659844515
WW,Naive_vs_EM,-0.5073358733457122,,0.004592313620681909,0.07159288525259995,0.06414483233185711,0.9488549042864158,-0.5027435597250303,,,0.9745302802297381
deltaCOP1,Naive_vs_EM,-0.901764533252967,,0.030235482921972978,0.25813328679186853,0.1171312824384082,0.9067560205517193,-0.871529050330994,,,0.9745302802297381
eIF4E,Naive_vs_EM,-0.2891219738927079,,0.1252909328372944,0.2488795728433449,0.503419912714804,0.6146690744354462,-0.1638310410554135,,,0.9745302802297381
14-3-3,PD1Low_vs_PD1High,,,-0.07045328718413567,0.04179776252523738,-1.6855755649981543,0.09187757891772037,,-0.17435965393488367,-0.103906366750748,0.5053266840474621
ANK,PD1Low_vs_PD1High,,,0.127127596785711,0.20873049502448743,0.6090513835594407,0.5424903806999974,,-0.27036092764315195,-0.39748852442886295,0.7787547352980378
APCC,PD1Low_vs_PD1High,,,0.09284441682514621,0.16420913303182852,0.56540348950719,0.5717993516331046,,-0.7148788380935639,-0.8077232549187101,0.7787547352980378
Actin,PD1Low_vs_PD1High,,,-0.04522883699882496,0.10902125177334453,-0.41486257278402777,0.6782425098481318,,-0.9878267812548065,-0.9425979442559815,0.8065586603599405
Arc,PD1Low_vs_PD1High,,,0.07439008820354509,0.0743323574465321,1.000776657151692,0.316934797231357,,-0.7549046755437452,-0.8292947637472903,0.712926321610964
BIR,PD1Low_vs_PD1High,,,0.08000609640941689,0.05605370216264704,1.4273115480806047,0.15349011343488456,,0.07547554042625813,-0.004530555983158748,0.6714430675144687
BRCT,PD1Low_vs_PD1High,,,-0.1442080469018269,0.06903213036379549,-2.0889989363193413,0.0367078189202061,,-0.35375051242839844,-0.20954246552657155,0.3230288064978137
CDC14,PD1Low_vs_PD1High,,,0.11410200627904446,0.19887926809955755,0.5737249908920914,0.5661539142299157,,0.30251810665250717,0.1884161003734627,0.7787547352980378
CKS1,PD1Low_vs_PD1High,,,0.3431684208136303,0.12187764209378675,2.8156798483971066,0.0048674144731354705,,-0.28991689460529046,-0.6330853154189208,0.21163624335508174
CYCLIN,PD1Low_vs_PD1High,,,-0.06046996848471303,0.061318974839709176,-0.9861542637133858,0.3240574189140746,,-0.3389429829729921,-0.27847301448827905,0.712926321610964
DLG,PD1Low_vs_PD1High,,,0.359978154728415,0.1845385151904474,1.950693893667186,0.051093470200015034,,0.11086520414301876,-0.24911295058539626,0.35518125496901887
FHA,PD1Low_vs_PD1High,,,-0.0475136192795933,0.04407723755444604,-1.0779627289687221,0.28105038937415294,,-0.1960160309276221,-0.1485024116480288,0.712926321610964
GBD,PD1Low_vs_PD1High,,,0.20686023917233443,0.19441780232357223,1.0639984440728019,0.28732940439607246,,-1.753172992533084,-1.9600332317054183,0.712926321610964
IRF7,PD1Low_vs_PD1High,,,-0.14191848701851223,0.1659323052889793,-0.8552794271817907,0.39239647394494326,,-0.47387578166259353,-0.3319572946440813,0.7787547352980378
Integrin,PD1Low_vs_PD1High,,,0.18359776193037813,0.22297356630157647,0.8234059533409367,0.4102771787073226,,-1.1274103135987903,-1.3110080755291684,0.7787547352980378
LIR,PD1Low_vs_PD1High,,,0.022244201002207753,0.05027115279915955,0.44248440235847625,0.6581387147836366,,0.1942229685621953,0.17197876755998753,0.8065586603599405
MAPK,PD1Low_vs_PD1High,,,0.09113885223236784,0.047788939904960165,1.9071118215557707,0.056506108745071185,,0.08541384278372598,-0.005725009448641869,0.35518125496901887
MSH2,PD1Low_vs_PD1High,,,0.030858528814920128,0.13350509449100698,0.2311412080008586,0.81720510241856,,-0.656878640653729,-0.6877371694686492,0.9219749873440165
MYND,PD1Low_vs_PD1High,,,-0.3150950450293317,0.14146055473620703,-2.2274410390720933,0.025917812225994697,,-0.167559787435094,0.14753525759423775,0.3230288064978137
NRBOX,PD1Low_vs_PD1High,,,0.1300421114014285,0.10707111025329422,1.214539674556401,0.2245417090862245,,-0.17890241187256253,-0.308944523273991,0.712926321610964
NRP,PD1Low_vs_PD1High,,,0.0853093193551494,0.11331463901134332,0.7528534715325664,0.45153797055437805,,-0.42588810698778334,-0.5111974263429327,0.7787547352980378
PCNA,PD1Low_vs_PD1High,,,0.01851542033483189,0.09489454817637268,0.1951157436401805,0.8453023378002719,,-0.27490836203076685,-0.29342378236559874,0.9298325715802991
PDZ,PD1Low_vs_PD1High,,,-0.027434839329128047,0.051422250119322846,-0.5335207865363112,0.5936731258721601,,-0.41327425658569705,-0.385839417256569,0.7787547352980378
PP1,PD1Low_vs_PD1High,,,0.00027362859972551723,0.0766319874703144,0.0035706838457180185,0.99715101254199,,-0.3685891008700319,-0.3688627294697574,0.99715101254199
PP2A,PD1Low_vs_PD1High,,,0.12020093607966087,0.1038572284529512,1.1573670689095426,0.2471224224228551,,-0.6651088691251127,-0.7853098052047736,0.712926321610964
PP2B,PD1Low_vs_PD1High,,,0.3337687210221181,0.12890788674595136,2.5892032632565116,0.009619829243412807,,-0.19083057445818027,-0.5245992954802984,0.21163624335508174
PP4,PD1Low_vs_PD1High,,,0.048823485460415816,0.09262901143582938,0.5270863275296775,0.5981336409298694,,-0.8664372563354094,-0.9152607417958252,0.7787547352980378
PTB,PD1Low_vs_PD1High,,,-0.13252567484904393,0.11182414181143721,-1.185125793967769,0.23596771399166405,,0.30045709917722013,0.43298277402626406,0.712926321610964
Pex14,PD1Low_vs_PD1High,,,-0.08378911798010652,0.059521748265752954,-1.4077059297049628,0.1592181652564979,,-0.3613516663474656,-0.2775625483673591,0.6714430675144687
REV1ctd,PD1Low_vs_PD1High,,,-0.004859933331682498,0.13058705755032182,-0.03721604133556435,0.9703127483364521,,0.42325022849434407,0.42811016182602657,0.9928781610884626
SH2,PD1Low_vs_PD1High,,,0.02444831687073329,0.046848061382435094,0.5218640035316334,0.601765022730302,,-0.33063581895015876,-0.35508413582089204,0.7787547352980378
SH3,PD1Low_vs_PD1High,,,-0.044780025111283595,0.05979687508311975,-0.7488689843580921,0.45393617589282165,,-0.4097895350284319,-0.3650095099171483,0.7787547352980378
