ELM,phenotype,effect,se,pip,significant
PP4,CM_Low,-0.01632139566539832,0.14785012318282492,0.09595554472757116,False
PP4,EM_High,-0.009055011667314828,0.14112176034660823,0.09595418071429733,False
PP4,EM_Low,-0.009349322975573088,0.12622401975539807,0.0959506655089003,False
Pex14,Naive_High,0.00900200561698787,0.11700502189883845,0.09594777986477333,False
Pex14,CM_High,-0.030447452748537083,0.12094478934712173,0.0959502094686314,False
Pex14,CM_Low,-0.0012452250515444002,0.1276530961409413,0.09595096533019655,False
Pex14,EM_High,-0.03856824123381468,0.12218062753743328,0.0959512622296772,False
Pex14,EM_Low,0.011515954817867342,0.11323573712543727,0.09594648620117191,False
REV1ctd,Naive_High,-0.0025912702682414188,0.29026022562720555,0.09596498183308176,False
REV1ctd,CM_High,0.0008909445796931057,0.3148501038495745,0.09596548625493165,False
REV1ctd,CM_Low,0.005500340673475653,0.33342897149549594,0.09596579650283638,False
REV1ctd,EM_High,-0.0041960184354547046,0.3187371298497549,0.09596555598628363,False
REV1ctd,EM_Low,-0.005281714046564896,0.28596790978035835,0.09596488105892796,False
SH2,Naive_High,-0.05238361322877605,0.04998252338591215,0.09597932429003458,False
SH2,CM_High,-0.009032283842844045,0.0520590530887607,0.09586712484055197,False
SH2,CM_Low,-0.0064714356678588405,0.0550984317918819,0.09587645079664618,False
SH2,EM_High,0.015882636440038574,0.054555943561697066,0.09588135057256024,False
SH2,EM_Low,-0.05792589810882856,0.04840923278457617,0.09602024579184862,False
SH3,Naive_High,0.006540281096755715,0.08954468258439949,0.09593322097028696,False
SH3,CM_High,-0.01761762857139349,0.08949891668737257,0.09593436549428346,False
SH3,CM_Low,0.0040752202245484025,0.09509785274866767,0.09593709167745372,False
SH3,EM_High,-0.016785736175955013,0.09337862079762131,0.09593692005906183,False
SH3,EM_Low,0.013961623238110395,0.08327128743031126,0.09592866245602541,False
SUMO,Naive_High,0.05118888518096274,0.08055838546185627,0.09594232360564672,False
SUMO,CM_High,-0.03285819064190503,0.08308062431250593,0.09593373955879526,False
SUMO,CM_Low,0.004490374458078212,0.09029606022087773,0.09593370342629863,False
SUMO,EM_High,-0.0065927582460885,0.08788655551886364,0.09593189466397879,False
SUMO,EM_Low,-0.027425581291244897,0.07834035243284515,0.09592786700263964,False
TRAF2like,Naive_High,0.0034419887569333905,0.3013537865144587,0.09596522495502588,False
TRAF2like,CM_High,0.004129888994947102,0.3201844992389945,0.09596558111417891,False
TRAF2like,CM_Low,0.003211944634512537,0.36284915410661744,0.09596619241720894,False
TRAF2like,EM_High,0.0020156881312138235,0.3368457417449184,0.09596584732745833,False
TRAF2like,EM_Low,-0.01142803820570108,0.2707300668188423,0.09596448587434513,False
TRAF4,Naive_High,-0.002672187215051626,0.14304355961415574,0.09595450649281996,False
TRAF4,CM_High,-0.0035587145867873758,0.14965053983267668,0.09595570384139744,False
TRAF4,CM_Low,-0.0011639528604038664,0.1608389040651818,0.09595739530905847,False
TRAF4,EM_High,0.0011281010589432143,0.16051865998384465,0.09595735155432987,False
TRAF4,EM_Low,0.0004447300704985092,0.1422253472782479,0.0959543421113411,False
TRAF6,Naive_High,-0.005714327448403657,0.30555976646132366,0.09596531088884132,False
TRAF6,CM_High,-0.013839922843896619,0.305659393128243,0.0959653180212535,False
TRAF6,CM_Low,0.002648390971782293,0.35226921019242396,0.09596606119726037,False
TRAF6,EM_High,9.142717375285682e-05,0.3413598981685242,0.0959659128310995,False
TRAF6,EM_Low,0.012040344612703988,0.29726595401589234,0.09596514343032221,False
TRFH,Naive_High,-0.003565409179296352,0.3775426970591182,0.0959663566416963,False
TRFH,CM_High,-0.006735360646652585,0.3851413381090525,0.09596643469487595,False
TRFH,CM_Low,-0.0029434353115081165,0.40717820924913306,0.09596663532040296,False
TRFH,EM_High,-0.0069547439806380736,0.386838531647459,0.0959664514432635,False
TRFH,EM_Low,0.007585059936309585,0.3909546117817556,0.09596649117963464,False
TYR,Naive_High,-0.009816303570722662,0.1801000661734835,0.09595963709061911,False
TYR,CM_High,0.00516823029211655,0.19544459227436264,0.0959609335819718,False
TYR,CM_Low,-0.0013087713861689538,0.19991260746035658,0.09596125643011318,False
TYR,EM_High,0.0042757543849305454,0.2046406004323125,0.09596158277061397,False
TYR,EM_Low,0.0011755986695447748,0.1855164664505558,0.09596011389960189,False
UBA3,Naive_High,-0.015883408355636584,0.07020717320103041,0.09591385881953915,False
UBA3,CM_High,0.02419327897720811,0.07234083506604264,0.09592030120577517,False
UBA3,CM_Low,0.023782532093984007,0.07781133327059182,0.09592595365435988,False
UBA3,EM_High,-0.004302399690740259,0.07701247496781816,0.0959207637207586,False
UBA3,EM_Low,-0.0655135350294118,0.06901623093508256,0.09596242764935337,False
USP7,Naive_High,-0.043843899147195955,0.04524961467862483,0.09595968844373479,False
USP7,CM_High,0.004354849241006392,0.0467722576334244,0.0958402344064595,False
USP7,CM_Low,-0.027978826890080626,0.049704188125983734,0.09589009191886247,False
USP7,EM_High,-0.018342996725465972,0.04920930855356356,0.09586777076183792,False
USP7,EM_Low,-0.021365053086212157,0.04390107661071658,0.09585635600915345,False
WD40,Naive_High,-0.023304803680847187,0.04635340581385105,0.09586996656731762,False
WD40,CM_High,-0.0589188678222805,0.04764810265300789,0.09603400952801242,False
WD40,CM_Low,-0.04292113349279831,0.05085726283956906,0.09593677346656351,False
WD40,EM_High,-0.023588993060555206,0.05023999591505245,0.09588096573698997,False
WD40,EM_Low,-0.019278754663096306,0.044891864451397055,0.09585390000034887,False
WRC,Naive_High,0.01285778972881479,0.1687906409419254,0.09595845958753807,False
WRC,CM_High,-0.024370369058280703,0.16631244016224445,0.09595832330639037,False
WRC,CM_Low,0.01173860334356695,0.18886264209346504,0.09596043326502764,False
WRC,EM_High,-0.0018145811166168202,0.17965078496688713,0.09595956831942344,False
WRC,EM_Low,-0.0026464741803824228,0.16179543510417796,0.09595752668735154,False
WW,Naive_High,-0.03967441718874209,0.08844876896256353,0.09593943055946043,False
WW,CM_High,-0.005107260305119452,0.09011639949974744,0.09593359099238165,False
WW,CM_Low,0.01432655163764362,0.09591307765771481,0.09593825033153874,False
WW,EM_High,-0.0169542761471734,0.09602884911507095,0.09593859473021277,False
WW,EM_Low,0.10166084005560742,0.08324835540565376,0.09598838971016176,False
eIF4E,Naive_High,-0.0025585696344296734,0.22134317538940912,0.09596256281958856,False
eIF4E,CM_High,0.0034694977461735073,0.23224271996422902,0.09596309314387028,False
eIF4E,CM_Low,-0.005948919885467434,0.24272770706801236,0.095963538755653,False
eIF4E,EM_High,0.004375759205124442,0.2500431886171668,0.09596381445573728,False
eIF4E,EM_Low,-0.006280788564294313,0.2162960132300053,0.09596229419686354,False
