motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
PDZ,Naive_vs_CM,,-0.29578824121315916,0.1134167758122484,0.10279777568505734,1.103299901738386,0.26989694928097074,-0.18237146540091076,,,0.7325774337626348
PP1,Naive_vs_CM,,-0.5764974486261281,-0.11854176829321372,0.11785674208406555,-1.0058123633577072,0.31450583890565187,-0.6950392169193418,,,0.7469513674009232
PP4,Naive_vs_CM,,-0.5909432002490481,-0.00647765666174227,0.14406431678704829,-0.044963644059877475,0.9641362874671597,-0.5974208569107904,,,0.9641362874671596
Pex14,Naive_vs_CM,,-0.8134416396618875,-0.14506752588557537,0.12449018179734708,-1.165292907369397,0.24390044910699948,-0.9585091655474629,,,0.7325774337626348
SH2,Naive_vs_CM,,0.047897023180699154,0.04084267234218741,0.06498553703568465,0.6284886484781993,0.5296838806053648,0.08873969552288656,,,0.87902769435676
SH3,Naive_vs_CM,,-0.3827046718320884,0.0734507290119707,0.09614294593992967,0.7639741875380319,0.44488262505899423,-0.3092539428201177,,,0.87902769435676
SUMO,Naive_vs_CM,,-1.0766958619393088,0.16449114914862573,0.1007283629444589,1.6330171993296991,0.10246537939530222,-0.912204712790683,,,0.6489474028369141
UBA3,Naive_vs_CM,,0.29618813188206555,0.04347205976778251,0.09348338261415526,0.46502446265995484,0.6419139384294439,0.33966019164984806,,,0.87902769435676
USP7,Naive_vs_CM,,-0.11914607957485937,-0.08025716636206148,0.05897889788738389,-1.36077765500649,0.17358396540530674,-0.19940324593692085,,,0.7325774337626348
WD40,Naive_vs_CM,,0.0740665672713535,0.004855984093873222,0.06071447250288954,0.07998066842534315,0.9362526310697887,0.07892255136522672,,,0.9641362874671596
WW,Naive_vs_CM,,-0.2752947124715028,-0.03675291834007155,0.09267291740666103,-0.3965874752684744,0.6916716900503483,-0.31204763081157433,,,0.87902769435676
14-3-3,Naive_vs_EM,-0.012828292750403468,,-0.017503444587445086,0.05874697762688097,-0.2979462994439394,0.7657441499291151,-0.030331737337848552,,,0.8381622572166942
BIR,Naive_vs_EM,0.03811831307263738,,0.0280648483575084,0.07581474803930363,0.3701766355928416,0.7112508841137128,0.06618316143014578,,,0.8381622572166942
BRCT,Naive_vs_EM,0.005279615000078087,,-0.4697839130307445,0.13106233646622914,-3.5844310859801727,0.00033781374205764137,-0.46450429803066645,,,0.006418461099095186
CYCLIN,Naive_vs_EM,-0.45016837940768584,,-0.14647077736098235,0.08797302742833059,-1.6649509701176126,0.09592253804806239,-0.5966391567686682,,,0.26036117470188364
FHA,Naive_vs_EM,-0.2835435388725445,,0.02367939780781253,0.06138819413227776,0.38573211254249884,0.6996950775549053,-0.259864141064732,,,0.8381622572166942
LIR,Naive_vs_EM,-0.2300611270631851,,-0.036176771420874776,0.07684079342224501,-0.47080163816218207,0.6377823946003827,-0.2662378984840599,,,0.8381622572166942
MAPK,Naive_vs_EM,-0.06574199808878486,,-0.1260456830786289,0.0711656678723302,-1.7711585775426484,0.07653433529815953,-0.19178768116741376,,,0.24235872844417186
NRP,Naive_vs_EM,-0.6708922636297436,,-0.06481975563589826,0.12494676396331819,-0.518778986984633,0.6039148728973925,-0.7357120192656419,,,0.8381622572166942
PDZ,Naive_vs_EM,-0.20920609339904006,,0.0268346279981293,0.10279216829395943,0.26105712568869155,0.7940484542052892,-0.18237146540091076,,,0.8381622572166942
PP1,Naive_vs_EM,-0.7732400625235014,,0.07820084560415963,0.11784493433016852,0.6635910660789437,0.5069520768228439,-0.6950392169193418,,,0.8381622572166942
PP4,Naive_vs_EM,-0.47773550821848865,,-0.11968534869230174,0.14404393020997885,-0.8308947729892638,0.4060330767579019,-0.5974208569107904,,,0.8381622572166942
Pex14,Naive_vs_EM,-0.8043515707542405,,-0.15415759479322244,0.12447331520986067,-1.2384790630290066,0.21553848064096504,-0.9585091655474629,,,0.511903891522292
SH2,Naive_vs_EM,0.0651020666650299,,0.023637628857856655,0.06498251837121312,0.36375365945078525,0.7160419697586687,0.08873969552288656,,,0.8381622572166942
SH3,Naive_vs_EM,-0.30417133042436023,,-0.005082612395757469,0.09613438400888896,-0.05286987011106776,0.9578355909766504,-0.3092539428201177,,,0.9578355909766504
SUMO,Naive_vs_EM,-1.1287764587981244,,0.21657174600744133,0.10071765335858847,2.150285861371031,0.031532610071423946,-0.912204712790683,,,0.14417458622590235
UBA3,Naive_vs_EM,0.13618686377593095,,0.20347332787391711,0.09347909204751027,2.1766720602132383,0.029505044372508903,0.33966019164984806,,,0.14417458622590235
USP7,Naive_vs_EM,-0.07003546572406799,,-0.12936778021285286,0.05897619058928521,-2.1935594503514166,0.028267096254035017,-0.19940324593692085,,,0.14417458622590235
WD40,Naive_vs_EM,0.047909050047952116,,0.0310135013172746,0.06071174692480404,0.5108319705523727,0.6094687204456001,0.07892255136522672,,,0.8381622572166942
WW,Naive_vs_EM,-0.11972306730148043,,-0.19232456351009392,0.09266443056266511,-2.0754950129438585,0.037940680585763775,-0.31204763081157433,,,0.14417458622590235
14-3-3,PD1Low_vs_PD1High,,,-0.10344987558276782,0.047967742945965786,-2.1566550608666533,0.031032550939663298,,-0.06585665571078916,0.03759321987197865,0.11792369357072052
BIR,PD1Low_vs_PD1High,,,-0.014174640365172408,0.061903582687334785,-0.22897932154858108,0.8188849881906262,,0.06035726225267041,0.07453190261784282,0.8188849881906262
BRCT,PD1Low_vs_PD1High,,,-0.1813143290571801,0.10701086161525016,-1.6943544451504624,0.09019795047774666,,-0.235884581345163,-0.0545702522879829,0.2448230084395981
CYCLIN,PD1Low_vs_PD1High,,,0.11269656068308176,0.0718315531033672,1.5689005153613889,0.1166711217885681,,-0.44652378012760996,-0.5592203408106917,0.2648727799494848
FHA,PD1Low_vs_PD1High,,,0.043327362504854305,0.0501246590184826,0.8643921645208218,0.38737249574543564,,-0.2385735641119912,-0.2819009266168455,0.6133397849302731
LIR,PD1Low_vs_PD1High,,,0.13886565089397884,0.06274134828984419,2.2133035817538644,0.02687672285482765,,-0.16423900646485967,-0.3031046573588385,0.11792369357072052
MAPK,PD1Low_vs_PD1High,,,0.1375079663864381,0.05810780110265773,2.366428668390083,0.017960634964879655,,-0.07353826018044396,-0.21104622656688207,0.11792369357072052
NRP,PD1Low_vs_PD1High,,,0.06246079051526543,0.10202143883670071,0.6122320095410777,0.5403842662241779,,-0.6696704452421649,-0.7321312357574303,0.708051128009317
PDZ,PD1Low_vs_PD1High,,,0.030609081745354816,0.08393149473155137,0.3646912502065605,0.7153418907651189,,-0.2143471105084338,-0.24495619225378862,0.7740694237840589
PP1,PD1Low_vs_PD1High,,,0.08555648944932903,0.0962257847653874,0.8891222831585974,0.3739373644159252,,-0.6558170921340969,-0.7413735815834259,0.6133397849302731
PP4,PD1Low_vs_PD1High,,,-0.06873030051711149,0.11761924018225987,-0.5843457278809887,0.5589877326389345,,-0.5737937621128852,-0.5050634615957738,0.708051128009317
Pex14,PD1Low_vs_PD1High,,,0.15573175144837403,0.1016374187537593,1.5322285173895558,0.1254660536602823,,-0.7877488809052915,-0.9434806323536655,0.2648727799494848
SH2,PD1Low_vs_PD1High,,,-0.09271298854324321,0.05305916170737445,-1.7473511747992327,0.0805764412572041,,0.029286657845410975,0.12199964638865418,0.2448230084395981
SH3,PD1Low_vs_PD1High,,,0.10481853972223026,0.0784960523735218,1.3353351735887746,0.18176667150154857,,-0.2869645951160675,-0.39178313483829774,0.3453566758529423
SUMO,PD1Low_vs_PD1High,,,-0.19662464620426578,0.08223935325123247,-2.3908826909618126,0.016807922297248853,,-1.1235712018688848,-0.926946555664619,0.11792369357072052
UBA3,PD1Low_vs_PD1High,,,0.026004754635397753,0.07632727573729237,0.3407006785477635,0.7333289277954241,,0.2541160677313962,0.22811131309599847,0.7740694237840589
USP7,PD1Low_vs_PD1High,,,-0.024417385521182403,0.048154736840678315,-0.5070609274009368,0.6121120693179276,,-0.13251249137438625,-0.10809510585320385,0.7268830823150391
WD40,PD1Low_vs_PD1High,,,-0.02902630638409845,0.04957192600107051,-0.5855392099042435,0.5581852099352396,,0.05243864405484604,0.08146495043894449,0.708051128009317
WW,PD1Low_vs_PD1High,,,0.1676922733720487,0.07566300044477156,2.2163048304494843,0.02667063243775475,,-0.15208201705478822,-0.3197742904268369,0.11792369357072052
