ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
Actin,Naive_vs_CM,-0.1784037558685446,-0.22339593114241,0.0449921752738654,0.29471195974941655,0.8755399362035856
Arc,Naive_vs_CM,-0.018300653594771243,0.004188948306595366,-0.022489601901366608,1.0,1.0
BIR,Naive_vs_CM,0.04413549597263599,0.06956857552686749,-0.0254330795542315,0.15176892623385796,0.5185438312990147
BRCT,Naive_vs_CM,0.14503968253968255,-0.24206349206349206,0.3871031746031746,0.1353491806978946,0.5185438312990147
CKS1,Naive_vs_CM,0.14285714285714288,-0.057341269841269846,0.2001984126984127,0.6543689180411523,1.0
CSL,Naive_vs_CM,0.007042253521126765,0.01995305164319249,-0.012910798122065723,1.0,1.0
CYCLIN,Naive_vs_CM,0.029079861111111112,-0.04647197420634921,0.07555183531746032,0.6759147127555223,1.0
Clathr,Naive_vs_CM,-0.1107085346215781,0.07004830917874397,-0.1807568438003221,0.6462130265131387,1.0
DLG,Naive_vs_CM,0.041862284820031306,-0.033255086071987475,0.07511737089201878,0.5973842435056924,1.0
FHA,Naive_vs_CM,0.11797542735042735,0.06073717948717949,0.057238247863247854,0.04011477166168809,0.5185438312990147
IRF7,Naive_vs_CM,0.17136150234741784,-0.17331768388106417,0.34467918622848204,0.1392525356734171,0.5185438312990147
Integrin,Naive_vs_CM,0.16118935837245696,-0.392018779342723,0.55320813771518,0.09017198652539449,0.5185438312990147
LIR,Naive_vs_CM,0.011972402597402598,0.019818722943722944,-0.007846320346320346,1.0,1.0
LYPXL,Naive_vs_CM,0.0723593964334705,0.053203997648442095,0.019155398785028407,0.8713754566052401,1.0
MAPK,Naive_vs_CM,0.005717998700454841,0.0011046133853151383,0.004613385315139703,0.6376084186362565,1.0
MSH2,Naive_vs_CM,-0.2591269841269841,-0.1742063492063492,-0.0849206349206349,0.11676124647798614,0.5185438312990147
MYND,Naive_vs_CM,0.10590277777777778,0.1352124183006536,-0.02930964052287581,0.49876638790036143,0.9295191774506736
NRP,Naive_vs_CM,0.003676470588235295,-0.1275531045751634,0.13122957516339867,0.3653600703951816,0.8851683229748379
