ELM,tsubset,cliff_delta,pvalue,qvalue
TRAF2like,Naive,0.006651017214397495,0.5802766280565015,0.863811759888503
TRAF2like,CM,0.06846635367762129,0.8038206384789874,0.9293143148186896
TRAF2like,EM,-0.04655712050078247,0.8370682328714116,0.9533277096591077
TRAF4,Naive,-0.09821428571428571,0.3277968076666351,0.863811759888503
TRAF4,CM,0.028373015873015883,0.008019089261209422,0.16439132985479316
TRAF4,EM,0.008333333333333345,0.19650346098014537,0.805664190018596
TRFH,Naive,-0.07785602503912363,0.6454252812691373,0.863811759888503
TRFH,CM,0.053208137715179966,0.9428533774758308,0.9428533774758309
TRFH,EM,0.09115805946791863,0.8230011512699253,0.9533277096591077
TYR,Naive,-0.08145861911294011,0.05766040594451294,0.5185438312990147
TYR,CM,0.06131687242798354,0.22495957611957318,0.6460287375822223
TYR,EM,0.03664837677183356,0.2384928903691097,0.888928045921227
UBA3,Naive,0.02073552425665101,0.5359037170746758,0.863811759888503
UBA3,CM,0.0015649452269170527,0.45642018486389246,0.7485291031767837
UBA3,EM,0.1068075117370892,0.5497522859777758,0.9533277096591077
USP7,Naive,0.11431327160493827,0.0691126281169615,0.5185438312990147
USP7,CM,-0.1343364197530864,0.006592124519883447,0.16439132985479316
USP7,EM,0.011766975308641976,0.8197656699791406,0.9533277096591077
WD40,Naive,0.0007930384087791488,0.7680878037054037,0.863811759888503
WD40,CM,0.016803840877914953,0.8580374766454527,0.9293143148186896
WD40,EM,-0.03352194787379972,0.5596576206951129,0.9533277096591077
WRC,Naive,0.17605633802816903,0.3992975607908664,0.863811759888503
WRC,CM,0.01330203442879499,0.7366074247423771,0.9293143148186896
WRC,EM,-0.054381846635367756,0.583546906632644,0.9533277096591077
WW,Naive,0.0071203841695644966,0.7607265546413174,0.863811759888503
WW,CM,-0.05630071203841696,0.5254551477513327,0.797913372511283
WW,EM,0.009231660871005132,0.1777804874931217,0.805664190018596
deltaCOP1,Naive,-0.36502347417840375,0.05860178928564441,0.5185438312990147
deltaCOP1,CM,0.229264475743349,0.031608696174739714,0.3568346226631314
deltaCOP1,EM,-0.155320813771518,0.5933741718761751,0.9533277096591077
eIF4E,Naive,0.17136150234741784,0.4579479062817584,0.863811759888503
eIF4E,CM,-0.17331768388106417,0.06962626783670856,0.3568346226631314
eIF4E,EM,0.1717527386541471,0.09469291559640292,0.7592214793629534
