motif,contrast,log_effect,se_log_effect,z,logFC,pvalue,qvalue,neglog10_q
SUMO,PD1Low_vs_PD1High,0.385395034755035,0.16834205102845276,2.2893568921166136,0.5560075054243188,0.022058624639044757,0.09264622348398797,1.0331722790271376
WW,PD1Low_vs_PD1High,-0.27799526039159583,0.1376850793791965,-2.0190659848186825,-0.4010623835575914,0.04348036170949682,0.13902283072443766,0.8569138728146771
LIR,PD1Low_vs_PD1High,0.347893115373904,0.1746210717325549,1.9922745400780042,0.5019036723093433,0.046340943574812554,0.13902283072443766,0.8569138728146771
PDZ,PD1Low_vs_PD1High,0.6006696891770292,0.31398409004990974,1.9130577255731303,0.8665831817880152,0.055740662884285835,0.14631924007125033,0.8346985630928728
PP4,PD1Low_vs_PD1High,0.4528488623067073,0.30156200756628593,1.501677435965362,0.6533228079220956,0.13318043398991905,0.3107543459764778,0.5075827889279761
Pex14,PD1Low_vs_PD1High,-0.23836997121283288,0.18908425723703104,-1.2606547720893473,-0.343895175365599,0.20743325566153847,0.40924621466899835,0.3880153289128909
SH2,PD1Low_vs_PD1High,-0.1806777886242159,0.14551469149410695,-1.2416463710231829,-0.26066294964694064,0.21436706482661816,0.40924621466899835,0.3880153289128909
F_14_3_3,PD1Low_vs_PD1High,0.4898868235396754,0.44007951945723944,1.1131779641639867,0.7067572909175364,0.26563200468440695,0.44865343911233185,0.34808899885519634
WRC,PD1Low_vs_PD1High,-0.4303521575424535,0.39648624174454916,-1.0854151096111015,-0.6208669235223636,0.27773784326001494,0.44865343911233185,0.34808899885519634
CYCLIN,PD1Low_vs_PD1High,0.09433377238165797,0.18571401958919395,0.5079518099405076,0.1360948656033662,0.6114871391859973,0.8570688016502744,0.06698431345871031
PP2B,PD1Low_vs_PD1High,0.11731867636274673,0.2834162756634454,0.41394473937009085,0.16925507259219197,0.6789145777171937,0.8570688016502744,0.06698431345871031
UBA3,PD1Low_vs_PD1High,-0.1378169410187997,0.3773705375246565,-0.3652032347909383,-0.19882781735830912,0.7149597038066584,0.8570688016502744,0.06698431345871031
PP2A,PD1Low_vs_PD1High,-0.16653765197869985,0.505594995321562,-0.3293894392146439,-0.24026304463096235,0.7418613491253028,0.8570688016502744,0.06698431345871031
USP7,PD1Low_vs_PD1High,-0.05103172918697491,0.1649307343913175,-0.3094130962025316,-0.07362322262603728,0.7570073095168953,0.8570688016502744,0.06698431345871031
WD40,PD1Low_vs_PD1High,0.05901867356249757,0.206892658744508,0.28526228973344003,0.08514594766845981,0.7754432014931054,0.8570688016502744,0.06698431345871031
MAPK,PD1Low_vs_PD1High,0.05436706366675253,0.36283409776423714,0.14984000677378242,0.07843509313971841,0.8808908448153171,0.924935387056083,0.03388860458540631
BIR,PD1Low_vs_PD1High,-0.024025371714720634,0.4626710283101856,-0.05192754731686691,-0.03466128462834143,0.9585864242966098,0.9585864242966098,0.018368725870852344
