CCD,contrast,effect,EM_effect,CM_effect,overall_pvalue,overall_qvalue,max_pip,contrast_max_pip,Naive_effect,Low_effect,High_effect
GNRHR2-2,Naive_vs_CM,-0.32672922057694753,,-0.12805683159790449,1.5656698239811264e-93,2.0549416439752285e-93,1.0,1.0,-0.454786052174852,,
GNRHR2-2,Naive_vs_EM,-0.628628675222215,0.17384262304736298,,1.5656698239811264e-93,2.0549416439752285e-93,1.0,1.0,-0.454786052174852,,
GNRHR2-2,PD1Low_vs_PD1High,0.13414125782727632,,,1.5656698239811264e-93,2.0549416439752285e-93,1.0,1.0,,-0.06926279132815967,-0.203404049155436
GPR32P1-1,EM_vs_CM,-1.2681567316666489,-0.43935934998868376,0.8287973816779652,0.0,0.0,1.0,1.0,,,
GPR32P1-1,Naive_vs_CM,-2.0172142582232677,,0.8287973816779652,0.0,0.0,1.0,1.0,-1.1884168765453027,,
GPR32P1-1,Naive_vs_EM,-0.749057526556619,-0.43935934998868376,,0.0,0.0,1.0,1.0,-1.1884168765453027,,
GPR32P1-1,PD1Low_vs_PD1High,0.4087049320211079,,,0.0,0.0,1.0,1.0,,-0.06197381560811984,-0.47067874762922773
GPR82-2,EM_vs_CM,0.32608126751626065,0.15641036384239482,-0.16967090367386584,0.0,0.0,1.0,1.0,,,
GPR82-2,Naive_vs_CM,0.03822698120239176,,-0.16967090367386584,0.0,0.0,1.0,1.0,-0.13144392247147407,,
GPR82-2,Naive_vs_EM,-0.2878542863138689,0.15641036384239482,,0.0,0.0,1.0,1.0,-0.13144392247147407,,
GPR82-2,PD1Low_vs_PD1High,-0.17968317537875259,,,0.0,0.0,1.0,1.0,,-0.13807640845702465,0.04160676692172793
GRIA1-2,EM_vs_CM,-0.16129302091063324,-0.08744379516689527,0.07384922574373798,0.02092424274767696,0.023126794615853482,0.9999661491115817,0.9999661491115817,,,
GRIA1-2,Naive_vs_CM,0.0028662565044625943,,0.07384922574373798,0.02092424274767696,0.023126794615853482,0.9999661491115817,0.9949707799876547,0.07671548224820057,,
GRIA1-2,Naive_vs_EM,0.16415927741509584,-0.08744379516689527,,0.02092424274767696,0.023126794615853482,0.9999661491115817,0.9999661491115817,0.07671548224820057,,
GRIA1-2,PD1Low_vs_PD1High,-0.21448224464707466,,,0.02092424274767696,0.023126794615853482,0.9999661491115817,0.9999661491115817,,-0.0862008180485229,0.12828142659855177
GRIA3-2,EM_vs_CM,0.42374018890536724,-0.5808845715716192,-1.0046247604769865,0.0,0.0,1.0,1.0,,,
GRIA3-2,Naive_vs_CM,1.7433263844734905,,-1.0046247604769865,0.0,0.0,1.0,1.0,0.7387016239965041,,
GRIA3-2,Naive_vs_EM,1.3195861955681232,-0.5808845715716192,,0.0,0.0,1.0,1.0,0.7387016239965041,,
GRIA3-2,PD1Low_vs_PD1High,0.8197962678253685,,,0.0,0.0,1.0,1.0,,0.12762889789531706,-0.6921673699300515
LMBR1-1,EM_vs_CM,0.9477374356984193,0.6963040136211812,-0.25143342207723807,0.5249789952544813,0.5512279450172054,0.9990004655123871,0.9989201209320131,,,
LMBR1-1,Naive_vs_CM,-0.5353185181468724,,-0.25143342207723807,0.5249789952544813,0.5512279450172054,0.9990004655123871,0.9990004655123871,-0.7867519402241104,,
LMBR1-1,Naive_vs_EM,-1.4830559538452917,0.6963040136211812,,0.5249789952544813,0.5512279450172054,0.9990004655123871,0.9990004655123871,-0.7867519402241104,,
LMBR1-1,PD1Low_vs_PD1High,0.3005297613414421,,,0.5249789952544813,0.5512279450172054,0.9990004655123871,0.9990004655123871,,0.03630443111066528,-0.2642253302307768
LMBR1L-2,EM_vs_CM,-0.17643309058980172,-0.02785899783719381,0.1485740927526079,0.7029482523040197,0.7029482523040197,0.998063665382089,0.998063665382089,,,
LMBR1L-2,Naive_vs_CM,-0.21794410367287065,,0.1485740927526079,0.7029482523040197,0.7029482523040197,0.998063665382089,0.998063665382089,-0.06937001092026274,,
LMBR1L-2,Naive_vs_EM,-0.041511013083068926,-0.02785899783719381,,0.7029482523040197,0.7029482523040197,0.998063665382089,0.997250100457198,-0.06937001092026274,,
LMBR1L-2,PD1Low_vs_PD1High,-0.011951997768217868,,,0.7029482523040197,0.7029482523040197,0.998063665382089,0.998063665382089,,0.011139029114274853,0.023091026882492722
MPV17L-1,EM_vs_CM,-0.4370789899759583,-0.1243499583940878,0.3127290315818705,0.0,0.0,1.0,1.0,,,
MPV17L-1,Naive_vs_CM,-0.4283369687151328,,0.3127290315818705,0.0,0.0,1.0,1.0,-0.11560793713326234,,
MPV17L-1,Naive_vs_EM,0.008742021260825461,-0.1243499583940878,,0.0,0.0,1.0,1.0,-0.11560793713326234,,
MPV17L-1,PD1Low_vs_PD1High,-0.2391532032522259,,,0.0,0.0,1.0,1.0,,-0.09531955627460616,0.14383364697761972
MS4A1-2,EM_vs_CM,-0.22198948666263307,-2.106944370987783,-1.88495488432515,4.380027116795883e-250,6.570040675193826e-250,1.0,1.0,,,
MS4A1-2,Naive_vs_CM,2.582336797495472,,-1.88495488432515,4.380027116795883e-250,6.570040675193826e-250,1.0,1.0,0.697381913170322,,
MS4A1-2,Naive_vs_EM,2.804326284158105,-2.106944370987783,,4.380027116795883e-250,6.570040675193826e-250,1.0,1.0,0.697381913170322,,
MS4A1-2,PD1Low_vs_PD1High,1.8174900411179193,,,4.380027116795883e-250,6.570040675193826e-250,1.0,1.0,,-0.1894274268219108,-2.00691746793983
MS4A2-2,EM_vs_CM,0.14637772847075337,0.37193037809806706,0.2255526496273137,2.17668757949304e-309,3.80920326411282e-309,1.0,1.0,,,
MS4A2-2,Naive_vs_CM,-1.2510902612370647,,0.2255526496273137,2.17668757949304e-309,3.80920326411282e-309,1.0,1.0,-1.025537611609751,,
MS4A2-2,Naive_vs_EM,-1.3974679897078182,0.37193037809806706,,2.17668757949304e-309,3.80920326411282e-309,1.0,1.0,-1.025537611609751,,
MS4A2-2,PD1Low_vs_PD1High,0.6241950248736806,,,2.17668757949304e-309,3.80920326411282e-309,1.0,1.0,,0.16941265114205026,-0.4547823737316304
NPC1-2,EM_vs_CM,-0.23380746874221714,-0.2988104798783914,-0.06500301113617424,0.0,0.0,1.0,1.0,,,
NPC1-2,Naive_vs_CM,0.2800242893688357,,-0.06500301113617424,0.0,0.0,1.0,1.0,0.21502127823266148,,
NPC1-2,Naive_vs_EM,0.5138317581110529,-0.2988104798783914,,0.0,0.0,1.0,1.0,0.21502127823266148,,
NPC1-2,PD1Low_vs_PD1High,0.2394136892790383,,,0.0,0.0,1.0,1.0,,0.07010944037888445,-0.16930424890015386
NPY6R-1,EM_vs_CM,0.42609113586994707,0.18996772062492606,-0.236123415245021,0.0,0.0,1.0,1.0,,,
NPY6R-1,Naive_vs_CM,0.24213635183670845,,-0.236123415245021,0.0,0.0,1.0,1.0,0.0060129365916874455,,
NPY6R-1,Naive_vs_EM,-0.18395478403323862,0.18996772062492606,,0.0,0.0,1.0,1.0,0.0060129365916874455,,
NPY6R-1,PD1Low_vs_PD1High,0.35168035074760146,,,0.0,0.0,1.0,1.0,,0.16245925603099823,-0.18922109471660323
ORMDL3-1,EM_vs_CM,0.435186412385963,0.10176268000232536,-0.33342373238363765,0.0,0.0,1.0,1.0,,,
ORMDL3-1,Naive_vs_CM,0.4108335683026596,,-0.33342373238363765,0.0,0.0,1.0,1.0,0.07740983591902195,,
ORMDL3-1,Naive_vs_EM,-0.024352844083303404,0.10176268000232536,,0.0,0.0,1.0,1.0,0.07740983591902195,,
ORMDL3-1,PD1Low_vs_PD1High,-0.11136857908045357,,,0.0,0.0,1.0,1.0,,-0.10710136169432356,0.004267217386130007
PKD1-3,EM_vs_CM,0.09687907360542525,0.09605435996842138,-0.000824713637003871,0.008972230326509558,0.010467602047594483,0.9999509192304743,0.9997658561557362,,,
PKD1-3,Naive_vs_CM,-0.22885789214729624,,-0.000824713637003871,0.008972230326509558,0.010467602047594483,0.9999509192304743,0.9999509192304743,-0.2296826057843001,,
PKD1-3,Naive_vs_EM,-0.3257369657527215,0.09605435996842138,,0.008972230326509558,0.010467602047594483,0.9999509192304743,0.9999509192304743,-0.2296826057843001,,
PKD1-3,PD1Low_vs_PD1High,-0.06710772091245473,,,0.008972230326509558,0.010467602047594483,0.9999509192304743,0.9999509192304743,,-0.07837151360718823,-0.011263792694733507
PSEN2-2,EM_vs_CM,0.39832518817885854,-3.2207744483712633,-3.619099636550122,2.1317332342304506e-267,3.4435690706799583e-267,1.0,0.9999999992572134,,,
PSEN2-2,Naive_vs_CM,4.657035155005632,,-3.619099636550122,2.1317332342304506e-267,3.4435690706799583e-267,1.0,1.0,1.0379355184555101,,
PSEN2-2,Naive_vs_EM,4.258709966826773,-3.2207744483712633,,2.1317332342304506e-267,3.4435690706799583e-267,1.0,1.0,1.0379355184555101,,
PSEN2-2,PD1Low_vs_PD1High,2.196459978264292,,,2.1317332342304506e-267,3.4435690706799583e-267,1.0,1.0,,-0.8357495330231455,-3.0322095112874377
PTCH1-2,EM_vs_CM,-0.47511104641933544,-0.14594833701414023,0.3291627094051952,2.5977419516047106e-229,3.636838732246595e-229,1.0,1.0,,,
PTCH1-2,Naive_vs_CM,-0.524028705298703,,0.3291627094051952,2.5977419516047106e-229,3.636838732246595e-229,1.0,1.0,-0.19486599589350784,,
PTCH1-2,Naive_vs_EM,-0.04891765887936761,-0.14594833701414023,,2.5977419516047106e-229,3.636838732246595e-229,1.0,1.0,-0.19486599589350784,,
PTCH1-2,PD1Low_vs_PD1High,0.05943885295768399,,,2.5977419516047106e-229,3.636838732246595e-229,1.0,1.0,,0.02583555197802438,-0.03360330097965961
STRA6-2,EM_vs_CM,-0.22195635063725305,-0.033864225399586,0.18809212523766705,0.0002838407297874359,0.0003506267838550678,0.9999885857780482,0.9999885857780482,,,
STRA6-2,Naive_vs_CM,-0.26627091556036686,,0.18809212523766705,0.0002838407297874359,0.0003506267838550678,0.9999885857780482,0.9989402642060703,-0.07817879032269981,,
STRA6-2,Naive_vs_EM,-0.04431456492311381,-0.033864225399586,,0.0002838407297874359,0.0003506267838550678,0.9999885857780482,0.9999885857780482,-0.07817879032269981,,
STRA6-2,PD1Low_vs_PD1High,-0.30928328791801185,,,0.0002838407297874359,0.0003506267838550678,0.9999885857780482,0.9999885857780482,,-0.12929194078721218,0.17999134713079967
