ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
Arc,1,10,224.0,0.3407403454997321,0.24444444444444444,360,4.20855958732752,1.2452634632999946,4.1659075482579455,-0.7392562992389453,EM_High,0.8379431816955425,
BIR,2,9,330.0,0.9271442858592241,0.018518518518518517,648,4.4047709998001485,0.8724058023030185,-1.9551370248311017,-0.5124484651402664,EM_High,0.9403633390052124,
BRCT,2,9,372.0,0.42970597571342206,0.14814814814814814,648,5.678479579007544,0.5893594513680411,0.02999683280698917,-0.7392562992389453,EM_High,0.8379431816955425,
CYCLIN,2,9,277.0,0.4394811110268305,-0.14506172839506173,648,-0.7210058057952603,2.0114673146575535,-2.330733469808922,-0.2909939600247083,EM_High,0.8379431816955425,
Clathr,2,9,268.0,0.3561655801176079,-0.1728395061728395,648,-1.6374776191066436,2.2151277176156388,-1.435145521406822,-0.2909939600247083,EM_High,0.8379431816955425,
FHA,3,8,417.0,0.8346291948147077,-0.034722222222222224,864,2.22947885132543,1.2465947082938966,-0.8609948057663408,-0.49748580001794407,EM_High,0.9041816277159334,
IRF7,1,10,111.0,0.12892948317326952,-0.38333333333333336,360,-3.373489874520542,2.0034684094848005,-5.684165458040675,-0.2909939600247083,EM_High,0.8046343202573836,
LIR,6,5,519.0,0.7917840041234743,-0.03888888888888889,1080,1.1519187926010162,1.949936292944273,-0.7789128587096967,0.1671720767144241,EM_High,0.9041816277159334,
MAPK,2,9,319.0,0.9403633390052124,-0.015432098765432098,648,0.5527027734121367,1.7284209637225763,-1.3565295011399205,-0.49748580001794407,EM_High,0.9403633390052124,
MSH2,1,10,193.0,0.7857123706542004,0.07222222222222222,360,0.09853463630725433,1.6562659584020212,-0.19420143912774554,-0.724293634116623,EM_High,0.9041816277159334,
PDZ,2,9,350.0,0.6716085009243313,0.08024691358024691,648,2.3577523410775156,1.3272988375747146,-0.7392562992389453,-0.49748580001794407,EM_High,0.9041816277159334,
PP1,1,10,255.0,0.09737351930635907,0.4166666666666667,360,12.183031874120838,0.44781623462066267,7.158597791893731,-0.9559359166179198,EM_High,0.8046343202573836,
PP2B,1,10,145.0,0.45120017475913826,-0.19444444444444445,360,-3.1019694271257285,1.9763163647453195,-4.462533459200867,-0.5472705762083998,EM_High,0.8379431816955425,
PP4,1,10,202.0,0.6396629326957196,0.12222222222222222,360,1.9314782629300205,1.4729715957397447,1.3801933316499033,-0.5472705762083998,EM_High,0.9041816277159334,
Pex14,2,9,412.0,0.14575202373996096,0.2716049382716049,648,8.400000959984308,-0.015423077737906224,0.02999683280698917,-0.7789128587096967,EM_High,0.8046343202573836,
REV1ctd,1,10,153.0,0.5635448633862171,-0.15,360,-0.8260727161057467,1.7487266936433208,-2.232107933496652,-0.49748580001794407,EM_High,0.9041816277159334,
SH2,8,3,401.0,0.6605650846258411,-0.07175925925925926,864,1.7028907246494562,1.0126894743772707,-0.7392562992389453,0.3388418056395265,EM_High,0.9041816277159334,
SH3,1,10,145.0,0.45120017475913826,-0.19444444444444445,360,-3.1019694271257285,1.9763163647453195,-4.462533459200867,-0.5472705762083998,EM_High,0.8379431816955425,
SUMO,3,8,349.0,0.2349046935936433,-0.19212962962962962,864,-1.367009318106345,2.5952777718308124,-1.435145521406822,0.23648867280022498,EM_High,0.8379431816955425,
TRFH,1,10,193.0,0.7857123706542004,0.07222222222222222,360,4.6169700458477765,1.2044224174479685,-1.3165238841038593,-0.49748580001794407,EM_High,0.9041816277159334,
UBA3,2,9,277.0,0.4394811110268305,-0.14506172839506173,648,-0.7210058057952603,2.0114673146575535,-2.330733469808922,-0.2909939600247083,EM_High,0.8379431816955425,
USP7,6,5,651.0,0.15473736928026607,0.20555555555555555,1080,3.754245957785619,-1.1728563052772505,0.3830659698876435,-1.8956052325407502,EM_High,0.8046343202573836,
WD40,6,5,614.0,0.34388466177416954,0.13703703703703704,1080,2.8087955529452158,-0.03831581946876693,0.8746198684148281,-0.7392562992389453,EM_High,0.8379431816955425,
WW,5,6,557.0,0.8317298196922546,0.03148148148148148,1080,1.3657931505747685,1.6387047445756036,-0.9559359166179198,-0.49748580001794407,EM_High,0.9041816277159334,
14-3-3,1,10,168.0,0.8025028250438087,-0.06666666666666667,360,-2.9360962547802294,-1.6518774688854805,-8.002559389414719,-4.008264181471845,EM_Low,0.9071771065712619,
Actin,2,9,234.0,0.13676370398659682,-0.2777777777777778,648,-7.1582567222887326,-0.5709286110063967,-9.525603408607482,-2.97093999443738,EM_Low,0.8056973814945747,
Arc,1,10,186.0,0.9048206112590038,0.03333333333333333,360,-2.415921407664057,-1.7038949535970975,-4.063556056586266,-4.008264181471845,EM_Low,0.9505690881057757,
BIR,2,9,254.0,0.2479068866137153,-0.21604938271604937,648,-5.920075530672622,-0.8460799869210877,-9.428104928778856,-3.597298845743179,EM_Low,0.8056973814945747,
BRCT,2,9,208.0,0.054831950715762356,-0.35802469135802467,648,-8.631570194261755,-0.2435256172346138,-9.428104928778856,-2.9302446765459402,EM_Low,0.8056973814945747,
CYCLIN,2,9,344.0,0.7457937880160941,0.06172839506172839,648,-2.2006388692767893,-1.6726214672312725,-3.597298845743179,-4.7345739357625725,EM_Low,0.9071771065712619,
Clathr,2,9,374.0,0.4105391559155903,0.15432098765432098,648,-1.5254098433407333,-1.8226723618837295,-1.7177639756387695,-4.871441581657159,EM_Low,0.8525596296881331,
FHA,3,8,404.0,0.6921495165405639,-0.06481481481481481,864,-4.810412292159566,-0.6279542583945412,-2.2743753272592517,-4.250912176744071,EM_Low,0.9071771065712619,
IRF7,1,10,168.0,0.8025028250438087,-0.06666666666666667,360,-2.9360962547802294,-1.6518774688854805,-8.002559389414719,-4.008264181471845,EM_Low,0.9071771065712619,
LIR,6,5,540.0,1.0,0.0,1080,-1.165900079711105,-2.4918940930736806,-2.97093999443738,-5.4569199800742325,EM_Low,1.0,
MAPK,2,9,298.0,0.6716085009243313,-0.08024691358024691,648,-4.912133532865923,-1.0700670975447988,-4.032466463785788,-3.381905330166046,EM_Low,0.9071771065712619,
MSH2,1,10,242.0,0.174539852884644,0.34444444444444444,360,-0.11472343190123853,-1.9340147511733792,-1.7177639756387695,-4.871441581657159,EM_Low,0.8056973814945747,
PDZ,2,9,398.0,0.22172693776221097,0.22839506172839505,648,-1.4330301111486197,-1.843201191259755,-1.7177639756387695,-4.871441581657159,EM_Low,0.8056973814945747,
PP1,1,10,122.0,0.20520670057951917,-0.32222222222222224,360,-8.904054806565014,-1.0550816137070016,-9.428104928778856,-3.597298845743179,EM_Low,0.8056973814945747,
PP2B,1,10,214.0,0.46454997056530634,0.18888888888888888,360,14.783741080711698,-3.4238612024346726,1.9211721225255451,-4.008264181471845,EM_Low,0.8525596296881331,
PP4,1,10,212.0,0.4918613248200768,0.17777777777777778,360,-1.4651814837733497,-1.7989689459861682,-3.597298845743179,-4.7345739357625725,EM_Low,0.8525596296881331,
Pex14,2,9,278.0,0.44938268822301297,-0.1419753086419753,648,-5.827695798480508,-0.8666088162971128,-8.767709654177988,-3.597298845743179,EM_Low,0.8525596296881331,
REV1ctd,1,10,122.0,0.20520670057951917,-0.32222222222222224,360,-8.359085581958494,-1.1095785361676538,-9.16773797765212,-3.597298845743179,EM_Low,0.8056973814945747,
SH2,8,3,360.0,0.3032714544165721,-0.16666666666666666,864,-3.7946886416136656,3.6342127297580964,-4.7345739357625725,-3.597298845743179,EM_Low,0.8525596296881331,
SH3,1,10,214.0,0.46454997056530634,0.18888888888888888,360,14.783741080711698,-3.4238612024346726,1.9211721225255451,-4.008264181471845,EM_Low,0.8525596296881331,
SUMO,3,8,424.0,0.9140087385632458,-0.018518518518518517,864,-3.8033017562133207,-1.0056207093743839,-2.185317238069076,-4.387779822638658,EM_Low,0.9505690881057757,
TRFH,1,10,192.0,0.8025028250438087,0.06666666666666667,360,-2.751336790396001,-1.670353415323903,-3.469917540947627,-4.008264181471845,EM_Low,0.9071771065712619,
UBA3,2,9,344.0,0.7457937880160941,0.06172839506172839,648,-2.2006388692767893,-1.6726214672312725,-3.597298845743179,-4.7345739357625725,EM_Low,0.9071771065712619,
USP7,6,5,448.0,0.2386699344828046,-0.17037037037037037,1080,-2.7317435561957244,-0.6128819212921376,-5.275517858607076,-3.597298845743179,EM_Low,0.8056973814945747,
WD40,6,5,480.0,0.44354034479737403,-0.1111111111111111,1080,-3.488041215367935,0.29467526971451574,-4.387779822638658,-2.2743753272592517,EM_Low,0.8525596296881331,
WW,5,6,566.0,0.7426216044102479,0.04814814814814815,1080,-0.04155683661604169,-3.2078477934258043,-4.032466463785788,-3.381905330166046,EM_Low,0.9071771065712619,
