ELM,tsubset,cliff_delta,pvalue,qvalue
Integrin,Naive,-0.05913978494623656,0.6078442306367987,0.7556102873105391
Integrin,CM,0.02956989247311828,0.644879429276473,0.7776487235392763
Integrin,EM,-0.11693548387096775,0.36023735605981555,0.5215324831107504
LIR,Naive,-0.02447089947089947,0.8400144256677741,0.9179592411036933
LIR,CM,-0.01664462081128748,0.5745157212703438,0.7776487235392763
LIR,EM,-0.01179453262786596,0.798011142965208,0.8179614215393383
LYPXL,Naive,-0.5885416666666666,0.0005624164457525005,0.02305907427585252
LYPXL,CM,-0.0390625,0.809087168903522,0.8578269886154636
LYPXL,EM,-0.3715277777777778,0.06058928540665687,0.2079867954103077
MAPK,Naive,-0.016183574879227055,0.8650349987970616,0.9179592411036933
MAPK,CM,0.10615942028985507,0.2153657181878018,0.4204759259857083
MAPK,EM,-0.015217391304347828,0.7889795255525998,0.8179614215393383
MYND,Naive,0.3289930555555556,0.13186628893247654,0.36043452308210255
MYND,CM,0.4453125,0.02323320390459349,0.0756405069294974
MYND,EM,0.3272569444444444,0.14099145344952368,0.36129059946440445
NRBOX,Naive,-0.0859375,0.44950255437203956,0.6622454781592153
NRBOX,CM,-0.6953125,5.812598113597023e-05,0.0011915826132873897
NRBOX,EM,0.2578125,0.22989587964854463,0.4133333652800956
NRP,Naive,-0.04722222222222222,0.7964290158096448,0.9179592411036933
NRP,CM,-0.009876543209876541,0.7979654742880533,0.8578269886154636
NRP,EM,-0.14753086419753086,0.30053601147668596,0.4563694989090416
PCNA,Naive,-0.08357279693486591,0.6081741336889706,0.7556102873105391
PCNA,CM,0.09770114942528735,0.4859675596766655,0.7776487235392763
PCNA,EM,-0.06202107279693487,0.25499220340345063,0.41437378874261205
PDZ,Naive,-0.014367816091954026,0.2850968846200359,0.5313169213373397
PDZ,CM,-0.19707854406130268,0.06946609916812685,0.1675358862290118
PDZ,EM,0.08093869731800767,0.5825760299803516,0.6634893674776227
PP1,Naive,-0.17552681992337166,0.09452845791650022,0.352333343143319
PP1,CM,-0.012931034482758626,0.5505488836169815,0.7776487235392763
PP1,EM,0.11973180076628352,0.36888882951736,0.5215324831107504
PP2A,Naive,0.15414951989026063,0.08092396340947616,0.33178824997885226
PP2A,CM,0.05486968449931413,0.5516654463308948,0.7776487235392763
PP2A,EM,0.24399862825788754,0.0020500232096214432,0.042025475797239586
PP2B,Naive,0.10775862068965517,0.38490027527613435,0.6622454781592153
PP2B,CM,0.08620689655172413,0.25359212063256853,0.47260349754251413
PP2B,EM,0.18007662835249041,0.06087418402252909,0.2079867954103077
PP4,Naive,-0.04702380952380952,0.6338170360921499,0.7643087788170043
PP4,CM,-0.04285714285714285,0.1854127885029756,0.3800962164311
PP4,EM,-0.09226190476190475,0.39188838600954645,0.5355807942130468
PTB,Naive,-0.028645833333333332,0.9689954202997666,0.9689954202997666
PTB,CM,0.0798611111111111,0.884202536003364,0.884202536003364
PTB,EM,0.09982638888888887,0.47386595442238066,0.5572642381441173
Pex14,Naive,0.022749042145593867,0.806396403640344,0.9179592411036933
Pex14,CM,0.07614942528735633,0.6268404247014083,0.7776487235392763
Pex14,EM,0.15565134099616856,0.18993752501964778,0.40986518556871365
SH2,Naive,0.1966490299823633,0.0021212072152897443,0.04348474791343976
SH2,CM,0.15961199294532627,0.01920997988793749,0.0756405069294974
SH2,EM,0.1589506172839506,0.020252093586973663,0.18498319366720498
SH3,Naive,-0.17366332497911446,0.009748900964809626,0.09128933945751096
SH3,CM,-0.1199874686716792,0.05362277724855602,0.14656892447938646
SH3,EM,-0.11831662489557226,0.09756412418244753,0.30770223780618067
SUMO,Naive,0.11686507936507937,0.27254877475721906,0.5313169213373397
SUMO,CM,0.14702380952380953,0.16723020968251112,0.3608651893148924
SUMO,EM,0.0886904761904762,0.45178848346212297,0.5572642381441173
TRAF2like,Naive,-0.0859375,0.44950255437203956,0.6622454781592153
TRAF2like,CM,-0.6953125,5.812598113597023e-05,0.0011915826132873897
TRAF2like,EM,0.2578125,0.22989587964854463,0.4133333652800956
TRAF4,Naive,-0.13664874551971326,0.40379136871328014,0.6622454781592153
TRAF4,CM,0.017473118279569898,0.611108677773972,0.7776487235392763
TRAF4,EM,-0.21012544802867383,0.18900905205481378,0.40986518556871365
TRFH,Naive,-0.0798611111111111,0.8731807415376596,0.9179592411036933
TRFH,CM,0.0703125,0.7653190589099326,0.8578269886154636
TRFH,EM,-0.001736111111111105,0.02707071126837146,0.18498319366720498
TYR,Naive,-0.08055555555555556,0.5866726368883103,0.7556102873105391
TYR,CM,0.12932098765432098,0.0576849832826295,0.1478177696617381
TYR,EM,-0.0308641975308642,0.6329906831621681,0.7014221083688891
UBA3,Naive,-0.1244047619047619,0.27650424069474355,0.5313169213373397
UBA3,CM,-0.21686507936507937,0.012936385106589454,0.0756405069294974
UBA3,EM,0.14027777777777778,0.15871548156508608,0.38278439671579584
USP7,Naive,0.1664578111946533,0.009489665916294299,0.09128933945751096
USP7,CM,0.15946115288220553,0.020543157444491644,0.0756405069294974
USP7,EM,0.15016708437761067,0.03198137277408586,0.18731946910536004
WD40,Naive,-0.07341269841269842,0.4403660944076494,0.6622454781592153
WD40,CM,0.02976190476190476,0.585530009329881,0.7776487235392763
WD40,EM,-0.009038800705467372,0.24715147602832555,0.41437378874261205
WRC,Naive,-0.12087912087912088,0.20343272924870248,0.4906318764233413
WRC,CM,-0.0024420024420024403,0.6200427152274282,0.7776487235392763
WRC,EM,-0.09676434676434677,0.2627736221294613,0.41437378874261205
WW,Naive,0.07041666666666667,0.4665275087502161,0.6622454781592153
WW,CM,0.16625,0.03055154724215159,0.08947238835201536
WW,EM,0.03888888888888889,0.7485207884625686,0.8076145349201398
deltaCOP1,Naive,0.1762152777777778,0.4684175333321279,0.6622454781592153
deltaCOP1,CM,0.14583333333333331,0.6691082366736101,0.7838125058176575
deltaCOP1,EM,0.19618055555555555,0.475713374025466,0.5572642381441173
