motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
Arc,PD1Low_vs_PD1High,,,0.01274834167209693,0.044842771725763134,0.284289779188041,0.7761883181818292,,-0.2933786799895334,-0.3061270216616303,0.8624314646464769
BIR,PD1Low_vs_PD1High,,,0.03615921060871605,0.03632725352922915,0.9953741914351467,0.3195543060592212,,0.012135690904186864,-0.024023519704529185,0.532590510098702
BRCT,PD1Low_vs_PD1High,,,-0.1351029682880076,0.04651551971377291,-2.9044707899502327,0.0036787452848539895,,-0.56634439143473,-0.4312414231467224,0.04147620496577646
CYCLIN,PD1Low_vs_PD1High,,,-0.0702934981106495,0.038704287819498855,-1.8161682353766577,0.0693445691003174,,-0.19265097643903012,-0.12235747832838062,0.346722845501587
FHA,PD1Low_vs_PD1High,,,-0.02015220768145981,0.028939579575830206,-0.6963545420089847,0.4862068238189696,,-0.2871697329455636,-0.26701752526410377,0.5973761558266092
LIR,PD1Low_vs_PD1High,,,0.027999337642959934,0.032420401785829625,0.8636332710471818,0.3877893810227677,,0.1114247539639695,0.08342541632100957,0.5463290315691064
MAPK,PD1Low_vs_PD1High,,,0.0329651329780113,0.031220197531866785,1.055891236574126,0.2910179083154578,,-0.038504299723631515,-0.07146943270164281,0.532590510098702
PDZ,PD1Low_vs_PD1High,,,0.023308538706211523,0.0351925577032183,0.6623144274643044,0.5077697324526178,,-0.5148556929155087,-0.5381642316217202,0.5973761558266092
PP1,PD1Low_vs_PD1High,,,0.0012371198410301432,0.048199609002779004,0.02566659495015438,0.979523268442293,,-0.25726846298305955,-0.2585055828240897,0.979523268442293
PP4,PD1Low_vs_PD1High,,,-0.17159902102047894,0.059859205479726244,-2.8667106361543326,0.0041476204965776465,,-0.40872244390301066,-0.23712342288253171,0.04147620496577646
Pex14,PD1Low_vs_PD1High,,,-0.03481448605108778,0.0394742758122227,-0.8819537619055678,0.3778018121507911,,-0.5205881890501214,-0.4857737029990336,0.5463290315691064
SH2,PD1Low_vs_PD1High,,,0.038516432474061835,0.03133482154267771,1.22918946328138,0.21900077853117672,,-0.3196688435148404,-0.3581852759889022,0.532590510098702
SH3,PD1Low_vs_PD1High,,,0.045778180025975224,0.03836977567931294,1.193079167534892,0.2328383694522942,,-0.4780566921561574,-0.5238348721821326,0.532590510098702
SUMO,PD1Low_vs_PD1High,,,-0.0033869998380665622,0.0477363588873099,-0.07095220324746956,0.9434357958462032,,-0.5144216984762321,-0.5110346986381655,0.979523268442293
TYR,PD1Low_vs_PD1High,,,-0.06405842556924096,0.058931528107108964,-1.0869975313182747,0.2770379007105622,,0.3118039677338197,0.37586239330306065,0.532590510098702
UBA3,PD1Low_vs_PD1High,,,-0.03815903602580312,0.046290446609834036,-0.8243393360930878,0.40974677367682977,,0.37011109604565756,0.4082701320714607,0.5463290315691064
USP7,PD1Low_vs_PD1High,,,-0.035232095094068216,0.027934596956795232,-1.2612351324975115,0.20722414431404568,,-0.5990133691693609,-0.5637812740752927,0.532590510098702
WD40,PD1Low_vs_PD1High,,,0.039275782151387495,0.028834282910991715,1.362120995782262,0.17315970327958274,,-0.4977247045571679,-0.5370004867085554,0.532590510098702
WW,PD1Low_vs_PD1High,,,-0.0708276839812852,0.03721261416876331,-1.90332460009592,0.056998202820657366,,-0.30628665679424394,-0.23545897281295874,0.346722845501587
