motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
Pex14,PD1Low_vs_PD1High,,,-0.2411293171521911,0.2556378580248147,-0.9432457266512723,0.3455552293288423,,-3.0829763908984353,-2.8418470737462442,0.5183328439932635
SH2,PD1Low_vs_PD1High,,,-0.053793302881185,0.18684135359838255,-0.2879089764935779,0.773416415476285,,0.9809825561167105,1.0347758589978955,0.8548286697369466
SH3,PD1Low_vs_PD1High,,,0.901235993338122,0.30307633294056446,2.973627087915377,0.0029430250460784997,,1.1008909473158597,0.1996549539777377,0.013685405425036662
SUMO,PD1Low_vs_PD1High,,,0.4532635864808552,0.20623270203439453,2.1978259607211177,0.027961510681654048,,0.20180503985093387,-0.25145854662992134,0.09045111700481646
TRAF6,PD1Low_vs_PD1High,,,1.2680392972080878,0.37824549182312145,3.3524240859982535,0.0008010720706775326,,2.941327056300915,1.673287759092827,0.006216455329722
UBA3,PD1Low_vs_PD1High,,,-0.37984401589278893,0.29755982525581387,-1.276529906435571,0.20176826190984132,,1.4107409638866315,1.7905849797794204,0.44021611664012317
USP7,PD1Low_vs_PD1High,,,0.097776221881335,0.18678141804836754,0.5234793851710431,0.6006406931197751,,0.3594537142706097,0.2616774923892747,0.7419679150303105
WD40,PD1Low_vs_PD1High,,,-0.034368436242462774,0.24186042989942003,-0.14210028592422175,0.8870007923341678,,-1.8972385435069088,-1.862870107264446,0.887000792334168
WRC,PD1Low_vs_PD1High,,,-1.212676872746744,0.36484881531783864,-3.323779115714871,0.000888065047103143,,-3.08564820561655,-1.8729713328698059,0.006216455329722
WW,PD1Low_vs_PD1High,,,-0.6271555536400183,0.21315551531146273,-2.942244082793818,0.0032584298631039674,,-1.427968816779747,-0.8008132631397288,0.013685405425036662
