motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
SUMO,Naive_vs_EM,0.943663638675219,,-0.9245385345274256,0.36671420985668246,-2.5211418310971627,0.011697469277337127,0.019125104147793295,,,0.2105544469920683
UBA3,Naive_vs_EM,-0.7696468330306908,,0.5714880916102903,0.3688754301084863,1.5492712307843752,0.12131653254930182,-0.1981587414204005,,,0.3143310142076097
USP7,Naive_vs_EM,-0.696737196778114,,-0.06923407364174095,0.32799576721257906,-0.21108221679235661,0.8328231165469295,-0.7659712704198549,,,0.9186133134031622
WD40,Naive_vs_EM,1.0248878674128206,,-0.053381032404383744,0.21996328670051993,-0.2426815547499162,0.8082520975399277,0.9715068350084368,,,0.9186133134031622
WW,Naive_vs_EM,1.0028907274057948,,0.18479251100243288,0.29867741514042206,0.6187026592404162,0.5361122578390489,1.1876832384082276,,,0.8041683867585734
14-3-3,PD1Low_vs_PD1High,,,-0.5569559242462847,0.28473771058298336,-1.9560314757955695,0.050461446340947666,,0.7713781942642743,1.328334118510559,0.21109093226228143
Arc,PD1Low_vs_PD1High,,,0.1289974266664009,0.3482589598689827,0.37040662705399047,0.7110795367466888,,2.4458761326593415,2.3168787059929405,0.7529077447906116
BIR,PD1Low_vs_PD1High,,,0.24819579480073362,0.2368874812818648,1.047737066803515,0.29475976475225174,,-0.9671594087713795,-1.2153552035721131,0.5305675765540532
CYCLIN,PD1Low_vs_PD1High,,,-0.18994167568006493,0.40054828548837623,-0.4742041910090187,0.6353543050431418,,-3.9146050152668312,-3.7246633395867663,0.7529077447906116
FHA,PD1Low_vs_PD1High,,,-0.11559358774906192,0.14128124966688224,-0.8181806716858212,0.41325403005411765,,0.7129058351749057,0.8284994229239676,0.6198810450811765
LIR,PD1Low_vs_PD1High,,,-0.31852922015524476,0.2426552839441372,-1.312681986470053,0.18929013001453066,,-1.1353241127705949,-0.8167948926153501,0.44238258056555346
MAPK,PD1Low_vs_PD1High,,,-0.4960618428510905,0.22804329682608673,-2.175296751780446,0.029607885790830808,,0.13379157533422265,0.6298534181853132,0.21109093226228143
PDZ,PD1Low_vs_PD1High,,,-0.4715078745172695,0.31097516029105904,-1.51622359186489,0.12946282455165628,,-1.4329081271565427,-0.9614002526392732,0.3883884736549688
PP1,PD1Low_vs_PD1High,,,0.42821402839603495,0.348965371832431,1.2270960472308932,0.2197864933582051,,-2.3052945465052512,-2.733508574901286,0.44238258056555346
PP4,PD1Low_vs_PD1High,,,0.03912623839263052,0.317910739039442,0.12307303147685197,0.9020492666647322,,-5.2358159191527465,-5.274942157545377,0.9020492666647323
Pex14,PD1Low_vs_PD1High,,,-0.551626270770122,0.2917253038378567,-1.8909099194107633,0.058636370072855944,,-0.8159089673271822,-0.2642826965570601,0.21109093226228143
SH2,PD1Low_vs_PD1High,,,0.1848267403536239,0.22541442426862504,0.819941940065765,0.4122492063439698,,0.19935848222575803,0.01453174187213413,0.6198810450811765
SH3,PD1Low_vs_PD1High,,,-0.41330555521194634,0.21679545908801748,-1.906430867835415,0.0565943270573158,,-0.4997531614782848,-0.08644760626633848,0.21109093226228143
SUMO,PD1Low_vs_PD1High,,,0.3738918540867622,0.305625375481301,1.2233665267419456,0.22119129028277673,,0.9019832097338782,0.5280913556471161,0.44238258056555346
UBA3,PD1Low_vs_PD1High,,,-0.168669891868934,0.3074248616627313,-0.5486540384426613,0.5832428935772542,,-0.669655336689499,-0.500985444820565,0.7529077447906116
USP7,PD1Low_vs_PD1High,,,0.14024378317777342,0.2733870387567771,0.5129862184232641,0.6079609610709692,,-0.6261682753776276,-0.7664120585554011,0.7529077447906116
WD40,PD1Low_vs_PD1High,,,0.37265431363388735,0.18334803347069117,2.0324969217270468,0.04210337509611696,,1.1402901635392126,0.7676358499053253,0.21109093226228143
WW,PD1Low_vs_PD1High,,,-0.0997121656207165,0.2489176799743877,-0.40058289805278735,0.6887272389552836,,0.9943436652878201,1.0940558309085366,0.7529077447906116
