ELM,phenotype,effect,se,pip,significant
TRAF2like,EM_High,-0.24696035329787183,0.0,,False
TRAF2like,EM_Low,0.1722235261527,48233.47754862633,0.09999996505021895,False
TRAF6,Naive_High,-0.31849843043233106,60561.88758638012,0.09999996505021896,False
TRAF6,CM_High,-0.5760925131286554,58599.56393860752,0.09999996505021898,False
TRAF6,CM_Low,-0.202538254122553,58189.66494315272,0.09999996505021895,False
TRAF6,EM_High,-0.3020510863375433,52859.15799275285,0.09999996505021896,False
TRAF6,EM_Low,-0.541336783078689,59421.01904707072,0.09999996505021895,False
TRFH,Naive_High,-0.16591044465484694,63640.850300433,0.09999996505021896,False
TRFH,CM_High,0.1867258802244709,53847.54728909621,0.09999996505021896,False
TRFH,CM_Low,-0.016886641710336856,69542.4925453024,0.09999996505021899,False
TRFH,EM_High,-0.007718550069832161,51972.2260260631,0.09999996505021895,False
TRFH,EM_Low,-0.2003664217947746,66434.82860504971,0.09999996505021898,False
TYR,Naive_High,-0.44904438096117233,38156.09428852574,0.09999996505021888,False
TYR,CM_High,0.612573803768111,48220.23977045331,0.09999996505021894,False
TYR,CM_Low,0.512285541279413,45096.533879483606,0.09999996505021892,False
TYR,EM_High,0.3704885809584172,43434.06552604719,0.09999996505021891,False
TYR,EM_Low,0.31842987988142324,4372.386250927971,0.09999996505020915,False
UBA3,Naive_High,0.3428290935200947,27961.50743290269,0.09999996505021878,False
UBA3,CM_High,-0.0624796697311632,36566.940034748775,0.09999996505021888,False
UBA3,CM_Low,-0.5587467804340345,40245.92034155743,0.09999996505021892,False
UBA3,EM_High,0.06721440406315884,35938.534027740396,0.09999996505021888,False
UBA3,EM_Low,-0.32989491317094166,30399.68866530935,0.09999996505021883,False
USP7,Naive_High,-0.16372430792722925,26901.671319059173,0.09999996505021876,False
USP7,CM_High,0.1757621785900726,39187.20627371126,0.09999996505021891,False
USP7,CM_Low,-0.04684128076214784,32758.767919456463,0.09999996505021883,False
USP7,EM_High,0.22006386503356132,21236.15943540029,0.0999999650502186,False
USP7,EM_Low,-0.24801504205772998,0.0,,False
WD40,Naive_High,-0.17684098585155425,0.516218208951474,0.09999934018030508,False
WD40,CM_High,0.13610843846860868,0.5310788661279039,0.09999934009901398,False
WD40,CM_Low,-0.004412209171025153,0.5453155762159128,0.09999933067601263,False
WD40,EM_High,0.011824911264075729,0.5540863414006899,0.0999993508398315,False
WD40,EM_Low,-0.05172568942212756,0.5082475966990084,0.0999992422858155,False
WRC,Naive_High,-0.4750290795121028,55802.74010032249,0.09999996505021895,False
WRC,CM_High,-0.09077161223850481,56793.73013696242,0.09999996505021895,False
WRC,CM_Low,-0.4322725803666008,49175.975774380284,0.09999996505021894,False
WRC,EM_High,-0.15250280935682842,50659.53831473163,0.09999996505021894,False
WRC,EM_Low,-0.4490000749553012,52658.35085010387,0.09999996505021895,False
WW,Naive_High,0.19569690046367683,26901.671317107,0.09999996505021876,False
WW,CM_High,0.284566736069039,39187.20626927833,0.0999999650502189,False
WW,CM_Low,0.021480884812332637,32758.767915292454,0.09999996505021884,False
WW,EM_High,0.19652822377134374,21236.1594481467,0.09999996505021859,False
WW,EM_Low,0.379404198143074,0.0,,False
