ELM,phenotype,effect,se,pip,significant
CYCLIN,Naive_High,0.06250126426466608,59985.46640185259,0.09999999999999933,False
CYCLIN,CM_High,0.45275394237978267,69900.50193034526,0.09999999999999935,False
CYCLIN,CM_Low,0.3101389036648384,61820.133977823345,0.09999999999999934,False
CYCLIN,EM_High,0.12402022937242918,45654.62452324252,0.09999999999999927,False
CYCLIN,EM_Low,0.11160944743552707,63600.19582675231,0.09999999999999935,False
EVH1,Naive_High,0.1599509912024133,54418.03912611028,0.09999999999999931,False
EVH1,CM_High,-0.10143039944429727,75134.42904945837,0.09999999999999937,False
EVH1,CM_Low,0.22414614169524685,56350.1126894935,0.09999999999999934,False
EVH1,EM_High,-0.2032141041877788,51158.56665446799,0.09999999999999931,False
EVH1,EM_Low,-0.18906969878554514,68070.95884273882,0.09999999999999934,False
FHA,Naive_High,0.026301754043253536,83901.12475866576,0.09999999999999938,False
FHA,CM_High,-0.5903768373928058,64137.90573515097,0.09999999999999934,False
FHA,CM_Low,-0.45762889246065824,69786.61512491778,0.09999999999999938,False
FHA,EM_High,-0.43901808323066543,85740.37194394707,0.09999999999999937,False
FHA,EM_Low,-0.14564606195671206,0.0,,False
Integrin,Naive_High,-0.08381683824824156,85984.95191532055,0.09999999999999938,False
Integrin,CM_High,0.1453109202668123,87428.20424617955,0.09999999999999937,False
Integrin,CM_Low,-0.02112862870074034,83935.13665833941,0.09999999999999937,False
Integrin,EM_High,-0.010277490420626091,87193.41632421361,0.09999999999999941,False
Integrin,EM_Low,-0.10092244007467653,76513.3636582013,0.0999999999999994,False
LIR,Naive_High,-0.06391773783188179,10304.654896369966,0.09999999999999659,False
LIR,CM_High,-0.1378475691785437,50317.54717853364,0.0999999999999993,False
LIR,CM_Low,-0.22015712159295855,54473.03136503823,0.09999999999999931,False
LIR,EM_High,-0.21879783065547107,41400.62738398611,0.09999999999999924,False
LIR,EM_Low,-0.3746052296791308,57164.189654588896,0.09999999999999933,False
LYPXL,Naive_High,-0.5190758403448086,80375.20361519227,0.09999999999999937,False
LYPXL,CM_High,-0.6136999897466687,84979.75171451138,0.09999999999999938,False
LYPXL,CM_Low,-0.5302665478972526,85050.87294911574,0.09999999999999938,False
LYPXL,EM_High,-0.4747976131793201,82646.28314398922,0.09999999999999935,False
LYPXL,EM_Low,-0.8374711889854951,85912.57042241032,0.09999999999999938,False
MAPK,Naive_High,-0.10892324427314103,51927.87523833028,0.09999999999999931,False
MAPK,CM_High,0.33098370513357855,59020.586902388466,0.09999999999999933,False
MAPK,CM_Low,0.3690582206189292,38438.421871389175,0.09999999999999923,False
MAPK,EM_High,0.23958142533947074,47905.69842547628,0.09999999999999928,False
MAPK,EM_Low,0.36511636802097647,34157.335351776135,0.09999999999999917,False
NRBOX,Naive_High,0.14470474460645236,84209.11066931507,0.09999999999999938,False
NRBOX,CM_High,0.026762884299810507,85150.46174215377,0.09999999999999937,False
NRBOX,CM_Low,-0.048926802108981766,84198.96585082152,0.09999999999999938,False
NRBOX,EM_High,0.03270341743451254,85662.63008268192,0.09999999999999937,False
NRBOX,EM_Low,0.16983946339698694,84886.02037371554,0.09999999999999937,False
NRP,Naive_High,-0.23488567497680798,38706.1014282375,0.0999999999999992,False
NRP,CM_High,-0.2548680811470307,73585.2204083477,0.09999999999999938,False
NRP,CM_Low,-0.1035568103777987,67606.48081949352,0.09999999999999937,False
NRP,EM_High,-0.04455108802586322,74282.94390518974,0.09999999999999935,False
NRP,EM_Low,-0.08282369560139417,54788.21739714086,0.09999999999999931,False
PDZ,Naive_High,0.09370757247558566,0.0,,False
PDZ,CM_High,0.1374717508564475,82517.88409722196,0.09999999999999938,False
PDZ,CM_Low,0.1347592000108836,51791.29924787849,0.09999999999999931,False
PDZ,EM_High,0.20261735209530413,66728.95042763308,0.09999999999999935,False
PDZ,EM_Low,0.44864114958281315,80203.93466416595,0.09999999999999937,False
PP2A,Naive_High,-0.13015122681017322,75462.90458458556,0.09999999999999935,False
PP2A,CM_High,-0.5275125044448352,109120.44719681556,0.0999999999999994,False
PP2A,CM_Low,-0.6032522799437631,68882.66473060744,0.09999999999999935,False
PP2A,EM_High,-0.47618276378477264,79905.72108861529,0.09999999999999938,False
PP2A,EM_Low,-0.3531388899802072,73078.60191883877,0.09999999999999937,False
PP2B,Naive_High,-0.12898093867988816,90545.57897975246,0.09999999999999938,False
PP2B,CM_High,0.031026814629974236,81701.31614299219,0.0999999999999994,False
PP2B,CM_Low,-0.04878400519682883,82800.13611200558,0.09999999999999937,False
PP2B,EM_High,0.039522607763758114,80972.07370329965,0.0999999999999994,False
PP2B,EM_Low,0.019740903767005137,71304.50302879508,0.09999999999999935,False
PP4,Naive_High,-0.8046522507187714,45204.35764854439,0.09999999999999928,False
PP4,CM_High,-0.6047196645762505,51285.3588492818,0.09999999999999933,False
PP4,CM_Low,0.05374895428133156,52838.1064865858,0.09999999999999931,False
PP4,EM_High,-0.3785334723673335,40049.74336856401,0.09999999999999923,False
PP4,EM_Low,-1.0462275492389081,44901.11967701721,0.09999999999999926,False
Pex14,Naive_High,-0.14289798566089942,63805.39948002638,0.09999999999999935,False
Pex14,CM_High,0.22612079843713712,70773.92260840203,0.09999999999999937,False
Pex14,CM_Low,0.07043353981594826,51610.91144819236,0.09999999999999933,False
Pex14,EM_High,0.1297795693162548,58415.85912152988,0.09999999999999933,False
Pex14,EM_Low,-0.02610829467944068,67607.46413216782,0.09999999999999937,False
SH2,Naive_High,0.07893090887587798,45879.82501236312,0.09999999999999928,False
SH2,CM_High,0.27364056632739103,47844.89899431382,0.09999999999999933,False
SH2,CM_Low,-0.004919944331802878,0.0,,False
SH2,EM_High,0.27303607626121734,38973.492222841836,0.09999999999999924,False
SH2,EM_Low,0.4899717523727898,21654.2541903947,0.09999999999999878,False
SH3,Naive_High,-0.536811297436999,44063.761098879804,0.09999999999999927,False
SH3,CM_High,-0.46655761123218015,49956.464840511806,0.09999999999999931,False
SH3,CM_Low,-1.0875186854140553,40782.46072174033,0.09999999999999924,False
SH3,EM_High,-0.5269885334349041,38684.85103158473,0.0999999999999992,False
SH3,EM_Low,-0.4415247075699145,51313.17693060372,0.0999999999999993,False
SUMO,Naive_High,-0.18205862695996627,0.0,,False
SUMO,CM_High,0.5525109999043154,57183.502583799826,0.09999999999999934,False
SUMO,CM_Low,0.34909560226594377,0.0,,False
SUMO,EM_High,0.2494585612248902,47769.75125881139,0.09999999999999928,False
SUMO,EM_Low,-0.28228792318383505,65076.88849738546,0.09999999999999935,False
TRAF2like,Naive_High,-0.25181625280112224,0.0,,False
TRAF2like,CM_High,-0.5183696778361336,75905.26041509966,0.09999999999999938,False
TRAF2like,CM_Low,-0.5651637460127223,55112.373924428495,0.09999999999999934,False
TRAF2like,EM_High,-0.2461520570618196,55959.19017202704,0.09999999999999933,False
TRAF2like,EM_Low,-0.044631418500191755,71219.9903431138,0.09999999999999935,False
TRAF6,Naive_High,-0.6289455205186887,74837.98743171862,0.09999999999999938,False
TRAF6,CM_High,-0.5291352515194888,70900.8244336801,0.09999999999999937,False
TRAF6,CM_Low,-0.30872207240293487,65079.06734358837,0.09999999999999935,False
TRAF6,EM_High,-0.33133824993193184,59527.75650380579,0.09999999999999933,False
TRAF6,EM_Low,-0.756429158806067,64803.68723953795,0.09999999999999937,False
TRFH,Naive_High,-0.08381683824824156,85984.46107361464,0.0999999999999994,False
TRFH,CM_High,0.1453109202668123,87428.26108420157,0.0999999999999994,False
TRFH,CM_Low,-0.02112862870074034,83935.0990604177,0.09999999999999937,False
TRFH,EM_High,-0.010277490420626091,87193.40308460301,0.09999999999999938,False
TRFH,EM_Low,-0.10092244007467653,62713.23173880951,0.09999999999999934,False
TYR,Naive_High,-0.059303278766675786,53515.43009972529,0.09999999999999933,False
TYR,CM_High,0.5278141899062485,63496.805992554946,0.09999999999999934,False
TYR,CM_Low,0.6223184293825295,62879.031904077165,0.09999999999999935,False
TYR,EM_High,0.45706460255078946,59442.780990984356,0.09999999999999935,False
TYR,EM_Low,0.5363884100037025,72810.50556682055,0.09999999999999937,False
UBA3,Naive_High,-0.04106032907451037,74430.69341333513,0.09999999999999938,False
UBA3,CM_High,0.0560761475619785,71984.23487819823,0.09999999999999937,False
UBA3,CM_Low,-0.13767836601900565,60208.12726225026,0.09999999999999933,False
UBA3,EM_High,0.007365617680291788,75484.61611319221,0.09999999999999937,False
UBA3,EM_Low,-0.0045145742999391295,76255.56969832942,0.0999999999999994,False
USP7,Naive_High,-0.23880958130674068,42866.48064261677,0.09999999999999926,False
USP7,CM_High,-0.34311480901844355,42988.225173417486,0.09999999999999924,False
USP7,CM_Low,-0.40434431467975196,42059.891977791856,0.09999999999999926,False
USP7,EM_High,-0.20655929920532964,29798.657416026548,0.09999999999999909,False
USP7,EM_Low,-0.6561975846756145,37697.141235226794,0.09999999999999923,False
WD40,Naive_High,-0.10803732076268743,0.0,,False
WD40,CM_High,-0.07835242324501689,67130.7801829021,0.09999999999999934,False
WD40,CM_Low,0.13551408567814338,0.0,,False
WD40,EM_High,0.03270221349795667,64401.4663618913,0.09999999999999935,False
WD40,EM_Low,0.025841936659936882,0.0,,False
WRC,Naive_High,-0.3491958945108195,76812.2824355701,0.0999999999999994,False
WRC,CM_High,-0.36155168871043564,60034.575544479936,0.09999999999999933,False
WRC,CM_Low,-0.6789518983006317,66805.72022473121,0.09999999999999934,False
WRC,EM_High,-0.3087985142870772,66471.33561078174,0.09999999999999934,False
WRC,EM_Low,-0.45073888209613366,63624.74563228595,0.09999999999999934,False
WW,Naive_High,0.1764673837144981,44063.761098737916,0.09999999999999927,False
WW,CM_High,0.5757059192034064,49956.46483941402,0.09999999999999931,False
WW,CM_Low,0.21164152210882983,40782.460718951115,0.09999999999999923,False
WW,EM_High,0.3763826131876034,38684.85103228988,0.09999999999999921,False
WW,EM_Low,0.6786677762545649,51313.17692901751,0.09999999999999931,False
