ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
BIR,Naive_vs_CM,-0.05563702526918951,0.004911096174996944,-0.060548121444186455,0.013091063159109684,0.08374890238539262
BRCT,Naive_vs_CM,-0.05334620755869774,-0.026166161672838813,-0.027180045885858928,0.03207666875669024,0.12090436685214014
CDC14,Naive_vs_CM,0.1027388996138996,0.03257722007722008,0.07016167953667952,0.31848897867836,0.6785199980538974
CKS1,Naive_vs_CM,-0.10177149299558626,-0.09630349261178277,-0.00546800038380349,0.021463025268755764,0.11685424868544805
CSL,Naive_vs_CM,0.03545751633986928,0.054516806722689076,-0.019059290382819796,1.0,1.0
CYCLIN,Naive_vs_CM,-0.012174076499551288,0.053994154599917535,-0.06616823109946882,0.02782086129097805,0.12090436685214014
Clathr,Naive_vs_CM,-0.10018674136321196,0.03876050420168067,-0.13894724556489263,0.8960035359115257,1.0
DLG,Naive_vs_CM,9.9877796578305e-05,-0.15376480541455162,0.15386468321112992,0.03200510520660793,0.12090436685214014
EVH1,Naive_vs_CM,0.015333706189410885,-0.14890939597315436,0.16424310216256524,0.01266249941786679,0.08374890238539262
FHA,Naive_vs_CM,0.0005042615336732989,0.015377067256152222,-0.014872805722478923,0.5208332966592193,0.8506943845433915
GBD,Naive_vs_CM,0.042115776490776496,0.11747908622908623,-0.07536330973830974,0.29748297693997827,0.6625757213663153
IRF7,Naive_vs_CM,0.08599320882852292,-0.04473212601395963,0.13072533484248255,0.4328433883620737,0.8206990734954941
Integrin,Naive_vs_CM,0.03360456416011972,-0.07439206883651328,0.10799663299663301,1.0,1.0
LIR,Naive_vs_CM,-0.01537315013877514,0.04143365666803167,-0.05680680680680681,0.027011638319941023,0.12090436685214014
LYPXL,Naive_vs_CM,-0.4692493496841323,-0.3169825343738387,-0.15226681531029357,0.007290538210018571,0.071447274458182
MAPK,Naive_vs_CM,-0.012558709600205503,-0.019251202652841998,0.006692493052636495,0.5505764191451965,0.8702659528424074
MSH2,Naive_vs_CM,0.04329855155326853,-0.03911461311225462,0.08241316466552315,0.4522219384567008,0.8206990734954941
MYND,Naive_vs_CM,0.03524284357617691,-0.03705399538732872,0.07229683896350562,0.627034535411571,0.9029080185830368
NRBOX,Naive_vs_CM,-0.00727448703058459,-0.01921796360820751,0.01194347657762292,0.8691443303500408,1.0
NRP,Naive_vs_CM,0.020663020533486856,0.04239589330262905,-0.021732872769142195,0.8247838180067095,1.0
PCNA,Naive_vs_CM,-0.00023758380524636913,0.022799908871965112,-0.02303749267721148,0.9427334434938015,1.0
PDZ,Naive_vs_CM,-0.0334229033970276,-0.06707825585338523,0.033655352456357625,0.0004413973420214212,0.01081423487952482
PP1,Naive_vs_CM,-0.008056586270871984,0.10443001443001443,-0.11248660070088641,0.00013322109511215707,0.006527833660495697
PP2A,Naive_vs_CM,-0.031421070688086396,-0.0018104592711922554,-0.02961061141689414,1.0,1.0
PP2B,Naive_vs_CM,-0.14449066105692612,0.007307005800981703,-0.15179766685790783,0.0015703720622850526,0.02564941035065586
PP4,Naive_vs_CM,-0.009656788247213778,0.014527749634132612,-0.02418453788134639,1.0,1.0
PTB,Naive_vs_CM,0.0024825814470528507,0.08032885177599217,-0.07784627032893932,0.09522706746388798,0.31107508704870074
Pex14,Naive_vs_CM,-0.018162095398717472,-0.010475623874453307,-0.007686471524264165,0.586164035527637,0.8798510667258506
REV1ctd,Naive_vs_CM,0.03354895991882293,0.05091958396752917,-0.01737062404870624,0.89722175223381,1.0
SH2,Naive_vs_CM,-0.022068155688845344,0.007065254910082497,-0.029133410598927843,0.4896788820629574,0.8506943845433915
SH3,Naive_vs_CM,-0.006793289139436961,-0.009736195932073633,0.002942906792636672,0.2023252978551473,0.5259366636800926
SUMO,Naive_vs_CM,0.003446226975638741,0.003613339275103981,-0.00016711229946524,1.0,1.0
TRAF2like,Naive_vs_CM,0.0868572785239452,0.05171279337946005,0.035144485144485156,0.2697728317769237,0.6294699408128219
TRAF4,Naive_vs_CM,0.027115829000577702,-0.030726458694396303,0.057842287694974,1.0,1.0
TRAF6,Naive_vs_CM,0.00011485954318718808,-0.001265278142411251,0.0013801376855984392,0.592552759223532,0.8798510667258506
TRFH,Naive_vs_CM,0.06646159582401193,-0.022153865274670642,0.08861546109868257,1.0,1.0
