CCD,Naive_High,Naive_Low,CM_High,CM_Low,EM_High,EM_Low
TAAR5-1,-0.1504240540452091,0.22543274942765468,-0.03215128781579457,0.3374652745028335,-0.06088888625455757,-0.25443550854973074
GPR37L1-1,0.15827524127383197,-0.015514151691583988,0.18510887621716443,0.12187220265098575,-0.10917286664629366,-0.3354479335408438
OR51M1-1,-0.23557136836032844,-0.1419672191491934,-0.1113912594083799,0.3338777130328425,-0.05418905716946343,0.16858901257548253
TAS2R8-1,0.035297088878953,-0.17948572537266494,0.13266661999065654,-0.33258662443432896,0.15284462086161676,0.06671539402382298
GPR156-1,0.01618877397668661,0.3147539828064583,-0.27522982870510804,-0.05303143623799178,-0.15879301620091923,0.052022271159243294
GABBR2-1,-0.05884344115783935,0.09624634278816213,-0.1694563860257563,-0.31032606242228367,-0.08394984134931005,0.30376660523937915
GPR12-1,0.09050946684666727,-0.2937579503456904,-0.017530718621029173,-0.28970956916773116,0.009007960994274589,0.27413355367026715
OR1E3-2,-0.27758257783736395,0.07643698706435154,0.1826639242943946,0.12034957568312832,-0.2115176140363766,0.03777649711478315
GPR142-1,0.08745054334361835,0.01891350728824648,-0.026148653726319138,-0.27536684234103137,0.09139351235862869,0.028711216448007004
OR5K3-1,-0.27265742012810557,0.052572127499321386,-0.10709475436426286,0.24459304871510423,-0.056626368313322795,0.12157911415325517
OR13C7-1,-0.0804523482965478,-0.22565253471294167,0.166700916821084,-0.07788979586552602,0.2669047483926854,-0.05187265915756445
OR8J2-1,-0.15533442657528584,0.05338415992947265,0.06893932313447082,0.2534061675438404,-0.027720133259897972,-0.13445741891057494
OR2T8-1,-0.055871420193525534,0.05584816189292341,0.11156944052717321,0.020346334257469678,0.16292380821123364,-0.22291834582530012
PAQR9-2,-0.21777947859868196,-0.1663972258036719,0.07971936077879227,-0.09502426856100299,0.2144061716553427,0.13803925464375877
OR14A2-1,-0.20406412323941048,0.06268663648428419,0.08418618076900275,0.14775562688093902,-0.03953118495895125,-0.03094561088761516
OR1B1-1,-0.19346745365534845,0.07159803909348361,0.0584525104698681,0.17820722195601846,-0.02944516591267332,-0.05113227955433097
GNRHR-1,-0.04766069209373103,0.01891360313925361,-0.049482487975032186,0.0005195026557345273,-0.18450192507339236,0.16352187429911846
CASR-1,-0.14256112951367084,0.1824709673242666,-0.17084522461231955,0.07912115968971012,-0.10212239722149552,0.10845122613955427
OR5H15-1,-0.08710786343611132,0.036771552639817795,-0.07526744427510845,-0.04084884245105247,0.17973356154283615,0.012450162435118317
P2RY10-1,-0.12620896330951337,-0.16473100158732956,0.04557797225084603,0.12657562184059978,0.023641633754633906,0.08472807453359166
OR14I1-1,-0.014314551994010882,0.11117974756624283,-0.16244510589510086,-0.016353715024188142,-0.09749552986924437,0.11617144276593061
OR6C75-1,-0.15364447377463297,0.03481898515527626,-0.0019061734522802798,0.07270632442151381,-0.07524231375917356,0.09533191818621445
TAS2R5-1,0.08510216069664045,-0.12670820823516915,0.12774684050454743,0.05430801456876777,-0.11810936790275361,-0.058482639454777274
OR2T6-1,0.11091224284633361,-0.03433133465793747,-0.07226481806705731,0.020527016809025023,0.12196373260098992,-0.10645492397215017
OR6C74-1,-0.08115455038961494,0.02362627545622198,0.005546893544439824,0.08301934682702594,-0.02472594099630432,0.0064380247332855856
