CCD,contrast,effect,EM_effect,CM_effect,overall_pvalue,overall_qvalue,max_pip,contrast_max_pip,Naive_effect,Low_effect,High_effect
OR8J2-1,EM_vs_CM,-0.24226152142439206,-0.08108877608523646,0.1611727453391556,0.0,0.0,1.0,1.0,,,
OR8J2-1,Naive_vs_CM,-0.2121478786620622,,0.1611727453391556,0.0,0.0,1.0,1.0,-0.050975133322906596,,
OR8J2-1,Naive_vs_EM,0.030113642762329862,-0.08108877608523646,,0.0,0.0,1.0,1.0,-0.050975133322906596,,
OR8J2-1,PD1Low_vs_PD1High,0.09548271508781703,,,0.0,0.0,1.0,1.0,,0.05744430285424603,-0.038038412233570996
P2RY10-1,EM_vs_CM,-0.031891942901610126,0.05418485414411278,0.08607679704572291,1.625623715697689e-123,1.6720701075747658e-123,1.0,1.0,,,
P2RY10-1,Naive_vs_CM,-0.23154677949414437,,0.08607679704572291,1.625623715697689e-123,1.6720701075747658e-123,1.0,1.0,-0.14546998244842146,,
P2RY10-1,Naive_vs_EM,-0.19965483659253425,0.05418485414411278,,1.625623715697689e-123,1.6720701075747658e-123,1.0,1.0,-0.14546998244842146,,
P2RY10-1,PD1Low_vs_PD1High,0.03452068403029843,,,1.625623715697689e-123,1.6720701075747658e-123,1.0,1.0,,0.015524231595620627,-0.018996452434677808
P2RY12-1,EM_vs_CM,0.17695224085396305,0.14480949916400893,-0.032142741689954124,0.0,0.0,1.0,1.0,,,
P2RY12-1,Naive_vs_CM,-0.15856389536851512,,-0.032142741689954124,0.0,0.0,1.0,1.0,-0.19070663705846924,,
P2RY12-1,Naive_vs_EM,-0.33551613622247817,0.14480949916400893,,0.0,0.0,1.0,1.0,-0.19070663705846924,,
P2RY12-1,PD1Low_vs_PD1High,0.21433987561229345,,,0.0,0.0,1.0,1.0,,0.08115664461134191,-0.13318323100095153
P2RY8-1,EM_vs_CM,-0.14781328161671847,-0.20859015137901094,-0.06077686976229246,4.167184665114334e-294,5.2638122085654746e-294,1.0,1.0,,,
