ELM,phenotype,effect,se,pip,significant
USP7,Naive_High,-0.0606916263430019,0.04895709874503394,0.09796677593594268,False
USP7,CM_High,0.0030718009442356553,0.05072034282623049,0.09786310637794278,False
USP7,CM_Low,-0.03337205187991307,0.05337198047031897,0.09789252680188887,False
USP7,EM_High,-0.039648516305774956,0.051243441259229174,0.09790286270651338,False
USP7,EM_Low,-0.031755475062978704,0.04641633201491733,0.09788690126368291,False
WD40,Naive_High,-0.050049700698454144,0.05122910454588961,0.09792584589506884,False
WD40,CM_High,-0.07525748389745597,0.053201671887923976,0.09798881303306484,False
WD40,CM_Low,-0.02518203588563049,0.05624786768900361,0.097885928086973,False
WD40,EM_High,-0.01886573375642064,0.05388222443423329,0.09787753349079792,False
WD40,EM_Low,-0.07301282719032734,0.04853545060577282,0.09801975062156315,False
WRC,Naive_High,-0.04834378342834349,0.10488791468224654,0.09791667548860634,False
WRC,CM_High,0.0035558424532216256,0.1114482042206076,0.0979151740936778,False
WRC,CM_Low,-0.04402123080267288,0.11500325642961406,0.0979178737972371,False
WRC,EM_High,-0.0007342335695085054,0.11109804207201193,0.09791507445680324,False
WRC,EM_Low,0.028557267857088585,0.10188731774602505,0.0979137589701703,False
WW,Naive_High,-0.048007298774561606,0.05281873645853002,0.09791821917552676,False
WW,CM_High,0.04204271711658716,0.05427584575099602,0.0979057631726616,False
WW,CM_Low,-0.0615764306322319,0.0575059006208981,0.09793632731126574,False
WW,EM_High,-0.07826407888815581,0.05526919934064027,0.09798465002648336,False
WW,EM_Low,-0.039553359899045154,0.04969827399955299,0.09790360831416718,False
deltaCOP1,Naive_High,0.023825253121553955,0.19020807897259043,0.0979242134257922,False
deltaCOP1,CM_High,0.0049585827654212425,0.192522729373708,0.09792425501841501,False
deltaCOP1,CM_Low,0.004331177551918612,0.20973306335934522,0.09792497490720053,False
deltaCOP1,EM_High,-0.016298569320741235,0.1900656154982784,0.09792416729637901,False
deltaCOP1,EM_Low,0.00367409266940237,0.1775000176882116,0.09792344571989044,False
eIF4E,Naive_High,-0.023898958554809793,0.15711287115447656,0.09792211270297506,False
eIF4E,CM_High,-0.03135686796253367,0.1652825140400765,0.0979228407059408,False
eIF4E,CM_Low,0.004935802214024243,0.17552663623246983,0.09792332586205017,False
eIF4E,EM_High,0.001462824180944507,0.16641727055333783,0.0979227018940131,False
eIF4E,EM_Low,0.012816309969655647,0.15232263291015957,0.09792156572332006,False
