ELM,phenotype,effect,se,pip,significant
Pex14,CM_Low,-0.08950949212221888,17389.82865538463,0.09999997860422442,False
Pex14,EM_High,-0.262253007178792,19157.964963611837,0.0999999786042246,False
Pex14,EM_Low,0.8293651572905036,0.0,,False
SH2,Naive_High,-0.10867283597463681,0.0,,False
SH2,CM_High,-0.17714551625565594,0.0,,False
SH2,CM_Low,0.017109549459636504,28700.528180889818,0.09999997860422496,False
SH2,EM_High,-0.1347974492124213,22659.085780520403,0.09999997860422478,False
SH2,EM_Low,0.15565444640188103,0.0,,False
SH3,Naive_High,-0.17450328623255554,0.0,,False
SH3,CM_High,-0.770478203686332,21739.346118106823,0.09999997860422474,False
SH3,CM_Low,-0.2221086323594288,27087.618090157423,0.09999997860422492,False
SH3,EM_High,-0.3307994571224901,25959.342666543314,0.0999999786042249,False
SH3,EM_Low,0.7269829796269435,0.0,,False
SUMO,Naive_High,-0.09930407816616227,33684.79691977882,0.09999997860422503,False
SUMO,CM_High,0.007512225026878644,26234.694013313794,0.09999997860422491,False
SUMO,CM_Low,0.026117015275141566,35030.61247030343,0.09999997860422508,False
SUMO,EM_High,-0.0807693557789188,28960.74403279274,0.09999997860422498,False
SUMO,EM_Low,0.033902989284620856,30385.5266071223,0.09999997860422499,False
TRAF2like,Naive_High,0.17543013855474368,42354.413664602136,0.09999997860422513,False
TRAF2like,CM_High,-0.22492782340125902,80855.00742162543,0.09999997860422524,False
TRAF2like,CM_Low,-0.09335199087214247,80145.95015615663,0.09999997860422524,False
TRAF2like,EM_High,-0.09014589212337117,88887.36969487052,0.09999997860422524,False
TRAF2like,EM_Low,0.47129596790126105,81226.55945150596,0.09999997860422523,False
TRAF4,Naive_High,-0.30860654551203676,0.0,,False
TRAF4,CM_High,0.5804254054549269,0.0,,False
TRAF4,CM_Low,0.2699526298728003,28700.52818331121,0.09999997860422496,False
TRAF4,EM_High,0.08737544969833005,22659.085791481775,0.09999997860422477,False
TRAF4,EM_Low,-0.4769839727810856,0.0,,False
TRFH,Naive_High,0.17769636774124606,0.0,,False
TRFH,CM_High,-0.5083558656225915,69344.64253898489,0.09999997860422523,False
TRFH,CM_Low,0.07403306490877597,54351.71549766396,0.09999997860422519,False
TRFH,EM_High,-0.009147890365831643,41775.121571912576,0.09999997860422513,False
TRFH,EM_Low,0.33353025124973973,0.0,,False
TYR,Naive_High,0.07805533826540588,26259.8159237732,0.09999997860422491,False
TYR,CM_High,0.009661802842208932,41826.0209489902,0.09999997860422512,False
TYR,CM_Low,0.054195519397750934,43983.83191114365,0.09999997860422513,False
TYR,EM_High,-0.05343899007923945,0.0,,False
