ELM,effect,se,zscore,pvalue,contrast,pip,ci_excludes_zero,significant_pip,qvalue
WW,-0.38702854242263884,10834.22126542089,-3.5722783663086234e-05,0.9999714973424524,Naive_vs_CM,0.0999999576688391,False,False,1.0
deltaCOP1,0.8392295146196724,40943.974938908534,2.049702101156191e-05,0.9999836457433936,Naive_vs_CM,0.09999995766884136,False,False,1.0
14-3-3,-0.04892509529352721,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
APCC,0.34594624956490644,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
Actin,0.1462010081457924,69044.64493659076,2.1174851182167787e-06,0.9999983104913165,Naive_vs_EM,0.09999995766884147,False,False,1.0
Arc,0.37138715161554103,16595.533060890648,2.237874193331934e-05,0.9999821443473227,Naive_vs_EM,0.09999995766884048,False,False,1.0
BIR,-0.052309606781210244,53732.05450027146,-9.735270178613024e-07,0.999999223237823,Naive_vs_EM,0.09999995766884141,False,False,1.0
BRCT,-0.40763540623537997,20509.74469106413,-1.9875206267827517e-05,0.9999841418797771,Naive_vs_EM,0.09999995766884086,False,False,1.0
CDC14,0.0,86602.54037844387,0.0,1.0,Naive_vs_EM,0.09999995766884145,False,False,1.0
CKS1,0.0,86602.54037844387,0.0,1.0,Naive_vs_EM,0.09999995766884145,False,False,1.0
CYCLIN,0.23463954785084745,40244.824234443106,5.830303705241025e-06,0.9999953480906888,Naive_vs_EM,0.09999995766884133,False,False,1.0
Clathr,0.4213314121821706,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
FHA,-0.02442354789488499,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
GBD,-0.012724013667513967,12795.127453968546,-9.944421197279655e-07,0.9999992065499861,Naive_vs_EM,0.09999995766883982,False,False,1.0
IRF7,0.0,86602.54037844387,0.0,1.0,Naive_vs_EM,0.09999995766884145,False,False,1.0
Integrin,0.20403742544589112,42940.2993808224,4.7516535373066455e-06,0.9999962087290043,Naive_vs_EM,0.09999995766884137,False,False,1.0
LIR,0.1702265919405755,0.37303937857638314,0.4563233849203941,0.6481574503156913,Naive_vs_EM,0.09999836094742212,False,False,1.0
LYPXL,-0.005295215526874182,39562.15050597765,-1.3384549270328722e-07,0.9999998932067479,Naive_vs_EM,0.09999995766884132,False,False,1.0
MAPK,0.14730718937836765,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
MYND,0.0,86602.54037844387,0.0,1.0,Naive_vs_EM,0.09999995766884145,False,False,1.0
NRBOX,-0.1028599686115731,36860.76041597232,-2.7905004522642003e-06,0.9999977735027722,Naive_vs_EM,0.09999995766884133,False,False,1.0
NRP,0.25811289563832857,32273.94589087979,7.997562383943515e-06,0.9999936188684498,Naive_vs_EM,0.09999995766884126,False,False,1.0
PCNA,-0.00633502064322608,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
PDZ,-0.23628796031228705,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
PP1,-0.170992621076496,44905.36019437889,-3.8078443271879225e-06,0.9999969617798014,Naive_vs_EM,0.09999995766884139,False,False,1.0
PP2A,-0.20201914773539503,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
PP2B,-0.04959824688955576,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
PP4,-0.052309606781210244,51805.527137005636,-1.0097302290327346e-06,0.9999991943518397,Naive_vs_EM,0.09999995766884141,False,False,1.0
PTB,0.1462010081457924,70927.80636530239,2.0612650473469794e-06,0.999998355348443,Naive_vs_EM,0.09999995766884145,False,False,1.0
Pex14,-0.2461141748411088,4389.92429720128,-5.6063421184282074e-05,0.9999552678618348,Naive_vs_EM,0.09999995766882694,False,False,1.0
SH2,-0.06476491658204828,12190.674461574674,-5.312660655994793e-06,0.9999957611100858,Naive_vs_EM,0.09999995766883964,False,False,1.0
SH3,-0.28534340436850447,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
SUMO,-0.02621885583593216,33974.02366443925,-7.717324298968904e-07,0.9999993842466092,Naive_vs_EM,0.09999995766884127,False,False,1.0
TRAF2like,-0.1028599686115731,50809.72796062049,-2.0244148658165136e-06,0.9999983847506339,Naive_vs_EM,0.0999999576688414,False,False,1.0
TRAF4,0.040500988785359404,12190.674459372061,3.3222927017153405e-06,0.9999973491939468,Naive_vs_EM,0.09999995766883962,False,False,1.0
TRFH,-0.07334299657133102,46933.087883869805,-1.5627140654544041e-06,0.9999987531345742,Naive_vs_EM,0.09999995766884139,False,False,1.0
TYR,-0.1763958797603809,9509.96745030172,-1.8548526131368035e-05,0.9999852004173749,Naive_vs_EM,0.0999999576688384,False,False,1.0
UBA3,-0.24139833252561796,16595.533058047266,-1.4545982444870162e-05,0.9999883939851859,Naive_vs_EM,0.09999995766884048,False,False,1.0
USP7,0.11456837126616046,29063.45427067431,3.9420080696244895e-06,0.9999968547326227,Naive_vs_EM,0.09999995766884118,False,False,1.0
WD40,-0.2501783599850373,0.0,0.0,1.0,Naive_vs_EM,,True,False,1.0
WRC,-0.006130365931963103,20706.14786445958,-2.960650127726257e-07,0.9999997637742973,Naive_vs_EM,0.09999995766884084,False,False,1.0
WW,-0.12144562395043168,3734.5323119132418,-3.2519634001563575e-05,0.9999740530861118,Naive_vs_EM,0.09999995766882139,False,False,1.0
deltaCOP1,0.30895070611604175,17455.95249909004,1.7698874130881545e-05,0.9999858783415881,Naive_vs_EM,0.09999995766884058,False,False,1.0
14-3-3,-0.021722318680058382,17572.0676181763,-1.236184560181701e-06,0.9999990136674252,PD1Low_vs_PD1High,0.09999995766884061,False,False,1.0
APCC,0.2636497310131672,5915.147555635364,4.4571961820629134e-05,0.9999644367198304,PD1Low_vs_PD1High,0.09999995766883349,False,False,1.0
Actin,0.2532756534728006,58131.244978108385,4.356962483225356e-06,0.9999965236469026,PD1Low_vs_PD1High,0.09999995766884144,False,False,1.0
Arc,0.10402019026494555,13610.200249595118,7.642811153204009e-06,0.9999939019189797,PD1Low_vs_PD1High,0.09999995766884,False,False,1.0
BIR,0.19688074903833241,51665.259556118115,3.8106989247674865e-06,0.999996959502162,PD1Low_vs_PD1High,0.09999995766884143,False,False,1.0
BRCT,-0.03846776267297909,11559.966776403844,-3.327670694651072e-06,0.9999973449029294,PD1Low_vs_PD1High,0.0999999576688394,False,False,1.0
CDC14,0.0,74535.59924999299,0.0,1.0,PD1Low_vs_PD1High,0.09999995766884145,False,False,1.0
CKS1,0.0,74535.59924999299,0.0,1.0,PD1Low_vs_PD1High,0.09999995766884145,False,False,1.0
CYCLIN,0.37791028063899024,33819.67842205691,1.1174271852109639e-05,0.9999910842210111,PD1Low_vs_PD1High,0.09999995766884125,False,False,1.0
Clathr,-0.1917340814406986,21550.325632282613,-8.89703871358115e-06,0.9999929011901737,PD1Low_vs_PD1High,0.09999995766884093,False,False,1.0
FHA,0.401018599315676,21625.71819740906,1.8543596825548267e-05,0.999985204350392,PD1Low_vs_PD1High,0.0999999576688409,False,False,1.0
GBD,0.15863942553674304,22222.781131682154,7.138594606890899e-06,0.9999943042255773,PD1Low_vs_PD1High,0.09999995766884093,False,False,1.0
IRF7,0.0,74535.59924999299,0.0,1.0,PD1Low_vs_PD1High,0.09999995766884145,False,False,1.0
Integrin,-0.09859234890741275,45950.63394726877,-2.1456145527949333e-06,0.9999982880472749,PD1Low_vs_PD1High,0.09999995766884139,False,False,1.0
LIR,-0.01845557225519401,0.3265316904665595,-0.05652000339943748,0.9549275605866235,PD1Low_vs_PD1High,0.09999733410093194,False,False,1.0
LYPXL,0.025311111786744847,35056.79203524324,7.220030789268772e-07,0.9999994239248905,PD1Low_vs_PD1High,0.09999995766884129,False,False,1.0
MAPK,0.2234418878021043,14827.59905925971,1.5069323557313667e-05,0.9999879764193923,PD1Low_vs_PD1High,0.09999995766884023,False,False,1.0
MYND,0.0,74535.59924999299,0.0,1.0,PD1Low_vs_PD1High,0.09999995766884145,False,False,1.0
NRBOX,-0.17252918466633502,51458.813986609464,-3.35276255514226e-06,0.9999973248825212,PD1Low_vs_PD1High,0.09999995766884141,False,False,1.0
NRP,0.00021515103880223783,28896.90500867841,7.445469981564565e-09,0.9999999940593745,PD1Low_vs_PD1High,0.09999995766884118,False,False,1.0
PCNA,0.186320528961436,35368.964989840766,5.267910130108527e-06,0.9999957968158395,PD1Low_vs_PD1High,0.09999995766884132,False,False,1.0
PDZ,0.13769921442514638,19395.787754253717,7.0994391240926715e-06,0.9999943354671326,PD1Low_vs_PD1High,0.09999995766884077,False,False,1.0
PP1,0.012873120447622385,13814.974499097034,9.318236851225307e-07,0.9999992565122683,PD1Low_vs_PD1High,0.09999995766884004,False,False,1.0
PP2A,0.3035574028435291,13387.515983122415,2.2674662217115006e-05,0.9999819082370971,PD1Low_vs_PD1High,0.09999995766883994,False,False,1.0
PP2B,-0.2466643504416187,19644.913202755142,-1.255614356224413e-05,0.9999899816469088,PD1Low_vs_PD1High,0.09999995766884077,False,False,1.0
PP4,0.19688074903833241,51157.57134883257,3.848516335848795e-06,0.9999969293282336,PD1Low_vs_PD1High,0.0999999576688414,False,False,1.0
PTB,0.2532756534728006,53197.7627277496,4.761020773918453e-06,0.9999962012550309,PD1Low_vs_PD1High,0.09999995766884141,False,False,1.0
Pex14,-0.6157834591763898,15326.716794983196,-4.0177127783684924e-05,0.9999679432900526,PD1Low_vs_PD1High,0.09999995766884032,False,False,1.0
SH2,-0.19779326576807718,13612.16827019053,-1.4530621561682227e-05,0.9999884062413975,PD1Low_vs_PD1High,0.09999995766884,False,False,1.0
SH3,-0.5935517647696308,20810.139562295193,-2.852223854591808e-05,0.9999772425462278,PD1Low_vs_PD1High,0.09999995766884086,False,False,1.0
SUMO,-0.07752707115932161,24612.357044463468,-3.149924691051127e-06,0.9999974867237214,PD1Low_vs_PD1High,0.09999995766884105,False,False,1.0
TRAF2like,-0.17252918466633502,58017.721551303344,-2.973732508846846e-06,0.9999976273047433,PD1Low_vs_PD1High,0.09999995766884144,False,False,1.0
TRAF4,0.1887418841831685,13612.168276656952,1.3865673737433558e-05,0.9999889367930002,PD1Low_vs_PD1High,0.09999995766884,False,False,1.0
TRFH,-0.2491235681352309,45182.816801824294,-5.513679442074367e-06,0.9999956007203,PD1Low_vs_PD1High,0.09999995766884137,False,False,1.0
TYR,-0.16806781874492757,23977.26326341271,-7.0094662972393906e-06,0.9999944072550621,PD1Low_vs_PD1High,0.09999995766884102,False,False,1.0
UBA3,-0.12280258994493104,13610.200252131835,-9.022834908376594e-06,0.9999928008193321,PD1Low_vs_PD1High,0.09999995766884001,False,False,1.0
USP7,0.11691071065788496,23480.350873662777,4.979087036941184e-06,0.9999960272633264,PD1Low_vs_PD1High,0.09999995766884101,False,False,1.0
WD40,0.1827427831920014,13518.148872613005,1.351832894533569e-05,0.9999892139340469,PD1Low_vs_PD1High,0.09999995766883997,False,False,1.0
WRC,-0.03164005450516152,17048.731289299983,-1.8558597685810937e-06,0.9999985192381436,PD1Low_vs_PD1High,0.09999995766884054,False,False,1.0
WW,0.27495744462486177,11120.457187613654,2.472537234630234e-05,0.9999802720071468,PD1Low_vs_PD1High,0.09999995766883925,False,False,1.0
deltaCOP1,-0.10875182944305953,35614.80185318611,-3.0535570544899875e-06,0.9999975636139707,PD1Low_vs_PD1High,0.09999995766884129,False,False,1.0
