ELM,phenotype,effect,se,pip,significant
IRF7,EM_Low,-0.08906062633309426,0.0,,False
Integrin,Naive_High,0.0804233354557974,0.0,,False
Integrin,CM_High,0.03209658693778017,6892994.753049918,0.0999999999999991,False
Integrin,CM_Low,-0.10654070423857219,0.0,,False
Integrin,EM_High,0.024102120115847323,6902039.261627773,0.09999999999999909,False
Integrin,EM_Low,-0.04629146283328508,0.0,,False
LIR,Naive_High,-0.038391236278895444,0.0,,False
LIR,CM_High,-0.05537886402074441,4261370.808506134,0.09999999999999909,False
LIR,CM_Low,-0.02553648105415865,2721421.9477681043,0.09999999999999909,False
LIR,EM_High,-0.0146284172618267,0.0,,False
LIR,EM_Low,-0.1811980246045828,1407424.6774481023,0.09999999999999909,False
MAPK,Naive_High,-0.29191831859530026,5328707.740793935,0.09999999999999909,False
MAPK,CM_High,0.036865802863438116,3463298.7621551612,0.09999999999999909,False
MAPK,CM_Low,0.05770863714599786,7260822.736906065,0.09999999999999909,False
MAPK,EM_High,0.10028625110270334,9653904.28714805,0.0999999999999991,False
MAPK,EM_Low,-0.25200963491794937,0.0,,False
MSH2,Naive_High,-0.0793338467050612,23284545.62581795,0.09999999999999909,False
MSH2,CM_High,0.13704472934939207,0.0,,False
MSH2,CM_Low,-0.025665083746230832,0.0,,False
MSH2,EM_High,0.08074320813675179,87057216.32518482,0.09999999999999909,False
MSH2,EM_Low,-0.12387825477588447,26596078.59687549,0.09999999999999909,False
MYND,Naive_High,0.03692691722946479,58397215.65596959,0.09999999999999909,False
MYND,CM_High,0.17689540474517482,12523207.230735937,0.09999999999999909,False
MYND,CM_Low,-0.053375921390693255,34540609.63878647,0.09999999999999909,False
MYND,EM_High,0.14821437803180337,0.0,,False
MYND,EM_Low,-0.1863287964517182,20234423.867563568,0.09999999999999909,False
PCNA,Naive_High,-0.007712170396796032,8004582.38985835,0.0999999999999991,False
PCNA,CM_High,-0.03420077319544269,4996366.990903635,0.09999999999999908,False
PCNA,CM_Low,0.04538473722189613,0.0,,False
PCNA,EM_High,-0.07037119719693972,31502503.38103562,0.09999999999999909,False
PCNA,EM_Low,0.13016578401740914,0.0,,False
PDZ,Naive_High,-0.014218006318568597,0.0,,False
PDZ,CM_High,0.13790614073948268,0.0,,False
PDZ,CM_Low,-2.602020869885179e-05,0.0,,False
PDZ,EM_High,0.16069090883577164,0.0,,False
PDZ,EM_Low,-0.3154829120749357,0.0,,False
PP1,Naive_High,0.03953077054332058,7686369.523810311,0.09999999999999909,False
PP1,CM_High,-0.21739929123640575,0.0,,False
PP1,CM_Low,-0.17392245745697252,0.0,,False
PP1,EM_High,-0.05114552469470311,31829294.17655295,0.09999999999999909,False
PP1,EM_Low,-0.03451437050501972,0.0,,False
PP2A,Naive_High,-0.009134237785908389,2.963453769401496e+23,0.09999999999999909,False
PP2A,CM_High,0.10081028503161762,0.0,,False
PP2A,CM_Low,0.0013516549051530969,28310891.448409542,0.09999999999999909,False
PP2A,EM_High,-0.003447832797829892,0.0,,False
PP2A,EM_Low,0.014469784691287499,0.0,,False
PP2B,Naive_High,-0.02420081394494689,0.0,,False
PP2B,CM_High,0.04144718990013329,0.0,,False
PP2B,CM_Low,-0.053893625388956465,183946.10259948348,0.09999999999999908,False
PP2B,EM_High,0.013959439470176036,414620.12919655064,0.09999999999999909,False
PP2B,EM_Low,-0.121412603774548,0.0,,False
PP4,Naive_High,0.10176629963434186,0.0,,False
PP4,CM_High,0.026102904125517853,206068.57165934338,0.09999999999999909,False
PP4,CM_Low,-0.07573315012736988,296768.09552104556,0.09999999999999909,False
PP4,EM_High,-0.16334443523632644,253699.00318730355,0.0999999999999991,False
PP4,EM_Low,0.12806893739947706,263777.12023809005,0.09999999999999909,False
PTB,Naive_High,0.011341440640924537,0.0,,False
PTB,CM_High,-0.13912011340600094,275959.13500529586,0.09999999999999909,False
PTB,CM_Low,0.12204285493078124,0.0,,False
PTB,EM_High,-0.07335371948569522,0.0,,False
PTB,EM_Low,0.08047553822833056,858551.1149193139,0.09999999999999909,False
Pex14,Naive_High,0.04708828372494214,0.0,,False
Pex14,CM_High,0.17435406186953112,0.0,,False
Pex14,CM_Low,-0.15908267472237558,173577.48499577167,0.09999999999999908,False
Pex14,EM_High,0.034613726788193466,0.0,,False
Pex14,EM_Low,-0.1532342819165456,0.0,,False
REV1ctd,Naive_High,-0.026068733511201883,297437.53120216937,0.09999999999999909,False
REV1ctd,CM_High,0.07130230093330138,0.0,,False
REV1ctd,CM_Low,0.01898201121502998,0.0,,False
REV1ctd,EM_High,-0.0221056485401657,249947.45757719717,0.09999999999999909,False
REV1ctd,EM_Low,-0.06352799897282096,0.0,,False
SH2,Naive_High,0.04767451081510067,0.0,,False
SH2,CM_High,0.07536110625368027,0.0,,False
SH2,CM_Low,-0.08485231135369929,0.0,,False
SH2,EM_High,-0.05380362753450936,39394.021423696606,0.09999999999999892,False
SH2,EM_Low,0.03658302776329011,0.0,,False
SH3,Naive_High,0.16739781893468428,93233.6695741265,0.09999999999999905,False
SH3,CM_High,0.2621295884576477,46314.21984805702,0.09999999999999898,False
SH3,CM_Low,-0.08467038591449991,110035.43517466496,0.09999999999999908,False
SH3,EM_High,0.024708319538785946,0.0,,False
SH3,EM_Low,-0.14863321797561152,0.0,,False
SUMO,Naive_High,-0.029119833995703653,0.0,,False
SUMO,CM_High,-0.06160840943366398,0.0,,False
SUMO,CM_Low,0.10098388926696307,0.0,,False
SUMO,EM_High,-0.07121742914334472,167588.23202688637,0.09999999999999909,False
SUMO,EM_Low,0.13494690464879153,29748.456898658995,0.09999999999999878,False
TRAF2like,Naive_High,-0.019102366465523136,82956.75813382551,0.09999999999999906,False
TRAF2like,CM_High,0.1427748504221729,97735.44641728447,0.09999999999999908,False
TRAF2like,CM_Low,-0.04195852734068154,63830.32517109884,0.09999999999999902,False
TRAF2like,EM_High,0.04767276309520243,14302.362561527461,0.09999999999999776,False
TRAF2like,EM_Low,-0.05095641610883457,0.0,,False
TRAF4,Naive_High,0.2513621152997232,284108.2449723338,0.09999999999999909,False
TRAF4,CM_High,-0.07630389541045032,370132.77078037994,0.09999999999999909,False
TRAF4,CM_Low,-0.05090201728802889,0.0,,False
TRAF4,EM_High,-0.10638487201362101,0.0,,False
TRAF4,EM_Low,0.17256121480690384,611384.4174972319,0.0999999999999991,False
UBA3,Naive_High,-0.023804249909855284,76970.82132367951,0.09999999999999903,False
UBA3,CM_High,0.0067171040240200375,0.0,,False
UBA3,CM_Low,-0.04996091000493296,34473.20342777067,0.09999999999999887,False
UBA3,EM_High,0.10821069110625953,69960.28412608575,0.09999999999999905,False
UBA3,EM_Low,0.10413320284705332,0.0,,False
USP7,Naive_High,-0.003928106972791227,36312.64064223352,0.0999999999999989,False
USP7,CM_High,-0.060035046671987356,31978.42901114366,0.09999999999999883,False
USP7,CM_Low,0.0017753081498934138,112355.15545850004,0.09999999999999908,False
USP7,EM_High,0.05836950015452222,0.0,,False
USP7,EM_Low,0.19609764041425964,13181.811674048493,0.09999999999999754,False
WD40,Naive_High,-0.07885295545778077,38146.53174986862,0.09999999999999891,False
WD40,CM_High,-0.2259199108213229,0.0,,False
WD40,CM_Low,-0.05409281998610199,0.0,,False
WD40,EM_High,-0.05846752302008352,0.0,,False
WD40,EM_Low,0.19962279910030792,18005.61675201553,0.09999999999999824,False
WRC,Naive_High,-0.0023492849387821845,249418.74214282972,0.09999999999999909,False
WRC,CM_High,-0.19869899486647932,0.0,,False
WRC,CM_Low,-0.0781733126229295,0.0,,False
WRC,EM_High,-0.06109405807247299,435866.82739295065,0.09999999999999909,False
WRC,EM_Low,0.20957626017287764,93393.55308984216,0.09999999999999905,False
WW,Naive_High,0.22196096557978368,0.0,,False
WW,CM_High,0.07396672704843436,40882.685459743974,0.09999999999999892,False
WW,CM_Low,-0.08954855692334178,0.0,,False
WW,EM_High,-0.1192717440287748,319028.8880983708,0.09999999999999909,False
WW,EM_Low,0.007027935335909522,0.0,,False
deltaCOP1,Naive_High,-0.009134237785908389,0.0,,False
deltaCOP1,CM_High,0.10081028503161762,0.0,,False
deltaCOP1,CM_Low,0.0013516549051530969,0.0,,False
deltaCOP1,EM_High,-0.003447832797829892,0.0,,False
deltaCOP1,EM_Low,0.014469784691287499,3.382262561418051e+21,0.09999999999999909,False
eIF4E,Naive_High,-0.009134237785908389,1.2975501491804607e+23,0.09999999999999909,False
eIF4E,CM_High,0.10081028503161762,0.0,,False
eIF4E,CM_Low,0.0013516549051530969,0.0,,False
eIF4E,EM_High,-0.003447832797829892,2.9922064297814473e+31,0.09999999999999909,False
eIF4E,EM_Low,0.014469784691287499,3.3822625614180484e+21,0.09999999999999909,False
