ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
EVH1,Naive_vs_CM,0.28615702479338845,0.05704775022956841,0.22910927456382005,0.382724520443694,0.8136483466836046
FHA,Naive_vs_CM,0.002729363350278383,0.004458161865569275,-0.0017287985152908917,0.3076717431035614,0.8136483466836046
GBD,Naive_vs_CM,-0.14485766758494031,0.09653351698806244,-0.24139118457300274,1.0,1.0
IRF7,Naive_vs_CM,0.11433840479483631,0.04742969110189027,0.06690871369294604,0.3715823580556341,0.8136483466836046
Integrin,Naive_vs_CM,-0.022222222222222227,-0.007445987654320987,-0.014776234567901239,1.0,1.0
LIR,Naive_vs_CM,-0.05303382991930478,0.07011124689633767,-0.12314507681564246,0.023791591012070068,0.21127705548545364
LYPXL,Naive_vs_CM,-0.43755739210284667,-0.299127640036731,-0.13842975206611569,0.010439580217100453,0.15451703238650694
MAPK,Naive_vs_CM,0.017479333053103542,-0.015224984487279571,0.03270431754038311,0.2598778318003532,0.7969586841877497
MSH2,Naive_vs_CM,-0.15479483633010604,-0.22833102812355927,0.07353619179345322,0.24154908492454408,0.7936612790377877
MYND,Naive_vs_CM,0.09436728395061728,-0.08668981481481482,0.18105709876543208,1.0,1.0
NRBOX,Naive_vs_CM,-0.1282139577594123,-0.029269972451790624,-0.09894398530762168,1.0,1.0
NRP,Naive_vs_CM,0.015335828654605949,-0.009981285090455396,0.025317113745061345,1.0,1.0
PCNA,Naive_vs_CM,-0.11727357609710551,-0.004365079365079367,-0.11290849673202615,0.45021026845892664,0.9004205369178533
PDZ,Naive_vs_CM,-0.014883931550598218,-0.08218337385004051,0.06729944229944229,0.040627910590179894,0.2669834124497536
PP1,Naive_vs_CM,-0.014691935878609886,0.09593734703866863,-0.11062928291727851,0.13794904711821965,0.5791212986639134
PP2A,Naive_vs_CM,-0.0033794342866072828,0.07020628223159868,-0.07358571651820596,0.3560890724634369,0.8136483466836046
PP2B,Naive_vs_CM,-0.08734309623430962,-0.06084379358437936,-0.026499302649930265,0.8660052853620626,1.0
PP4,Naive_vs_CM,-0.006944444444444444,0.013087221420554754,-0.020031665864999198,1.0,1.0
Pex14,Naive_vs_CM,-0.049642625081221574,-0.03164392462638077,-0.017998700454840803,0.8807932394101834,1.0
REV1ctd,Naive_vs_CM,0.07180728446288612,0.16534117104656523,-0.09353388658367912,0.1510751213905861,0.5791212986639134
SH2,Naive_vs_CM,-0.03253565932060863,0.017807844257223093,-0.050343503577831725,0.5793700155288557,0.9518221683688344
SH3,Naive_vs_CM,-0.05295600765084334,-0.05047383063814989,-0.0024821770126934456,0.28461117313874373,0.8136483466836046
SUMO,Naive_vs_CM,0.03904532386267546,0.0016436242178251292,0.03740169964485033,0.6513887565826149,0.987497806204416
TRAF2like,Naive_vs_CM,-0.011468418626094976,0.1729483633010604,-0.18441678192715538,0.5690655814844869,0.9518221683688344
TRAF4,Naive_vs_CM,0.03092903828197946,-0.017717086834733893,0.04864612511671335,0.6195935805104367,0.9828036104648306
TRAF6,Naive_vs_CM,0.0008101851851851864,0.02079475308641976,-0.019984567901234575,0.5372165403038558,0.9518221683688344
TRFH,Naive_vs_CM,-0.01790633608815427,-0.22359963269054178,0.2056932966023875,0.7218646312636641,0.987497806204416
TYR,Naive_vs_CM,-0.140625,0.14992283950617283,-0.2905478395061728,0.3412069599913685,0.8136483466836046
UBA3,Naive_vs_CM,0.00037617501859741687,0.07576756610536281,-0.07539139108676539,0.056327462678187334,0.3238829103995772
USP7,Naive_vs_CM,-0.028926981097782627,0.01783631709681328,-0.046763298194595904,0.6882729498777991,0.987497806204416
WD40,Naive_vs_CM,-0.017731746898413565,-0.02781569448236115,0.010083947583947584,0.564073145635271,0.9518221683688344
WRC,Naive_vs_CM,0.002124183006535948,0.09470121381886087,-0.09257703081232492,0.7298896828467423,0.987497806204416
WW,Naive_vs_CM,-0.07549957782155925,-0.027875504268693126,-0.047624073552866124,0.027557876802450476,0.21127705548545364
eIF4E,Naive_vs_CM,0.07053941908713693,0.05924389119409867,0.011295527893038261,1.0,1.0
14-3-3,Naive_vs_EM,-0.007849822777007243,0.02443750963168439,-0.03228733240869163,0.053963443192660776,0.4137197311437326
ANK,Naive_vs_EM,-0.40819502074688796,-0.2125979714153988,-0.19559704933148916,0.003577488996020728,0.08228224690847674
APCC,Naive_vs_EM,0.014313271604938275,0.036111111111111115,-0.02179783950617284,1.0,1.0
Actin,Naive_vs_EM,-0.041717110573042775,0.014275625504439067,-0.05599273607748184,0.2365517195031719,0.9892162815587188
Arc,Naive_vs_EM,0.012702455590386625,-0.0163052943225357,0.029007749912922327,1.0,1.0
BIR,Naive_vs_EM,-0.024002588701081164,-0.04752931323283082,0.023526724531749657,0.4064280625593599,1.0
BRCT,Naive_vs_EM,-0.04954477889260498,0.05571348940914158,-0.10525826830174656,0.3805324720586931,1.0
CDC14,Naive_vs_EM,0.05884047948363301,0.03042876901798064,0.02841171046565237,1.0,1.0
CKS1,Naive_vs_EM,-0.27660571964369435,-0.11888576340053134,-0.157719956243163,0.00031932603257178727,0.014688997498302214
CYCLIN,Naive_vs_EM,-0.07105845543345543,-0.0006410256410256422,-0.07041742979242979,0.0960547721033378,0.5523149395941923
Clathr,Naive_vs_EM,-0.05,0.023919753086419752,-0.07391975308641975,1.0,1.0
DLG,Naive_vs_EM,-0.021380820654679576,0.05388427846934071,-0.0752650991240203,1.0,1.0
EVH1,Naive_vs_EM,0.28615702479338845,-0.3098025711662075,0.595959595959596,0.2684658161621791,1.0
FHA,Naive_vs_EM,0.002729363350278383,-0.005224723634309692,0.007954086984588075,0.9414826269681884,1.0
GBD,Naive_vs_EM,-0.14485766758494031,0.03523875114784206,-0.18009641873278237,1.0,1.0
IRF7,Naive_vs_EM,0.11433840479483631,-0.05613185799907792,0.17047026279391422,0.3715823580556341,1.0
Integrin,Naive_vs_EM,-0.022222222222222227,0.13831018518518517,-0.1605324074074074,0.6104001201166269,1.0
LIR,Naive_vs_EM,-0.05303382991930478,0.012402525605214154,-0.06543635552451893,0.06771724752413655,0.4449990551586116
LYPXL,Naive_vs_EM,-0.43755739210284667,-0.14061065197428835,-0.2969467401285583,0.052758018498408665,0.4137197311437326
MAPK,Naive_vs_EM,0.017479333053103542,0.03174352969434937,-0.014264196641245827,0.7898213278823056,1.0
MSH2,Naive_vs_EM,-0.15479483633010604,0.17865375749193177,-0.33344859382203784,0.510150511029841,1.0
MYND,Naive_vs_EM,0.09436728395061728,-0.0283179012345679,0.12268518518518517,1.0,1.0
NRBOX,Naive_vs_EM,-0.1282139577594123,-0.1526629935720845,0.024449035812672187,1.0,1.0
NRP,Naive_vs_EM,0.015335828654605949,0.07060546198100782,-0.055269633326401876,0.10813867438143565,0.5527087801717823
PCNA,Naive_vs_EM,-0.11727357609710551,-0.030112044817927168,-0.08716153127917833,0.31640696909491695,1.0
PDZ,Naive_vs_EM,-0.014883931550598218,0.0856928356928357,-0.10057676724343392,0.12481361979101191,0.5741426510386548
PP1,Naive_vs_EM,-0.014691935878609886,0.0458578071463534,-0.060549743024963285,1.0,1.0
PP2A,Naive_vs_EM,-0.0033794342866072828,-0.014846069698390373,0.01146663541178309,1.0,1.0
PP2B,Naive_vs_EM,-0.08734309623430962,0.061541143654114366,-0.14888423988842397,1.0,1.0
PP4,Naive_vs_EM,-0.006944444444444444,-0.0007816257816257808,-0.006162818662818663,1.0,1.0
Pex14,Naive_vs_EM,-0.049642625081221574,-0.03382878492527615,-0.015813840155945426,0.9059171358257481,1.0
REV1ctd,Naive_vs_EM,0.07180728446288612,-0.11773858921161826,0.18954587367450437,0.9841294327082692,1.0
SH2,Naive_vs_EM,-0.03253565932060863,0.02964007488853983,-0.06217573420914846,0.5793700155288557,1.0
SH3,Naive_vs_EM,-0.05295600765084334,0.01744044513997566,-0.07039645279081899,0.28461117313874373,1.0
SUMO,Naive_vs_EM,0.03904532386267546,0.047696812108912565,-0.008651488246237106,0.4687088070188974,1.0
TRAF2like,Naive_vs_EM,-0.011468418626094976,-0.011122637159981547,-0.00034578146611342897,0.044710182891827266,0.4137197311437326
TRAF4,Naive_vs_EM,0.03092903828197946,0.00256769374416433,0.02836134453781513,0.6195935805104367,1.0
TRAF6,Naive_vs_EM,0.0008101851851851864,0.1111111111111111,-0.11030092592592591,0.9567312257482017,1.0
TRFH,Naive_vs_EM,-0.01790633608815427,-0.1345270890725436,0.11662075298438933,0.5251666974373368,1.0
TYR,Naive_vs_EM,-0.140625,0.1050925925925926,-0.2457175925925926,0.4756710097745147,1.0
UBA3,Naive_vs_EM,0.00037617501859741687,-0.020410664773111518,0.020786839791708936,0.5261051946813466,1.0
USP7,Naive_vs_EM,-0.028926981097782627,0.027866760571913243,-0.05679374166969587,0.6882729498777991,1.0
WD40,Naive_vs_EM,-0.017731746898413565,-0.022533897533897534,0.004802150635483969,0.9821659220896539,1.0
WRC,Naive_vs_EM,0.002124183006535948,0.1223622782446312,-0.12023809523809524,0.4709824891634671,1.0
WW,Naive_vs_EM,-0.07549957782155925,0.06266222597491948,-0.13816180379647874,0.027557876802450476,0.4137197311437326
eIF4E,Naive_vs_EM,0.07053941908713693,0.05757261410788382,0.012966804979253108,0.9001620714796736,1.0
