ELM,tsubset,cliff_delta,pvalue,qvalue
FHA,EM,-0.005224723634309692,0.4707413134840942,0.8280728517562173
GBD,Naive,-0.14485766758494031,0.650960314555179,0.9960988843354414
GBD,CM,0.09653351698806244,0.8127142249504823,0.9654573892991682
GBD,EM,0.03523875114784206,0.973200677368979,0.973200677368979
IRF7,Naive,0.11433840479483631,0.18579117902781705,0.9311928145405517
IRF7,CM,0.04742969110189027,0.9077282617536871,0.9654573892991682
IRF7,EM,-0.05613185799907792,0.8718154199344156,0.9664248229094746
Integrin,Naive,-0.022222222222222227,0.8892374378442061,0.9960988843354414
Integrin,CM,-0.007445987654320987,0.9962838627787006,0.9962838627787007
Integrin,EM,0.13831018518518517,0.30520006005831346,0.701960138134121
LIR,Naive,-0.05303382991930478,0.033858623762068274,0.31149933861102813
LIR,CM,0.07011124689633767,0.011895795506035034,0.18240219775920385
LIR,EM,0.012402525605214154,0.6586752565000809,0.9189699554950157
LYPXL,Naive,-0.43755739210284667,0.026379009249204333,0.3033586063658498
LYPXL,CM,-0.299127640036731,0.005219790108550226,0.15451703238650694
LYPXL,EM,-0.14061065197428835,0.659261055029033,0.9189699554950157
MAPK,Naive,0.017479333053103542,0.4427508603029401,0.9960988843354414
MAPK,CM,-0.015224984487279571,0.1299389159001766,0.49809917761734357
MAPK,EM,0.03174352969434937,0.3949106639411528,0.8257222973315014
MSH2,Naive,-0.15479483633010604,0.2550752555149205,0.9311928145405517
MSH2,CM,-0.22833102812355927,0.12077454246227204,0.49809917761734357
MSH2,EM,0.17865375749193177,0.26899971353462027,0.6874437123662518
MYND,Naive,0.09436728395061728,0.5826519910980641,0.9960988843354414
MYND,CM,-0.08668981481481482,0.5619824474457903,0.8349195331612099
MYND,EM,-0.0283179012345679,0.828647876407584,0.9664248229094746
NRBOX,Naive,-0.1282139577594123,0.6514460823175638,0.9960988843354414
NRBOX,CM,-0.029269972451790624,0.662783363555307,0.8349195331612099
NRBOX,EM,-0.1526629935720845,0.6211025481735477,0.9189699554950157
NRP,Naive,0.015335828654605949,0.9348505975669622,0.9960988843354414
NRP,CM,-0.009981285090455396,0.9693658540161022,0.9909073174386822
NRP,EM,0.07060546198100782,0.054069337190717826,0.6119956589046279
PCNA,Naive,-0.11727357609710551,0.22510513422946332,0.9311928145405517
PCNA,CM,-0.004365079365079367,0.8488810732778137,0.9654573892991682
PCNA,EM,-0.030112044817927168,0.15820348454745847,0.6874437123662518
PDZ,Naive,-0.014883931550598218,0.9052555259051859,0.9960988843354414
PDZ,CM,-0.08218337385004051,0.020313955295089947,0.2336104858935344
PDZ,EM,0.0856928356928357,0.062406809895505955,0.6119956589046279
PP1,Naive,-0.014691935878609886,0.8560578582114136,0.9960988843354414
PP1,CM,0.09593734703866863,0.06897452355910982,0.38608086577594225
PP1,EM,0.0458578071463534,0.5289373664012951,0.8390040984296405
PP2A,Naive,-0.0033794342866072828,0.989599665764316,0.9960988843354414
PP2A,CM,0.07020628223159868,0.17804453623171845,0.5264783419717441
PP2A,EM,-0.014846069698390373,0.9719793748016116,0.973200677368979
PP2B,Naive,-0.08734309623430962,0.5423087236954167,0.9960988843354414
PP2B,CM,-0.06084379358437936,0.4330026426810313,0.7235087323726506
PP2B,EM,0.061541143654114366,0.7088547858259457,0.9590388278821619
PP4,Naive,-0.006944444444444444,0.7006016995074269,0.9960988843354414
PP4,CM,0.013087221420554754,0.8622969206675706,0.9654573892991682
PP4,EM,-0.0007816257816257808,0.8170861262320124,0.9664248229094746
Pex14,Naive,-0.049642625081221574,0.45295856791287403,0.9960988843354414
Pex14,CM,-0.03164392462638077,0.4403966197050917,0.7235087323726506
Pex14,EM,-0.03382878492527615,0.6538774860494136,0.9189699554950157
REV1ctd,Naive,0.07180728446288612,0.4920647163541346,0.9960988843354414
REV1ctd,CM,0.16534117104656523,0.07553756069529305,0.38608086577594225
REV1ctd,EM,-0.11773858921161826,0.5040443445472627,0.8280728517562173
SH2,Naive,-0.03253565932060863,0.28968500776442785,0.9311928145405517
SH2,CM,0.017807844257223093,0.6581638721834158,0.8349195331612099
SH2,EM,0.02964007488853983,0.30500324310480054,0.701960138134121
SH3,Naive,-0.05295600765084334,0.14230558656937187,0.9311928145405517
SH3,CM,-0.05047383063814989,0.24736898797246953,0.6181986307523617
SH3,EM,0.01744044513997566,0.8131693588699092,0.9664248229094746
SUMO,Naive,0.03904532386267546,0.32569437829130743,0.9311928145405517
SUMO,CM,0.0016436242178251292,0.38427138509221037,0.6798647582400645
SUMO,EM,0.047696812108912565,0.2343544035094487,0.6874437123662518
TRAF2like,Naive,-0.011468418626094976,0.6436984580291591,0.9960988843354414
TRAF2like,CM,0.1729483633010604,0.28453279074224347,0.6181986307523617
TRAF2like,EM,-0.011122637159981547,0.022355091445913633,0.6119956589046279
TRAF4,Naive,0.03092903828197946,0.30979679025521834,0.9311928145405517
TRAF4,CM,-0.017717086834733893,0.8845245075946242,0.9654573892991682
TRAF4,EM,0.00256769374416433,0.8114004768270784,0.9664248229094746
TRAF6,Naive,0.0008101851851851864,0.954795512422042,0.9960988843354414
TRAF6,CM,0.02079475308641976,0.2686082701519279,0.6181986307523617
TRAF6,EM,0.1111111111111111,0.47836561287410084,0.8280728517562173
TRFH,Naive,-0.01790633608815427,0.3891675004847994,0.9945391679055986
TRFH,CM,-0.22359963269054178,0.36093231563183203,0.6714985082190029
TRFH,EM,-0.1345270890725436,0.2625833487186684,0.6874437123662518
TYR,Naive,-0.140625,0.23783550488725735,0.9311928145405517
TYR,CM,0.14992283950617283,0.17060347999568426,0.5264783419717441
TYR,EM,0.1050925925925926,0.4581921768014744,0.8280728517562173
UBA3,Naive,0.00037617501859741687,0.9663229916265248,0.9960988843354414
UBA3,CM,0.07576756610536281,0.028163731339093667,0.25910632831966174
UBA3,EM,-0.020410664773111518,0.2630525973406733,0.6874437123662518
USP7,Naive,-0.028926981097782627,0.34413647493889954,0.9311928145405517
USP7,CM,0.01783631709681328,0.628170982900597,0.8349195331612099
USP7,EM,0.027866760571913243,0.38442080804035106,0.8257222973315014
WD40,Naive,-0.017731746898413565,0.6715899045333913,0.9960988843354414
WD40,CM,-0.02781569448236115,0.2820365728176355,0.6181986307523617
WD40,EM,-0.022533897533897534,0.49108296104482696,0.8280728517562173
WRC,Naive,0.002124183006535948,0.9960988843354414,0.9960988843354414
WRC,CM,0.09470121381886087,0.36494484142337114,0.6714985082190029
WRC,EM,0.1223622782446312,0.23549124458173354,0.6874437123662518
WW,Naive,-0.07549957782155925,0.013778938401225238,0.21127705548545364
WW,CM,-0.027875504268693126,0.29566021470765125,0.6181986307523617
WW,EM,0.06266222597491948,0.06652126727224217,0.6119956589046279
eIF4E,Naive,0.07053941908713693,0.8118788125994453,0.9960988843354414
eIF4E,CM,0.05924389119409867,0.8609634224844858,0.9654573892991682
eIF4E,EM,0.05757261410788382,0.4500810357398368,0.8280728517562173
