CCD,total_counts,g_statistic,df,pvalue,Naive_High_prop,Naive_Low_prop,CM_High_prop,CM_Low_prop,EM_High_prop,EM_Low_prop,Naive_High_effect,Naive_Low_effect,CM_High_effect,CM_Low_effect,EM_High_effect,EM_Low_effect,Naive_High_se,Naive_Low_se,CM_High_se,CM_Low_se,EM_High_se,EM_Low_se,qvalue,Naive_High_pip,Naive_Low_pip,CM_High_pip,CM_Low_pip,EM_High_pip,EM_Low_pip,max_pip,Naive_High_ci_excludes_zero,Naive_Low_ci_excludes_zero,CM_High_ci_excludes_zero,CM_Low_ci_excludes_zero,EM_High_ci_excludes_zero,EM_Low_ci_excludes_zero,significant_pip
OR2H1-1,119023,2016.507023578196,5,0.0,0.1884005612360636,0.1386370701461062,0.1663039916654764,0.08844509044470396,0.14374532653352715,0.27446795997412265,0.03237144110004242,-0.15200453746381393,-0.0090152640089054,-0.33124348416478844,0.17344594680342929,0.13505499054790082,0.007419867906956459,0.008395078582149705,0.007791874351257028,0.010215871816214871,0.008270989824875116,0.006502092018170465,0.0,0.9998416386225712,1.0,0.4882478992701399,1.0,1.0,1.0,1.0,True,True,False,True,True,True,True
OR2K2-1,162207,3399.611526598782,5,0.0,0.14945101012903267,0.1759480170399551,0.20589740270148638,0.10136430610269594,0.11273866109354097,0.25460060293328896,-0.24676080442159276,0.1312393416899158,0.25393612047584124,-0.18051149510254882,-0.1057142750984652,0.032720881120737344,0.006971818703175118,0.00653000073328621,0.006149856007987426,0.008236116274790596,0.00786004466588143,0.0057071080518377015,0.0,1.0,1.0,1.0,1.0,1.0,0.999999796311032,1.0,True,True,True,True,True,True,True
OR2K2-3,253969,4135.453773688772,5,0.0,0.20220578102051825,0.18686926357153827,0.1782264764597254,0.11321854242053164,0.10057526706015302,0.21890466946753345,0.12069136356888333,0.20534098846631776,0.07495664406780245,-0.05641991806792168,-0.2341050589807243,-0.1658491379998237,0.004951333289377008,0.005102402610520233,0.005196112713041108,0.006274681319866536,0.006608778122213236,0.004807749945909175,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR2M2-1,6453,1668.1869162337746,5,0.0,0.16813885014721835,0.2826592282659228,0.0564078723074539,0.05005423833875717,0.11095614442894777,0.3317836665117,-0.10614046922758003,0.743715683058283,-1.2141144353917108,-0.9412820756723721,-0.12340645785244697,0.4067765354696803,0.0332874630628047,0.027647708024557453,0.05395922869130707,0.05708993283678872,0.039637143863808635,0.02643990058314734,0.0,0.996990405277318,1.0,1.0,1.0,0.9967784442074239,1.0,1.0,True,True,True,True,True,True,True
OR2T1-1,156898,5316.193519849841,5,0.0,0.16921184463791764,0.1927685502683272,0.1780838506545654,0.15687261787913168,0.10068962000790323,0.2023735165521549,-0.09871862635816386,0.24347203590060396,0.07385998582989717,0.32131224623905164,-0.23250433057169184,-0.26528892114283,0.006741309070568172,0.006409368864752294,0.006607537803526807,0.006952835332812704,0.00839848935817049,0.006290537314249487,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR2T11-1,101518,2400.67570289351,5,0.0,0.1784314111783132,0.12738627632538072,0.21039618589806733,0.12489410744892532,0.14196497172915148,0.21692704742016194,-0.03432088011258694,-0.2497146172757958,0.28101555545548984,0.055297031345622694,0.1588271963422907,-0.17708105867288326,0.008203840657637487,0.009420028425624291,0.007707731913722213,0.009501589636169806,0.00900084138274327,0.007620658610962606,0.0,0.9996918389535664,1.0,1.0,0.9999999255266575,1.0,1.0,1.0,True,True,True,True,True,True,True
OR2T12-1,155176,17661.268953573344,5,0.0,0.1699682940660927,0.18025338969943805,0.08843506727844512,0.13532376140640306,0.0738387379491674,0.3521807496004537,-0.09333197750816447,0.16071803728472744,-0.7312560269281894,0.1477878018651797,-0.5726955429004086,0.4987788847657145,0.006766530769504504,0.006613147576600368,0.008947349141281074,0.007431530066236148,0.009715017446603712,0.0053227939398205505,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR2T33-1,40561,1911.9524535282465,5,0.0,0.17763368753235867,0.18483272108675822,0.14040580853529253,0.16942383077340303,0.07857301348586081,0.24913093858632676,-0.039742409779369936,0.19111783352097178,-0.20899694386230872,0.41268089614840076,-0.504549137708677,0.0036088346804279414,0.012995355592078948,0.012796557997614153,0.014296466536358946,0.01324214914832176,0.018457500657173703,0.011483951541577008,0.0,0.9886743692871283,1.0,1.0,1.0,1.0,0.43067211536386907,1.0,True,True,True,True,True,False,True
OR2T4-1,137207,3505.065219640721,5,0.0,0.14382648115620922,0.1719081387975832,0.19639668530031268,0.11357292266429556,0.0962851749546306,0.27801059712696874,-0.2917041305906187,0.10299828476924522,0.19454037825987358,-0.05278391296898377,-0.28214048852219764,0.15285714126449745,0.007700248994146625,0.007163695475829153,0.006804018787009043,0.008517507595500165,0.009160104985969923,0.006032957182554525,0.0,1.0,1.0,1.0,0.9999999913966207,1.0,1.0,1.0,True,True,True,True,True,True,True
OR2T6-1,412649,3905.112661732106,5,0.0,0.20089713049104688,0.15593882452156677,0.1679732654144321,0.12794651144192765,0.13601632380061504,0.21122794433041156,0.11282245402531466,-0.013925625787727158,0.003013579902284569,0.08341517705317081,0.10959409907318385,-0.21200872655030745,0.0038991258243241565,0.004305011030217566,0.004177978414574523,0.004676914741780732,0.004557485047083876,0.0038251177010842755,0.0,1.0,0.9805839742480253,0.2536361569997836,1.0,1.0,1.0,1.0,True,True,False,True,True,True,True
