motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
MYND,Naive_vs_CM,,0.012448993578005108,0.9391044481238104,0.22975811737400462,4.087361347042718,4.3630727422061755e-05,0.9515534417018155,,,0.00035631760728017096
NRBOX,Naive_vs_CM,,-1.138202400728687,0.6067931378480399,0.2762148404978597,2.196815843617721,0.028033601074200165,-0.5314092628806472,,,0.0686823226317904
NRP,Naive_vs_CM,,-0.4887164614599163,0.876092218385617,0.16298252547971545,5.375375156367019,7.642338971782354e-08,0.3873757569257007,,,1.2482486987244512e-06
PCNA,Naive_vs_CM,,-0.44044187873860374,-0.682666582106314,0.18604334845231998,-3.669395266132134,0.0002431249180935563,-1.1231084608449178,,,0.0014891401233230325
PDZ,Naive_vs_CM,,-0.12524036084324153,0.12231994146905162,0.06064090210097931,2.0171194232131358,0.04368305214511129,-0.0029204193741899087,,,0.08561878220441813
PP1,Naive_vs_CM,,0.39532778664409535,-0.0006301431630751919,0.11901966785898213,-0.005294445652644598,0.9957756632912602,0.39469764348102016,,,0.9965320794434621
PP2A,Naive_vs_CM,,-0.5230250401467659,-0.22182978522100383,0.0911558064126002,-2.433523370052058,0.014952670134275571,-0.7448548253677697,,,0.04309887273997076
PP2B,Naive_vs_CM,,-0.88725002092147,-0.3480891141924729,0.12799175076780125,-2.7196214764181605,0.0065356684089117835,-1.2353391351139429,,,0.02287483943119124
PP4,Naive_vs_CM,,-0.6196694721700947,0.19280924132473254,0.10139082430817252,1.9016438878009134,0.05721772620777916,-0.4268602308453622,,,0.1038395771918955
PTB,Naive_vs_CM,,-0.14621834470311876,-0.11822436029827424,0.10293428728693096,-1.1485420787800469,0.2507448524382928,-0.264442705001393,,,0.34129160470767633
Pex14,Naive_vs_CM,,-0.4206386703170573,-0.13895160662306655,0.09626511076938994,-1.4434264450797258,0.1489003789990505,-0.5595902769401239,,,0.2322632572911831
REV1ctd,Naive_vs_CM,,0.8203550887119162,-0.16573116464088322,0.1394039058473391,-1.1888559623456678,0.23449635186842654,0.654623924071033,,,0.32829489261579714
SH2,Naive_vs_CM,,-0.05017419615197989,0.034480452241246975,0.0558189411802324,0.6177195681643959,0.536760210667996,-0.015693743910732916,,,0.6414939103105317
SH3,Naive_vs_CM,,-0.15520412302640385,0.02745769466351533,0.05696859278254609,0.4819795140161468,0.6298204992024299,-0.12774642836288852,,,0.6858045435759792
