ELM,effect,se,zscore,pvalue,contrast,pip,ci_excludes_zero,significant_pip,qvalue
WW,-0.02017190719089556,0.02970949412310676,-0.6789717491421949,0.49715576232213465,Naive_vs_EM,0.08969095542557602,False,False,0.9999149357438444
deltaCOP1,0.0024009467755338673,0.09889308401751554,0.02427820711010106,0.9806306962140152,Naive_vs_EM,0.0898086261769441,False,False,0.9999149357438444
eIF4E,0.004644625330815564,0.09132509784280067,0.050858147875301817,0.9594385554814198,Naive_vs_EM,0.08980459777304961,False,False,0.9999149357438444
14-3-3,0.009997909718402821,0.01666835119013605,0.599813959062691,0.5486302292545903,PD1Low_vs_PD1High,0.0893021144380315,False,False,0.9973366500429668
ANK,0.005167608428939623,0.07702654922758453,0.06708866593090235,0.9465111168437588,PD1Low_vs_PD1High,0.08979344155503566,False,False,0.9973366500429668
APCC,0.001861341826849376,0.04721499959224297,0.03942268014241768,0.9685533978239209,PD1Low_vs_PD1High,0.08972869329344242,False,False,0.9973366500429668
Actin,0.0073389301605915475,0.04717092548711948,0.1555816445152326,0.8763627942952383,PD1Low_vs_PD1High,0.08973085058186644,False,False,0.9973366500429668
Arc,-0.0030737575058467155,0.027951390726666026,-0.10996796316522123,0.9124347824745869,PD1Low_vs_PD1High,0.08954074869385018,False,False,0.9973366500429668
BIR,-0.020756237243366674,0.021709808029483267,-0.9560764984737965,0.33903358726694444,PD1Low_vs_PD1High,0.08978765617436561,False,False,0.9973366500429668
BRCT,0.0099591085791325,0.029812811994485256,0.33405465344814594,0.7383383176304007,PD1Low_vs_PD1High,0.08960157787706129,False,False,0.9973366500429668
CDC14,0.0020935708485946176,0.10097174063124084,0.020734225591302356,0.9834576668095232,PD1Low_vs_PD1High,0.08980958676910913,False,False,0.9973366500429668
CKS1,0.00249096502404937,0.04947413680784708,0.05034883243590576,0.9598444104308413,PD1Low_vs_PD1High,0.08973801655163614,False,False,0.9973366500429668
CSL,-0.0019601206840603857,0.10948930726639683,-0.017902393694858666,0.9857167194285337,PD1Low_vs_PD1High,0.08981297959840076,False,False,0.9973366500429668
CYCLIN,0.0014735250940606634,0.024311663025850982,0.06060980248425788,0.9516699666252957,PD1Low_vs_PD1High,0.08944428256258241,False,False,0.9973366500429668
Clathr,-0.005474769268372222,0.07640932056664261,-0.07165054247010667,0.9428800163304085,PD1Low_vs_PD1High,0.0897928367830159,False,False,0.9973366500429668
DLG,-0.0018598839861722512,0.0704338837341925,-0.026406097286800056,0.9789334309153961,PD1Low_vs_PD1High,0.08978565593211567,False,False,0.9973366500429668
EVH1,-0.004321905522726214,0.1252884867699309,-0.03449563191438806,0.9724819255043741,PD1Low_vs_PD1High,0.08981755617105965,False,False,0.9973366500429668
FHA,0.01187930016011637,0.017373351655478344,0.6837655966268585,0.49412319421128104,PD1Low_vs_PD1High,0.08942483403003244,False,False,0.9973366500429668
GBD,0.0008755485030498215,0.0957285913414384,0.009146154673131804,0.9927025261372924,PD1Low_vs_PD1High,0.0898070232142047,False,False,0.9973366500429668
IRF7,0.008475310324449294,0.06014984990123538,0.14090326639826284,0.8879463616818175,PD1Low_vs_PD1High,0.08976958687864478,False,False,0.9973366500429668
Integrin,0.0014923439960077638,0.08220810664170518,0.018153246157486366,0.9855166006442623,PD1Low_vs_PD1High,0.08979803971095665,False,False,0.9973366500429668
LIR,0.0157250585290593,0.019534539343245144,0.8049874252344156,0.4208269362556645,PD1Low_vs_PD1High,0.0896174787671095,False,False,0.9973366500429668
LYPXL,-0.000249374854604162,0.07470740985879855,-0.003338020352673119,0.9973366500429668,PD1Low_vs_PD1High,0.08979080729118392,False,False,0.9973366500429668
MAPK,-0.03574840235834993,0.018921152184683723,-1.889335385573798,0.058846902907135505,PD1Low_vs_PD1High,0.09147802968699703,True,False,0.9973366500429668
MSH2,-0.0010773646961637468,0.051342218666693897,-0.02098399181301142,0.9832584255478216,PD1Low_vs_PD1High,0.08974455879692342,False,False,0.9973366500429668
MYND,0.022894538379036964,0.054983802157064714,0.4163869627210804,0.6771268668906292,PD1Low_vs_PD1High,0.08976900285818043,False,False,0.9973366500429668
NRBOX,-0.0031132852294001425,0.04492123288355716,-0.06930542706764667,0.9447465059520025,PD1Low_vs_PD1High,0.0897182357352026,False,False,0.9973366500429668
NRP,-0.013678485914932571,0.04520667873005867,-0.30257666121881055,0.7622125028441361,PD1Low_vs_PD1High,0.0897294677537289,False,False,0.9973366500429668
PCNA,0.0002555091964367342,0.038962641161999864,0.00655779969777643,0.9947676703708265,PD1Low_vs_PD1High,0.08968005614531586,False,False,0.9973366500429668
PDZ,0.006193864830496,0.02162238994365,0.28645606922443817,0.7745288359277624,PD1Low_vs_PD1High,0.08938083091961006,False,False,0.9973366500429668
PP1,0.0051060841981239785,0.02965753294920213,0.17216820451214726,0.8633052937196477,PD1Low_vs_PD1High,0.0895777649841494,False,False,0.9973366500429668
PP2A,0.0006523852403898862,0.0463470788698213,0.01407608108856854,0.9887692830923775,PD1Low_vs_PD1High,0.08972463817270437,False,False,0.9973366500429668
PP2B,-0.012442142452365692,0.059883744300350705,-0.20777161811995823,0.8354072944582133,PD1Low_vs_PD1High,0.08977053224536577,False,False,0.9973366500429668
PP4,0.006432105092128945,0.03770015995056884,0.17061214330555893,0.8645287489532253,PD1Low_vs_PD1High,0.08967443064784249,False,False,0.9973366500429668
PTB,-0.004511661702819065,0.048567668575345516,-0.09289434381269286,0.9259874993020194,PD1Low_vs_PD1High,0.08973506707077146,False,False,0.9973366500429668
Pex14,0.012458845382366171,0.0240576662193573,0.5178742305578055,0.6045460226445412,PD1Low_vs_PD1High,0.089540624131226,False,False,0.9973366500429668
REV1ctd,0.0008280298579988465,0.05278190581280149,0.01568775975872436,0.98748349209458,PD1Low_vs_PD1High,0.08974925700753394,False,False,0.9973366500429668
SH2,-0.018265386946382807,0.018529620355075625,-0.9857399448218894,0.32426074250372205,PD1Low_vs_PD1High,0.08980804827761846,False,False,0.9973366500429668
SH3,0.015394863744392234,0.024054259564918933,0.6400057213502559,0.5221688798023976,PD1Low_vs_PD1High,0.08959648051376798,False,False,0.9973366500429668
SUMO,0.006095972513607204,0.028420077657920696,0.2144952799560086,0.8301608473657118,PD1Low_vs_PD1High,0.08955987496160035,False,False,0.9973366500429668
