ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
CSL,10,983,182927.0,0.6515609351649485,0.03383632869899401,353880,1.0362466509162072,-0.6247723576769457,-3.5803991917298505,-4.612388070431667,CM_Low,0.7915657642086564,
CYCLIN,139,854,2240762.0,0.02389736328853785,0.04869827791162854,4273416,1.7145305018546722,-0.9860755279216333,-3.833532566281315,-4.782779395278277,CM_Low,0.10294694136114764,
Clathr,14,979,261048.0,0.35962723460258705,0.05812539520404689,493416,-1.2925351232043998,-0.5982566592057342,-4.187846090104012,-4.612388070431667,CM_Low,0.5846848397405312,
DLG,13,980,201521.0,0.0654753345558685,-0.12122361765218909,458640,-3.468631120564066,-0.5700985270611659,-6.0899306216436395,-4.562826867996977,CM_Low,0.18753638773298636,
EVH1,12,981,235523.0,0.10338778422458776,0.1115028127005701,423792,2.959585013779995,-0.6516858116744499,-2.8449796144558235,-4.650732248407625,CM_Low,0.25120668233081656,
FHA,402,591,4269577.5,0.9157055730458203,-0.001613127257115438,8552952,-1.2764483017532529,-0.15339516714461546,-4.555594532142408,-4.674284137006311,CM_Low,0.947948727026307,
GBD,11,982,165824.0,0.03950110873274864,-0.14715381925157892,388872,-5.169141579426301,-0.5569533642704543,-5.973999549185164,-4.562826867996977,CM_Low,0.13991958996901324,
IRF7,17,976,266477.0,0.0617067879811286,-0.10774603557269903,597312,-3.7953441228070646,-0.55252859733561,-6.850318334242342,-4.561961068416741,CM_Low,0.183250461277291,
Integrin,11,982,182102.0,0.37478934408309084,-0.0634347548807834,388872,-5.405714105529734,-0.5543033665238781,-5.430519578108873,-4.599555128871515,CM_Low,0.5959636395468912,
LIR,412,581,4240129.5,0.2945679668873703,-0.015913515365205622,8617392,-0.7848951380133254,-0.48263677147295253,-4.681990266855479,-4.523710913298039,CM_Low,0.5071892323794766,
LYPXL,12,981,203224.0,0.5500047396035815,-0.04092573715407558,423792,-1.9053413485870105,-0.5921760090766883,-4.710616720576454,-4.609947472859421,CM_Low,0.7316805133187918,
MAPK,271,722,3705368.5,0.0019231030206081825,0.05208883460025736,7043832,1.0183467010522664,-1.2185051482997782,-3.7989170989313896,-4.944641748840072,CM_Low,0.01879192018740574,*
MSH2,28,965,435327.0,0.02023447976372479,-0.1049284480631631,972720,-4.122105672443403,-0.5060826966413058,-6.086586616667585,-4.536903333963695,CM_Low,0.09295214141461076,
MYND,25,968,420176.0,0.4583729674771354,-0.035408631772268134,871200,-3.540610782215114,-0.532307325962704,-4.739326970298109,-4.599555128871515,CM_Low,0.6541827788265914,
NRBOX,26,967,414804.0,0.07496400469451452,-0.083419510513616,905112,-1.889053183307036,-0.5736022526590409,-6.789927885132187,-4.525007604744969,CM_Low,0.20791903188855912,
NRP,32,961,613650.0,0.010352637245056811,0.10859998265695456,1107072,0.29757198117922873,-0.6382008995681694,-2.3400078812954455,-4.706616759039083,CM_Low,0.06087350700093405,
PCNA,35,958,572650.0,0.20706650482253108,-0.05118136328992279,1207080,-2.546032980757274,-0.5372417607106167,-5.399315434485404,-4.576695867125666,CM_Low,0.399601531364936,
PDZ,207,786,2772356.5,0.0037588249086675254,-0.05336255512805279,5857272,-2.1497410576253166,-0.20202590605449727,-5.276869718105219,-4.345806390936639,CM_Low,0.03069707008745146,*
PP1,77,916,1346540.5,0.0302012715475986,0.060622207729194626,2539152,1.1857124172924223,-0.7588303681427859,-3.765650375441792,-4.739326970298109,CM_Low,0.11838898446658651,
PP2A,56,937,1039104.5,0.002008370912349721,0.10016823787501482,1888992,3.091294563223622,-0.8291368800723566,-2.9878965164724764,-4.782779395278277,CM_Low,0.01879192018740574,*
PP2B,32,961,633886.0,0.0006105538750424338,0.14515767718811423,1107072,5.344929744841728,-0.8062710852468372,-2.648114678118704,-4.722196303555986,CM_Low,0.007804471272281545,**
PP4,66,927,1130602.5,0.37522178274480467,0.026629564250923474,2202552,-0.4859665770238912,-0.6167367497343027,-3.867328472785811,-4.689114252355732,CM_Low,0.5959636395468912,
PTB,46,947,764765.0,0.4880514214921362,-0.024678746511995673,1568232,-0.5835220087656303,-0.60923627104969,-4.649846883406072,-4.6066632130092176,CM_Low,0.6865412340607084,
