ELM,tsubset,cliff_delta,pvalue,qvalue
NRBOX,EM,-0.013020833333333332,0.2627255405049773,0.578334467016768
NRP,Naive,0.0015873015873015886,0.9508874887260913,0.991210974626302
NRP,CM,0.11284391534391534,0.14347806813452957,0.49192480503267283
NRP,EM,-0.012857142857142859,0.3253120924766373,0.6005761707260996
PCNA,Naive,0.03065122524337026,0.5287773332051727,0.7839662031597063
PCNA,CM,0.03220208123531386,0.27680079210916597,0.6421555651103118
PCNA,EM,0.004071836186639812,0.9469736302765419,0.9707465443102269
PDZ,Naive,-0.03927339680633228,0.07235069285778972,0.34198647314710534
PDZ,CM,-0.06766369736474455,0.0010780903047598045,0.02440835127860197
PDZ,EM,0.024844966574501536,0.3233169892263086,0.6005761707260996
PP1,Naive,-0.008059177950818817,0.429213502776457,0.7839662031597063
PP1,CM,0.10528140017304105,0.000875823637019324,0.02440835127860197
PP1,EM,-0.007304729440952347,0.04123491765443499,0.2088615504995533
PP2A,Naive,-0.040042162698412695,0.5408511900975899,0.7839662031597063
PP2A,CM,-0.021841931216931218,0.5834662835084259,0.8167969003765954
PP2A,EM,0.12338376322751322,0.004263785430071332,0.04093234012868478
PP2B,Naive,-0.1709017915158266,0.00038998930897016226,0.01871948683056779
PP2B,CM,0.01938294811101829,0.06753786192721012,0.294710670227826
PP2B,EM,-0.03765780191218787,0.34320870547712456,0.6101488097371104
PP4,Naive,-0.016752259505882695,0.8789196228290995,0.9375142643510395
PP4,CM,0.018366192279235756,0.8569086450192366,0.8941655426287687
PP4,EM,0.04581755668712191,0.14822869544950334,0.40933192677733504
PTB,Naive,0.012907896328555012,0.8556411555509585,0.9334267151465002
PTB,CM,0.08643697453577694,0.03308687687402201,0.1764633433281174
PTB,EM,0.037829643742817394,0.4812511988029182,0.7269529298803779
Pex14,Naive,-0.009482303837142545,0.1885349283282789,0.5027598088754104
Pex14,CM,-0.00475505179806255,0.49159372691279135,0.8167969003765954
Pex14,EM,0.0035784108364753514,0.056566669926962354,0.2088615504995533
REV1ctd,Naive,0.030350601779173206,0.6032147464035829,0.7839662031597063
REV1ctd,CM,0.03272407864244599,0.7360182135523995,0.8216017267561669
REV1ctd,EM,0.10889337419949664,0.02064873894801833,0.15868522101134022
SH2,Naive,-0.01772993954069201,0.49335326847364536,0.7839662031597063
SH2,CM,0.007759674250730994,0.6997443177674522,0.8167969003765954
SH2,EM,0.06822659676535088,0.0006306487578566777,0.010090380125706844
SH3,Naive,0.02058223211836649,0.1097853227648341,0.4311428791822947
SH3,CM,0.009053761879406878,0.89649719669056,0.9155716051307847
SH3,EM,0.048638338953697874,0.05431572643686178,0.2088615504995533
SUMO,Naive,-0.029170113041080782,0.5786981831686389,0.7839662031597063
SUMO,CM,-0.001180038599393439,0.3635858941055232,0.6712354968101967
SUMO,EM,-0.007670250896057348,0.9553980777678176,0.9707465443102269
TRAF2like,Naive,0.10619885874246339,0.07837190009621164,0.34198647314710534
TRAF2like,CM,0.027946005598621877,0.8225505882890356,0.8773872941749712
TRAF2like,EM,-0.11306255383290267,0.05279567490186543,0.2088615504995533
TRAF4,Naive,0.038307112422156675,0.6043072816022736,0.7839662031597063
TRAF4,CM,-0.035738041529296084,0.6467650131400877,0.8167969003765954
TRAF4,EM,0.021468371025893152,0.6321568420109125,0.8428757893478833
TRAF6,Naive,-0.004431599229287091,0.8019806891962998,0.8952342577074974
TRAF6,CM,-0.017678227360308284,0.6520539389588176,0.8167969003765954
TRAF6,EM,0.011761400128452152,0.9707465443102269,0.9707465443102269
TRFH,Naive,0.1300612052730697,0.5048009896428838,0.7839662031597063
TRFH,CM,0.10989485247959824,0.6104910356475204,0.8167969003765954
TRFH,EM,0.21943659761456372,0.15349947254150065,0.40933192677733504
TYR,Naive,-0.029028573081149863,0.7322988584171626,0.8952342577074974
TYR,CM,0.051082576590124745,0.21950771449640571,0.6309382251064108
TYR,EM,0.05235988200589971,0.37041854012550757,0.6350032116437273
UBA3,Naive,0.08695544676853088,0.00674401793260293,0.08092821519123516
UBA3,CM,-0.018555605004203134,0.7934938896144925,0.8656296977612645
UBA3,EM,0.003179548039361123,0.2947961389352731,0.6005761707260996
USP7,Naive,0.003468371898178951,0.3670309359975389,0.7659776055600812
USP7,CM,0.012558216899534265,0.7146972878295209,0.8167969003765954
USP7,EM,0.024206877250789426,0.31195475851849874,0.6005761707260996
WD40,Naive,-0.006414710930014632,0.0014494406236987833,0.0347865749687708
WD40,CM,-0.02402599225777469,0.27569526618983864,0.6421555651103118
WD40,EM,0.08281961246757988,1.7498803388527051e-06,8.399425626492985e-05
WRC,Naive,0.001598243464052287,0.976724616159113,0.991210974626302
WRC,CM,-0.10547385620915033,0.03876362824420321,0.1860654155721754
WRC,EM,0.03273080065359477,0.4559559623397045,0.7269529298803779
WW,Naive,-0.0006398737530812978,0.017218618527892415,0.1500134804109674
WW,CM,0.009336051788881979,0.5256540151537463,0.8167969003765954
WW,EM,0.08562098279079411,2.7628269494206492e-05,0.0006630784678609558
deltaCOP1,Naive,-0.03873015873015873,0.7970080989185557,0.8952342577074974
deltaCOP1,CM,0.14563492063492062,0.08697596976813271,0.34790387907253084
deltaCOP1,EM,-0.07388888888888889,0.4997801392927598,0.7269529298803779
eIF4E,Naive,0.07311395202020202,0.5955165119130923,0.7839662031597063
eIF4E,CM,-0.04243607954545454,0.3330123254632742,0.6421555651103118
eIF4E,EM,-0.12713068181818182,0.265069964049352,0.578334467016768
