ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
14-3-3,155,201,591485.5,0.029862811019962864,0.054736175752064055,1121580,-0.5800098905061429,-2.4896416855025194,-3.1288833506222895,-3.8842531960756377,EM_High,0.11945124407985146,
ANK,4,352,28560.0,0.28450783224824516,0.1268939393939394,50688,-0.9914570760543103,-1.6657775099722765,-2.060781711815287,-3.633415071387017,EM_High,0.4877277124255631,
APCC,7,349,41444.0,0.5227183953083268,-0.057533997362077594,87948,-3.775755885688103,-1.6157284258299194,-5.732061421990689,-3.5513051859784426,EM_High,0.7379553816117554,
Actin,15,341,90106.0,0.7316869288747385,-0.021331595525143913,184140,-3.693415421451355,-1.5686753093627221,-3.863212188910511,-3.562460232244501,EM_High,0.8362136329997011,
Arc,49,307,274655.0,0.6927351532863525,0.014332986180357051,541548,-3.1222653759621073,-1.4245228286394638,-3.3247799921335695,-3.6666933304433855,EM_High,0.8312821839436231,
BIR,54,302,310981.5,0.0881328241050618,0.05940336031395634,587088,-0.36242316829930415,-1.8898962275705171,-2.6973774856538077,-3.768945294531952,EM_High,0.23502086428016483,
BRCT,54,302,314219.5,0.04317580875876312,0.07043407461913717,587088,0.6211144428430742,-2.0657605686357106,-2.766428739546752,-3.70817262152003,EM_High,0.14248927907411862,
CDC14,5,351,33332.0,0.6036318254255365,0.0551440329218107,63180,-2.973033982906277,-1.6394710595439523,-1.8171457819208237,-3.6313227488550184,EM_High,0.7890326646255913,
CKS1,14,342,86870.0,0.9015307519675795,0.007959714100064977,172368,-2.3761603761987056,-1.6288107208996392,-3.416898910769538,-3.628354091715469,EM_High,0.9015307519675795,
CSL,4,352,27493.0,0.47454281195166137,0.08479324494949494,50688,-2.8981142290801984,-1.6441109514151642,-2.245104227674945,-3.628354091715469,EM_High,0.6902440901115074,
CYCLIN,55,301,326490.0,0.005668473891810395,0.09564079331521191,595980,1.0936515362846486,-2.161031050864167,-1.966254441230621,-3.8642513879432516,EM_High,0.05371945118369096,
Clathr,1,355,4996.0,0.3556436769402538,-0.21815336463223786,12780,-6.566256856909704,-1.6443753660776026,-7.273920356130651,-3.566734294423677,EM_High,0.5506740804236188,
DLG,6,350,31183.0,0.07134906408744911,-0.17505291005291004,75600,-6.694066456715839,-1.571871751640467,-8.173894925013714,-3.5513051859784426,EM_High,0.2140471922623473,
EVH1,2,354,11101.0,0.4407369368973574,-0.1289234149403641,25488,-3.8550327088276766,-1.645789396601139,-7.527086330814205,-3.566734294423677,EM_High,0.6611054053460361,
FHA,131,225,563683.5,0.01593944023670987,0.06245122985581001,1061100,-0.3634688376118714,-2.412022640388015,-2.763310981142367,-3.999321788350403,EM_High,0.09563664142025921,
GBD,6,350,45835.0,0.02854537799435872,0.21256613756613757,75600,-0.6070766013938497,-1.6762201491602728,-1.3181275823591005,-3.6781801044364197,EM_High,0.11945124407985146,
IRF7,8,348,54911.0,0.25603356290380264,0.0957654853128991,100224,-1.140779381666082,-1.6700956228768102,-2.6428630077504978,-3.628354091715469,EM_High,0.45517077849564913,
Integrin,2,354,13759.0,0.6339450646342148,0.07964532328939108,25488,-0.7860044542390711,-1.6631285392824307,-2.321153885189521,-3.5859521115343056,EM_High,0.7890326646255913,
LIR,128,228,562390.0,0.00671493139796137,0.07058281554580896,1050624,0.08543685675009594,-2.637085217010837,-2.8673094330213535,-4.055801266383144,EM_High,0.05371945118369096,
MAPK,122,234,505653.0,0.5439156667137839,-0.015978936060903275,1027728,-1.8781346261202843,-1.5435345616571965,-3.9975228057478596,-3.278869360264058,EM_High,0.7459414857789036,
MSH2,14,342,87542.0,0.8064416682993594,0.01575698505523067,172368,-3.3443852596848727,-1.5891757841487437,-2.768463661527292,-3.640849058442576,EM_High,0.8602044461859834,
MYND,11,345,79505.0,0.023236116194362475,0.1638852291026204,136620,0.21705238227365628,-1.7179915594767212,-1.3901099595309914,-3.70817262152003,EM_High,0.11945124407985146,
NRBOX,24,332,133783.0,0.1773867937673531,-0.06722026996876394,286848,-4.1773055825989935,-1.476096921180972,-4.994033383017356,-3.5031323388728923,EM_High,0.37678039996566914,
NRP,6,350,33627.0,0.25546895732149444,-0.1103968253968254,75600,-4.8274205774769765,-1.6038713952845622,-7.3222185796291495,-3.566734294423677,EM_High,0.45517077849564913,
PCNA,25,331,151082.0,0.7697948834372916,0.014313528029540114,297900,-2.652157926426919,-1.5831285910990502,-2.7136323435016965,-3.633415071387017,EM_High,0.8397762364770455,
PDZ,107,249,499562.5,0.12617071656928977,0.041679699066254634,959148,-0.9139457269120038,-1.9780213615858402,-3.1338596804337957,-3.72870410073645,EM_High,0.30280971976629545,
PP1,33,323,204740.0,0.11928173645473182,0.06712116000041697,383724,-2.0352283416390424,-1.6196810419206504,-2.181735152410386,-3.752279205026716,EM_High,0.3013433342014277,
PP2A,20,336,137642.0,0.011038263439353869,0.13791335978835978,241920,0.5904361016932138,-1.7920483150247704,-0.959678612814834,-3.7378590960062734,EM_High,0.07569094929842654,
