ELM,phenotype,effect,se,pip,significant
DLG,CM_Low,-0.009557242175520706,0.30120945115008696,0.09813335300664883,False
DLG,EM_High,0.010929170099152565,0.3197170737074277,0.09813362407097644,False
DLG,EM_Low,-0.012807173789367922,0.26810902876834597,0.0981327256115734,False
FHA,Naive_High,0.02601122917585578,0.09190496121694824,0.09811195090032727,False
FHA,CM_High,-0.062524184529305,0.09622878375939266,0.09812211535819632,False
FHA,CM_Low,-0.0011788310425885184,0.10164342809033013,0.09811460178286587,False
FHA,EM_High,-0.03921860200310754,0.10187479192794263,0.09811781594618015,False
FHA,EM_Low,-0.02789496348042662,0.09260326704996803,0.09811257961043897,False
IRF7,Naive_High,-0.008588675910781204,486722.7920870889,0.09813576109825449,False
IRF7,CM_High,0.005998973105989526,0.0,,False
IRF7,CM_Low,-0.01339416024568065,0.0,,False
IRF7,EM_High,-0.002400039609122527,27451.38905068198,0.09813576109825423,False
IRF7,EM_Low,0.005983369583589465,0.0,,False
Integrin,Naive_High,0.022477407887542492,0.4020932083657334,0.098134412625428,False
Integrin,CM_High,0.0006626092852052763,0.42043392135162794,0.09813452384351917,False
Integrin,CM_Low,-0.0346692373400959,0.4425317815583442,0.09813465117257851,False
Integrin,EM_High,0.00612519140493197,0.4577892521652364,0.09813471770483406,False
Integrin,EM_Low,-0.000993884796117847,0.4075126476701099,0.09813444414492589,False
LIR,Naive_High,0.02425171314509523,0.09935867151550197,0.09811493377959389,False
LIR,CM_High,-0.017834319967510445,0.10451782905289597,0.09811632911290843,False
LIR,CM_Low,-0.0550726853031782,0.11373892835786492,0.09812282107028171,False
LIR,EM_High,-0.06453374585330311,0.10913243313630483,0.09812382064054517,False
LIR,EM_Low,-0.08227577472577174,0.1006701621511071,0.09812859369059407,False
LYPXL,Naive_High,0.0024610470303410258,0.12254583251841572,0.0981212067822852,False
LYPXL,CM_High,0.0034588658371953944,0.12790683834908445,0.09812240538462154,False
LYPXL,CM_Low,-0.015096557636296637,0.13470239536000259,0.0981238612277106,False
LYPXL,EM_High,0.014141661484661762,0.13493777326512696,0.09812388376218012,False
LYPXL,EM_Low,-0.045202494596916484,0.1237347338876652,0.0981233848976031,False
MAPK,Naive_High,-0.020886327533531125,0.1171363354264368,0.09812033192022143,False
MAPK,CM_High,0.02532164092788836,0.12134059871384768,0.09812155687780423,False
MAPK,CM_Low,-0.03342975696834671,0.12736068043320226,0.09812320931228656,False
MAPK,EM_High,-0.0188445748110314,0.1298995728947513,0.09812307511682518,False
MAPK,EM_Low,0.012822801498646926,0.11765553465326835,0.09812015326132847,False
MSH2,Naive_High,-0.03214349515456092,0.20118791407127176,0.09813049614523789,False
MSH2,CM_High,-0.035671520189164044,0.20534844121566911,0.09813073142490732,False
MSH2,CM_Low,-0.018279644078598632,0.2160940376766437,0.09813111136733861,False
MSH2,EM_High,-0.002874425492599774,0.2208177195769327,0.09813127682647503,False
MSH2,EM_Low,0.05784744733477347,0.21135263655725453,0.09813123211438181,False
MYND,Naive_High,-0.006980435630606018,0.13944492122854102,0.09812454370395482,False
MYND,CM_High,0.0004298666442243191,0.1459029864225142,0.09812548894682992,False
MYND,CM_Low,0.012251244410012406,0.15572195739655478,0.098126799068093,False
MYND,EM_High,-0.015666911340729513,0.15448549189951108,0.09812669257194147,False
MYND,EM_Low,-0.037654406159557306,0.14041129190754692,0.09812546727377544,False
NRP,Naive_High,-0.021846224950981985,0.2190768211272134,0.09813124981506134,False
NRP,CM_High,-0.029518023283997965,0.23459680453482676,0.09813185032662188,False
NRP,CM_Low,0.017070816074707305,0.2512881762480557,0.09813231373130608,False
NRP,EM_High,-0.03016483273849202,0.2428733683329595,0.09813211080418603,False
NRP,EM_Low,0.005656721273747803,0.22562312385572442,0.09813146776712599,False
PDZ,Naive_High,0.00016147148174127293,0.1872967315170559,0.09812952718712233,False
PDZ,CM_High,0.012006035479202764,0.205469814966341,0.0981305987501614,False
PDZ,CM_Low,-0.0368694392173619,0.20907770694105565,0.09813091384441627,False
PDZ,EM_High,0.0010796494864593873,0.2146541380490282,0.0981310149418632,False
PDZ,EM_Low,0.022354940055367947,0.19763207553054118,0.09813023372515534,False
PP1,Naive_High,0.03360840067726639,0.13972089982806535,0.09812520788197183,False
PP1,CM_High,0.042661873360769396,0.1472178028921623,0.0981265186541491,False
PP1,CM_Low,-0.03990437978802481,0.15580706670995584,0.09812734389846468,False
PP1,EM_High,-0.0061729679132288585,0.15720748361993264,0.09812692649867363,False
PP1,EM_Low,0.00201887642760912,0.14258202613276869,0.09812500701024922,False
PP2A,Naive_High,-0.03682221069021236,0.16672795330190487,0.09812827804285018,False
PP2A,CM_High,-0.03201356402797011,0.1783618061131517,0.0981291084671796,False
PP2A,CM_Low,0.018785481125170884,0.18728110900270142,0.09812958886847271,False
PP2A,EM_High,0.011135174408925825,0.18513062539716732,0.09812940354617805,False
PP2A,EM_Low,-0.004198691661334517,0.1698632475563951,0.09812818670531237,False
PP4,Naive_High,0.06515617859265806,0.1455056421847617,0.0981275033919609,False
PP4,CM_High,-0.01762457167097755,0.151318375815712,0.0981263403787071,False
PP4,CM_Low,-0.015454630535473132,0.1618712597490529,0.09812749137660455,False
PP4,EM_High,0.030442608177332735,0.15990267244234926,0.0981275185289257,False
PP4,EM_Low,-0.06527705125331472,0.1472677827909496,0.09812765904350501,False
Pex14,Naive_High,-0.04196954099688012,0.11884615172309289,0.0981222106238659,False
Pex14,CM_High,0.03488590297240188,0.1226073683830922,0.09812239285462035,False
Pex14,CM_Low,-0.0011678625359808452,0.13344297803347574,0.0981234823237521,False
Pex14,EM_High,-0.01784730444220152,0.13117140819580372,0.09812328769969834,False
Pex14,EM_Low,-0.0003764509693737049,0.11865322042537323,0.0981202302944279,False
REV1ctd,Naive_High,-0.019898368130052524,47322.5486005536,0.0981357610982544,False
REV1ctd,CM_High,0.04180603024897349,17172.569445951565,0.09813576109825374,False
REV1ctd,CM_Low,-0.003832577330437401,0.0,,False
REV1ctd,EM_High,0.002151853116926074,0.0,,False
REV1ctd,EM_Low,-9.978127697541045e-05,0.0,,False
SH2,Naive_High,-0.05617712973011218,0.10971753217290707,0.09812235846207014,False
SH2,CM_High,-0.008843571710167848,0.11760148248313453,0.0981200405539035,False
SH2,CM_Low,-0.07907698104400043,0.1284396911400498,0.09812752962423306,False
SH2,EM_High,-0.028675972159891882,0.12147508215035929,0.09812176871858079,False
SH2,EM_Low,-0.02789986187144543,0.1128289878920874,0.0981196356931528,False
SH3,Naive_High,-0.016399993921643898,0.10795148571415276,0.0981174320442612,False
SH3,CM_High,-0.061889860445403885,0.11607616595184511,0.09812414533590572,False
SH3,CM_Low,0.027846398146142932,0.1215631279852578,0.09812174084309032,False
SH3,EM_High,-0.04398597433263185,0.11712438934677466,0.09812206958360338,False
SH3,EM_Low,-0.038042886670723225,0.10923543851782862,0.0981196593099076,False
SUMO,Naive_High,-0.03870055888280624,0.11369081871270437,0.09812080472633719,False
SUMO,CM_High,-0.0067031458470927265,0.11981256523982532,0.09812057684222304,False
SUMO,CM_Low,0.01944349430503279,0.1260361630439236,0.09812232352890532,False
SUMO,EM_High,-0.03671002157576728,0.12683613898707016,0.09812330740943213,False
SUMO,EM_Low,0.007539928661295972,0.11358066707293361,0.09811888697540494,False
TRAF2like,Naive_High,0.0005533119083044703,0.2335216851974816,0.09813175077155689,False
TRAF2like,CM_High,0.012632010154854462,0.25365932913855066,0.0981323706209483,False
TRAF2like,CM_Low,0.00899708793829679,0.27523958037852636,0.09813287734365833,False
TRAF2like,EM_High,-0.0030585908720075264,0.26762107480628056,0.09813270796431395,False
TRAF2like,EM_Low,-0.01058531491915752,0.23760863576518282,0.09813189520018997,False
TRAF4,Naive_High,-0.034444451766683086,0.0,,False
TRAF4,CM_High,0.043110456807376234,0.0,,False
TRAF4,CM_Low,-0.019931227170237355,87177.82674337708,0.09813576109825446,False
TRAF4,EM_High,-0.013336844444093617,0.0,,False
TRAF4,EM_Low,0.01238766695223896,4211.310351508492,0.09813576109824215,False
TRFH,Naive_High,0.0059574077258493525,47322.54860760233,0.09813576109825442,False
TRFH,CM_High,0.004694546547586777,17172.56944742369,0.09813576109825378,False
TRFH,CM_Low,0.0027044895941193024,0.0,,False
TRFH,EM_High,0.01308865795189716,0.0,,False
TRFH,EM_Low,-0.006504078645624904,0.0,,False
TYR,Naive_High,-0.09917936784162953,0.11761110342731405,0.09813119251392652,False
TYR,CM_High,-0.04281730946618163,0.12466400636405708,0.09812335077406925,False
TYR,CM_Low,0.010479629744881048,0.1315785873551478,0.09812321109716687,False
TYR,EM_High,0.03801103983504819,0.13066507532675942,0.09812403742009225,False
TYR,EM_Low,-0.0069707848709221285,0.11959049710936034,0.09812052450110884,False
UBA3,Naive_High,0.006919628719687687,0.29188023156937204,0.09813319547404711,False
UBA3,CM_High,-0.0002555760738876759,0.3046866170478201,0.09813340528455872,False
UBA3,CM_Low,-0.008702984421246942,0.32355713142373976,0.09813367356416912,False
UBA3,EM_High,0.00888660506984661,0.3194739781329032,0.09813361997170088,False
UBA3,EM_Low,-0.005264667440135561,0.29423287745613197,0.09813323572615766,False
USP7,Naive_High,0.06474127127076593,0.10806382405065143,0.09812375645272756,False
USP7,CM_High,-0.05440080525710126,0.11214049984535276,0.09812246496329026,False
USP7,CM_Low,-0.09223203028627296,0.11922831057241975,0.09812958229608375,False
USP7,EM_High,-0.005445444562607659,0.11935171417207664,0.09812044329400853,False
USP7,EM_Low,-0.04376740497988538,0.10825907688301158,0.09812015388494791,False
WD40,Naive_High,-0.05820633740051765,0.09027546745899549,0.09812008360175675,False
WD40,CM_High,-0.07106411723463267,0.09506166571524793,0.09812508390735018,False
WD40,CM_Low,0.00038417477990170245,0.10076940354335615,0.09811423068341805,False
WD40,EM_High,-0.0447944545310841,0.10047827817449063,0.09811840810152786,False
WD40,EM_Low,-0.08239025719981982,0.0916418662828371,0.09813076379439732,False
WRC,Naive_High,0.02482770711344281,0.3265694885434853,0.0981337222659631,False
WRC,CM_High,0.007885591463961828,0.34780339605889277,0.09813395408707239,False
WRC,CM_Low,-0.01987984162665052,0.35487068093789764,0.09813402989922065,False
WRC,EM_High,0.010715362121632698,0.3681030503306762,0.09813414842598023,False
WRC,EM_Low,-0.01972134712309581,0.32731669905330735,0.09813372717563,False
WW,Naive_High,0.05153312528793781,0.11364709667969608,0.0981223120958566,False
WW,CM_High,-0.06370172982012803,0.12214677305708321,0.09812509079232114,False
WW,CM_Low,-0.016110170695281777,0.12947797186605903,0.0981229198257495,False
WW,EM_High,0.04035850426551717,0.12707452918636242,0.09812358557394413,False
WW,EM_Low,-0.045063377253134175,0.1194700514745791,0.09812262079389213,False
deltaCOP1,Naive_High,-0.025855775855901885,63610.90635047121,0.09813576109825446,False
deltaCOP1,CM_High,0.03711148370138671,50393.07018560584,0.09813576109825442,False
deltaCOP1,CM_Low,-0.006537066924556704,0.0,,False
deltaCOP1,EM_High,-0.010936804834971088,0.0,,False
deltaCOP1,EM_Low,0.0064042973686494935,0.0,,False
eIF4E,Naive_High,-0.008588675910781204,456221.9692280807,0.0981357610982545,False
eIF4E,CM_High,0.005998973105989526,0.0,,False
eIF4E,CM_Low,-0.01339416024568065,0.0,,False
eIF4E,EM_High,-0.002400039609122527,0.0,,False
eIF4E,EM_Low,0.005983369583589465,0.0,,False
